name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,447,2,1,43,373,16,443,0,220,12,403305,12,75,1,19,0,0,0,56,0,22,2,17,7,5,1,2,856553,3
Aaron_Cresswell,282,2,2,73,185,7,443,0,208,6,403272,3,0,3,17,0,0,0,74,0,22,7,19,3,2,1,1,856553,2
Aaron_Lennon,365,1,1,50,281,13,153,1,214,11,369628,8,28,1,12,0,0,0,59,0,22,4,12,9,6,2,0,177155,2
Aaron_Mooy,451,0,0,61,367,10,172,1,215,9,358180,5,90,1,9,0,0,0,62,0,22,2,14,15,3,0,3,154555,1
Aaron_Ramsdale,403,0,0,46,330,16,549,1,212,9,343820,19,0,0,3,0,0,0,51,0,22,4,24,2,6,2,2,72302,1
Aaron_Ramsey,600,0,1,34,516,13,18,0,211,11,378700,6,0,2,5,1,0,0,62,0,22,4,18,7,3,2,2,86476,3
Aaron_Wan-Bissaka,352,2,1,27,247,15,579,1,217,11,383115,10,0,0,14,0,0,0,64,0,22,2,26,5,4,2,1,130532,1
Abdoulaye_Doucouré,261,1,0,42,181,8,414,0,216,12,425309,5,90,3,11,0,0,0,69,0,22,5,15,16,2,1,3,79269,1
Adam_Lallana,512,1,0,42,414,7,228,2,213,12,371318,17,85,2,4,0,0,0,82,0,22,3,13,9,7,2,1,465360,0
Adam_Legzdins,376,2,1,44,267,6,545,1,213,4,309557,12,0,1,10,0,0,0,78,0,22,3,13,5,6,2,1,228119,0
Adrien Sebastian_Perruchet Silva,489,1,0,26,393,18,589,0,215,7,347905,7,4,4,8,0,0,0,74,0,22,1,28,7,6,0,3,453312,1
Ahmed El-Sayed_Hegazi,408,1,1,47,325,8,468,0,220,12,353224,7,90,1,20,0,0,0,60,0,22,3,15,9,6,1,2,79305,2
Aleksandar_Kolarov,854,3,2,15,783,16,243,0,216,8,325303,13,0,1,18,0,0,0,70,0,22,3,25,1,7,1,3,689000,1
Aleksandar_Mitrovic,338,2,2,56,227,10,303,0,218,11,362870,9,0,0,15,0,0,0,63,0,22,4,13,10,4,1,0,131946,1
Alex_McCarthy,559,0,0,41,445,8,305,1,217,8,301457,7,90,1,6,0,0,0,73,0,22,2,15,17,7,2,1,70057,0
Alfie_Mawson,315,0,0,40,234,11,357,0,219,12,351557,5,90,4,17,0,0,0,63,0,22,3,20,8,5,2,0,153788,2
Alfie_Whiteman,672,1,0,34,591,6,566,0,219,9,340561,10,0,2,16,0,0,0,55,0,22,1,18,9,5,2,0,1938541,2
Alfie_Whiteman,668,1,1,27,557,12,566,0,208,10,340533,20,0,3,20,0,0,0,71,0,22,0,17,12,9,1,1,1938541,0
Ander_Herrera,584,1,1,39,496,9,278,1,214,10,335980,17,90,1,7,0,0,0,61,0,22,0,12,8,8,2,0,380797,0
Andreas_Christensen,422,4,3,53,347,12,470,0,211,11,335486,16,90,3,1,0,0,0,66,0,22,4,17,9,10,2,2,323615,2
Anthony_Knockaert,396,4,2,57,302,12,62,0,212,13,333213,11,90,1,2,0,0,0,59,0,22,6,6,2,3,2,2,265664,2
Bojan_Krkic Perez,461,2,2,40,352,18,344,1,218,10,363437,8,0,2,13,0,0,0,70,0,22,5,16,4,3,1,0,94373,
