name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,423,1,2,34,327,18,0,190,9,13,90,4,3,13,0,1,0,61,0,19,1,21,8,5,2,1,1,4
Aaron_Lennon,327,0,0,93,230,5,0,184,8,4,45,2,3,5,0,0,0,76,0,19,5,18,12,3,0,1,3,0
Aaron_Mooy,344,1,0,45,223,10,2,187,9,6,90,4,5,14,0,0,0,85,0,19,5,13,8,4,1,0,1,2
Aaron_Ramsdale,230,0,0,46,159,7,0,186,7,5,0,2,1,11,0,0,0,42,0,19,1,19,4,2,0,0,1,1
Aaron_Ramsey,504,2,0,30,380,8,1,181,9,9,0,3,2,10,0,0,0,78,0,19,6,20,12,3,3,1,1,1
Aaron_Wan-Bissaka,337,0,0,44,257,21,1,189,11,9,0,1,3,16,0,0,0,72,0,19,1,17,11,4,1,0,3,4
Abdoulaye_Doucouré,395,1,2,38,287,10,0,182,11,10,0,0,5,3,0,0,0,60,0,19,2,14,6,7,0,0,0,1
Adam_Lallana,434,2,4,55,333,13,0,181,11,12,0,1,4,1,0,0,0,86,0,19,1,17,11,5,3,0,0,6
Adam_Legzdins,346,0,0,51,231,3,1,183,10,4,0,5,4,17,1,0,0,75,0,19,5,9,3,3,0,1,1,2
Ahmed El-Sayed_Hegazi,447,2,2,24,338,9,0,188,11,13,90,2,8,15,0,0,0,66,0,19,2,28,6,5,1,0,0,6
Ahmed_Musa,449,5,3,37,356,6,0,185,19,9,0,0,0,12,0,0,0,63,1,19,4,14,2,3,2,1,2,1
Aleksandar_Kolarov,900,3,0,21,825,8,0,186,8,10,0,4,2,2,0,0,0,55,0,19,1,11,12,5,4,1,0,1
Aleksandar_Mitrovic,250,3,1,71,155,4,0,190,12,5,0,0,1,20,1,0,1,52,0,19,4,16,7,5,3,0,1,1
Alex_McCarthy,386,3,2,48,269,9,0,187,16,10,0,3,2,8,0,0,0,82,0,19,2,15,2,4,1,1,2,5
Alfie_Mawson,596,1,1,22,504,20,0,189,13,4,90,1,0,6,1,0,0,69,0,19,4,21,5,3,1,1,2,1
Alfie_Whiteman,528,3,3,42,419,8,0,183,10,15,0,1,2,4,0,0,0,73,0,19,2,11,8,5,3,0,2,5
Ander_Herrera,445,2,2,48,368,12,0,185,8,14,14,5,3,9,0,0,0,65,0,19,1,7,6,9,2,0,2,4
Andreas_Christensen,679,0,2,18,569,11,1,184,4,15,90,4,2,7,0,0,0,77,0,19,0,16,6,9,0,0,0,5
Anthony_Knockaert,425,3,3,33,331,16,0,182,8,13,90,6,3,18,0,0,0,74,0,19,1,19,8,8,1,1,0,2
Bojan_Krkic Perez,353,3,0,62,254,10,0,188,9,7,0,0,4,19,0,0,0,52,0,19,6,15,7,2,3,1,1,2
