name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,331,2,2,61,229,7,0,191,14,7,90,2,3,2,0,0,0,66,0,20,7,15,17,3,3,0,4,5
Aaron_Lennon,345,0,0,48,238,3,0,200,13,3,29,1,2,19,0,0,0,52,0,20,3,15,6,4,0,0,0,3
Aaron_Mooy,500,2,1,32,415,7,1,194,9,14,90,2,5,15,0,0,0,70,0,20,4,31,9,7,1,1,2,8
Aaron_Ramsdale,417,2,2,20,324,11,0,191,12,21,0,0,11,20,0,0,0,65,0,20,2,21,7,11,3,1,3,10
Aaron_Ramsey,653,3,3,46,552,14,1,193,7,12,0,3,1,6,0,0,0,59,0,20,0,27,7,3,3,0,1,9
Aaron_Wan-Bissaka,333,1,1,49,248,13,0,193,12,13,0,1,4,1,0,0,0,58,0,20,6,19,4,9,2,1,1,2
Abdoulaye_Doucouré,355,1,1,47,236,13,0,199,7,8,90,4,2,9,0,0,0,82,0,20,4,15,11,7,2,1,3,2
Adam_Lallana,598,2,2,19,530,20,0,195,5,14,21,3,2,16,0,0,0,72,0,20,4,13,9,7,5,1,0,9
Adam_Legzdins,271,1,0,71,159,3,0,196,14,2,0,1,2,12,0,0,0,57,0,20,3,10,11,1,2,0,7,2
Ahmed El-Sayed_Hegazi,367,1,1,30,261,7,0,200,14,14,90,1,10,7,0,0,0,58,0,20,3,16,4,10,0,1,2,3
Ahmed_Musa,354,3,2,32,242,14,1,199,13,9,0,6,5,18,0,0,0,73,0,20,0,22,5,3,1,0,3,5
Aleksandar_Kolarov,824,2,2,20,735,13,1,197,6,19,0,4,1,13,0,0,0,64,0,20,1,15,8,12,1,0,0,6
Aleksandar_Mitrovic,228,0,0,39,133,10,2,197,11,5,0,4,2,11,0,0,0,54,0,20,5,14,4,3,0,1,1,1
Alex_McCarthy,359,0,0,38,266,14,3,198,15,12,0,1,2,17,0,0,0,64,0,20,1,11,15,7,2,0,2,7
Alfie_Mawson,499,0,0,39,425,8,2,195,8,6,90,0,3,10,0,0,0,59,0,20,4,21,5,2,0,0,1,4
Alfie_Whiteman,495,4,0,42,408,13,1,198,8,13,0,1,2,14,0,0,0,63,0,20,5,28,4,7,5,1,0,6
Ander_Herrera,643,2,2,22,539,10,0,196,10,18,0,0,10,4,0,0,0,61,0,20,0,14,10,7,2,1,3,5
Andreas_Christensen,696,4,3,25,616,12,0,192,8,23,0,2,3,3,0,0,0,69,0,20,1,10,8,10,2,1,0,7
Anthony_Knockaert,342,0,0,56,264,4,0,192,8,6,8,2,3,5,0,0,0,51,0,20,5,12,6,4,0,0,1,1
Bojan_Krkic Perez,365,1,1,60,268,9,0,194,12,11,0,2,4,8,0,0,0,54,0,20,7,18,11,5,1,0,4,5
