name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,367,1,0,44,284,5,0,67,15,9,90,1,8,16,0,0,0,62,0,7,1,14,17,3,1,1,3,4
Aaron_Lennon,496,1,2,52,396,6,0,69,14,19,0,1,7,4,0,0,0,66,0,7,1,17,4,11,0,1,2,4
Aaron_Mooy,368,0,0,51,268,5,1,63,7,3,60,4,0,17,0,0,0,68,0,7,3,16,10,2,0,1,1,1
Aaron_Ramsdale,542,1,1,31,437,12,0,61,6,15,0,1,2,9,0,0,0,73,0,7,1,15,11,10,0,1,1,4
Aaron_Ramsey,697,2,2,38,612,10,0,68,7,18,90,2,1,3,0,0,0,61,0,7,1,10,7,8,2,1,0,8
Abdoulaye_Doucouré,552,2,1,30,465,8,0,66,11,12,90,1,3,19,0,0,0,70,0,7,2,23,11,6,2,0,0,3
Adam_Lallana,614,2,4,27,515,8,0,70,6,12,0,2,6,13,0,0,0,56,0,7,4,13,8,9,1,0,1,2
Adam_Legzdins,295,0,0,81,182,9,0,69,7,4,0,1,2,7,0,0,0,57,0,7,4,8,6,1,1,0,2,2
Ahmed El-Sayed_Hegazi,292,2,1,63,204,10,0,66,12,5,90,1,1,18,0,0,0,73,0,7,1,20,14,3,2,1,3,4
Ahmed_Musa,346,0,1,48,222,9,0,61,10,3,0,3,1,2,0,0,0,84,0,7,4,14,11,4,0,0,0,1
Aleksandar_Kolarov,656,2,2,28,578,8,0,62,13,14,0,0,2,5,0,0,0,67,0,7,2,18,13,6,1,0,2,5
Aleksandar_Mitrovic,296,0,0,53,198,3,1,70,11,4,0,1,0,10,0,0,0,56,0,7,1,16,9,1,1,1,1,5
Alex_McCarthy,621,1,1,38,533,17,0,65,10,19,0,3,5,15,1,0,1,67,0,7,5,14,6,12,1,0,2,3
Alfie_Mawson,498,0,0,35,410,5,0,67,13,4,90,0,0,20,0,0,0,63,0,7,3,18,14,3,0,0,2,1
Ander_Herrera,567,5,1,31,475,14,0,64,6,16,13,2,6,6,0,0,0,67,0,7,1,17,5,6,4,1,0,7
Andreas_Christensen,395,2,2,41,312,10,0,62,8,4,90,8,3,11,0,0,0,70,0,7,4,20,8,2,0,1,0,2
Andros_Townsend,371,0,0,42,289,10,0,64,9,6,90,1,5,12,0,0,0,66,0,7,3,18,8,4,0,0,0,1
Anthony_Knockaert,356,0,0,49,268,10,1,68,8,7,14,3,3,1,0,0,0,55,0,7,6,15,4,5,0,0,2,1
Bamidele_Alli,558,1,0,44,451,12,0,63,4,9,90,2,1,8,0,0,0,63,0,7,1,25,8,5,4,0,1,7
Bojan_Krkic Perez,263,1,1,60,173,5,1,65,11,9,0,1,1,14,0,1,0,53,0,7,2,13,3,1,2,1,1,7
