name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,360,1,0,56,265,12,443,0,366,9,885444,10,90,2,9,0,0,0,61,0,37,3,24,7,3,2,0,125255,2
Aaron_Cresswell,474,1,1,35,394,14,443,1,310,12,885403,7,90,1,12,0,0,0,62,0,37,6,16,7,6,0,0,125255,1
Aaron_Lennon,368,0,0,43,296,11,153,0,361,7,612555,4,70,0,1,0,0,0,57,0,37,3,12,1,2,0,5,56235,1
Aaron_Mooy,193,1,1,77,107,3,172,0,367,4,656284,3,90,1,11,0,0,0,57,0,37,2,14,6,2,0,0,46228,3
Aaron_Mooy,242,1,1,94,142,3,172,0,344,10,656253,1,90,0,5,0,0,0,78,0,37,4,15,11,1,1,1,46228,1
Aaron_Ramsdale,363,2,3,52,275,5,549,0,362,10,631122,8,0,4,16,0,0,0,65,0,37,3,22,2,5,0,1,24609,1
Aaron_Ramsey,664,3,0,34,592,13,18,0,361,6,717312,15,18,0,4,0,0,0,67,0,37,2,12,7,5,0,5,240744,0
Aaron_Ramsey,474,1,1,36,383,13,18,0,304,12,717278,8,90,1,9,1,0,0,59,1,37,7,17,11,4,1,3,240744,2
Aaron_Wan-Bissaka,411,1,0,38,314,18,579,0,368,12,808590,10,0,2,15,0,0,0,64,0,37,1,18,3,7,2,1,159121,2
Abdoulaye_Doucouré,384,4,4,50,288,2,414,1,369,9,859928,6,90,5,13,0,1,0,63,0,37,1,9,7,1,1,2,11431,2
Adam_Lallana,761,0,0,27,666,6,228,0,364,9,700906,10,0,0,5,0,0,0,69,0,37,3,16,4,5,0,1,65253,2
Ademola_Lookman,417,0,0,36,325,8,157,0,365,14,698211,8,0,2,14,0,0,0,61,0,37,4,17,6,5,1,1,66083,2
Adrien Sebastian_Perruchet Silva,416,0,0,46,327,7,589,1,366,8,617471,9,90,2,20,0,0,0,63,0,37,1,19,10,4,2,0,123157,1
Adrien Sebastian_Perruchet Silva,304,3,2,40,237,9,589,0,304,7,617442,15,90,6,1,0,0,0,67,0,37,6,19,12,6,1,3,123157,2
Ahmed El-Sayed_Hegazi,208,1,3,61,124,5,468,0,370,13,687943,6,90,2,17,0,0,0,61,0,37,5,12,8,6,0,1,37600,4
Aleksandar_Kolarov,720,0,0,23,630,8,243,1,367,9,597004,12,0,1,8,0,0,0,53,0,37,3,19,12,10,0,0,770333,0
Aleksandar_Kolarov,849,1,0,21,778,14,243,0,306,5,596976,15,0,1,3,0,0,0,61,0,37,2,12,13,8,1,3,770333,0
Aleksandar_Mitrovic,576,1,0,26,475,9,303,0,369,11,705271,6,0,3,18,1,0,1,64,0,37,6,12,4,4,1,2,140509,1
Aleksandar_Mitrovic,310,0,0,38,207,10,303,1,309,8,705238,11,0,1,17,0,0,0,59,0,37,6,12,12,9,0,1,140509,3
Alexis_Sánchez,677,0,0,32,601,17,14,0,363,3,594265,13,0,2,3,0,0,0,61,0,37,3,19,4,7,0,1,559683,0
Alexis_Sánchez,601,0,0,22,518,17,14,1,310,12,594237,13,90,2,20,0,0,0,52,0,37,2,14,8,7,0,0,559683,1
Alex_McCarthy,356,1,0,38,262,11,305,0,365,12,577115,5,90,4,7,0,0,0,56,1,37,2,11,11,2,1,1,244511,4
Alex_McCarthy,370,1,1,67,256,2,305,0,308,15,577088,11,90,0,16,0,0,0,61,0,37,3,11,4,3,1,0,244511,1
Alfie_Mawson,445,2,2,42,325,2,357,0,362,10,685935,11,90,1,2,0,0,0,67,0,37,4,5,13,6,0,1,363217,4
Alfie_Mawson,417,0,0,28,300,8,357,1,308,7,685903,6,90,2,14,0,0,0,64,0,37,7,13,7,5,1,0,363217,2
Alfie_Whiteman,616,2,2,28,517,9,566,0,370,12,623764,14,0,0,19,0,0,0,52,0,37,2,18,7,7,0,1,591353,1
Alfie_Whiteman,547,1,1,51,458,8,566,1,309,10,623735,9,0,4,13,0,0,0,61,0,37,3,20,6,3,0,1,591353,2
Andreas_Christensen,354,0,0,59,252,10,470,0,364,12,700788,12,0,2,10,0,0,0,72,0,37,5,12,8,6,0,1,193227,3
Andreas_Christensen,827,2,2,13,718,16,470,0,344,7,700755,19,90,2,8,0,0,0,72,0,37,1,27,7,6,1,1,193227,0
Anthony_Knockaert,314,0,0,36,219,14,62,0,363,5,633085,9,90,1,12,0,0,0,61,0,37,3,6,6,4,0,1,83111,2
Anthony_Knockaert,299,1,1,48,240,4,62,0,306,7,633055,5,90,2,11,0,0,0,52,0,37,4,16,10,3,1,3,83111,1
Bojan_Krkic Perez,283,0,0,41,185,8,344,0,368,18,751374,6,0,2,6,0,0,0,52,0,37,0,5,4,4,2,1,26186,
