name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,463,0,0,35,371,16,0,340,15,9,90,5,2,15,0,0,0,68,0,34,5,13,6,3,1,1,2,6
Aaron_Lennon,290,2,1,43,172,6,0,331,9,6,90,0,1,9,0,0,0,62,0,34,5,10,7,2,2,1,2,3
Aaron_Lennon,386,0,0,48,286,2,0,302,9,5,86,3,3,5,0,0,0,64,0,34,4,7,3,2,1,1,1,2
Aaron_Mooy,365,1,0,38,253,3,0,333,9,7,90,2,3,18,0,0,0,65,0,34,2,19,6,3,1,1,2,1
Aaron_Ramsdale,375,0,1,48,289,7,0,334,9,5,0,4,2,10,0,0,0,52,0,34,3,25,7,2,0,0,1,1
Aaron_Ramsdale,428,1,1,46,352,13,0,342,9,12,0,1,3,12,0,0,0,63,0,34,2,17,3,6,0,1,3,2
Aaron_Ramsey,694,2,1,30,590,8,0,336,9,9,0,2,1,13,0,0,0,77,0,34,2,22,8,8,1,0,0,3
Aaron_Wan-Bissaka,366,1,1,47,281,12,0,332,12,10,0,3,1,3,0,0,0,67,0,34,1,14,7,2,3,1,3,7
Abdoulaye_Doucouré,408,0,0,45,297,4,0,333,8,4,90,1,1,8,0,0,0,47,0,34,0,16,15,0,0,0,2,2
Adam_Lallana,618,1,1,38,536,13,0,334,9,17,0,4,1,2,0,0,0,66,0,34,1,13,15,10,3,1,1,6
Ademola_Lookman,437,1,2,56,330,5,0,338,11,9,0,0,3,16,0,0,0,72,0,34,4,23,8,5,1,0,1,4
Adrien Sebastian_Perruchet Silva,440,4,3,26,322,9,0,331,10,10,90,1,7,4,0,0,0,65,0,34,1,14,5,4,1,0,1,6
Adrien Sebastian_Perruchet Silva,449,0,0,44,357,18,0,346,10,9,90,3,2,14,0,0,0,57,0,34,2,17,12,4,0,1,0,3
Ahmed El-Sayed_Hegazi,311,0,0,57,218,10,0,335,13,8,90,1,3,12,0,0,0,66,0,34,4,14,6,4,1,0,1,4
Aleksandar_Kolarov,513,2,2,47,425,13,0,339,12,9,0,1,1,17,0,0,0,63,0,34,2,23,7,5,3,0,4,6
Aleksandar_Mitrovic,276,1,0,49,174,5,2,336,11,6,0,1,1,1,0,0,0,61,0,34,2,24,12,2,2,1,1,4
Alexis_Sánchez,738,0,0,23,658,14,0,335,8,12,90,4,1,19,0,0,0,70,0,34,3,10,3,6,0,1,1,4
Alexis_Sánchez,556,2,0,45,474,9,0,342,8,9,0,3,0,2,0,0,0,61,0,34,2,10,14,1,2,0,1,4
Alex_McCarthy,377,2,0,51,275,9,0,337,13,7,90,1,3,5,0,0,0,66,0,34,2,11,10,2,2,1,5,7
Alex_McCarthy,384,1,2,50,283,14,0,346,10,4,90,2,2,9,0,0,0,60,0,34,3,17,5,4,0,0,0,2
Alfie_Mawson,449,0,1,40,337,4,0,338,10,12,90,1,5,7,0,0,0,73,0,34,3,15,4,5,1,1,1,5
Alfie_Whiteman,462,0,0,40,367,24,1,339,11,6,0,5,2,11,1,0,0,66,0,34,3,11,10,1,1,1,3,3
Alfie_Whiteman,630,1,0,26,536,12,0,343,5,11,0,0,1,3,1,0,0,68,0,34,4,23,5,5,1,0,0,6
Andreas_Christensen,517,0,0,33,418,20,0,337,14,14,90,2,4,14,0,0,0,68,0,34,5,14,8,4,3,0,3,5
Andreas_Christensen,608,2,2,40,513,11,0,302,11,14,0,1,3,4,0,0,0,65,0,34,1,13,6,5,2,0,0,6
Anthony_Knockaert,348,2,1,41,248,8,0,332,16,12,45,1,4,6,0,0,0,63,0,34,4,12,3,6,2,0,2,3
Anthony_Knockaert,360,0,0,55,255,9,0,343,6,6,90,0,1,17,0,0,0,74,0,34,5,10,8,2,1,1,1,5
Bojan_Krkic Perez,287,0,0,74,198,8,0,340,21,10,0,3,3,20,0,0,0,63,0,34,5,9,7,1,1,0,3,6
