name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,390,1,0,45,296,6,1,237,15,4,90,3,3,13,0,0,0,63,0,24,6,16,8,1,3,0,2,1
Aaron_Lennon,478,3,0,50,391,21,0,233,14,11,0,4,1,2,0,0,0,65,0,24,5,22,17,2,6,1,3,4
Aaron_Ramsey,566,3,2,34,475,16,0,231,8,7,0,3,3,4,0,0,0,71,0,24,3,19,14,2,1,0,1,4
Aaron_Wan-Bissaka,491,3,4,19,401,9,0,232,9,12,0,1,8,15,0,0,0,44,0,24,3,17,8,8,0,1,3,8
Abdoulaye_Doucouré,512,2,1,35,395,10,1,239,12,13,26,2,7,3,1,0,0,63,0,24,5,23,12,3,2,1,5,5
Abdul Rahman_Baba,408,1,1,45,326,17,1,231,14,9,0,4,3,1,0,0,0,70,0,24,4,26,12,5,3,1,1,3
Abel_Hernández,259,2,1,97,162,2,1,234,9,6,64,2,1,9,0,0,0,69,0,24,5,13,9,3,2,1,2,2
Adama_Traoré,314,1,1,63,216,8,0,238,11,6,78,1,2,17,1,0,0,60,0,24,4,20,22,5,0,0,1,0
Adam_Federici,554,3,1,31,476,8,0,233,4,13,0,0,2,6,0,0,0,60,0,24,4,22,17,8,3,0,1,5
Adam_Lallana,638,0,1,20,523,8,0,234,12,14,82,1,4,7,0,0,0,61,0,24,2,12,9,6,0,0,1,5
Adam_Matthews,279,0,0,70,198,6,0,232,8,7,0,1,0,5,0,0,0,71,0,24,8,9,15,3,4,0,3,3
Ahmed_Musa,292,0,0,32,193,14,0,235,12,8,45,1,2,11,0,0,0,54,0,24,6,16,10,6,0,1,2,1
Aiden_O'Neill,338,0,1,45,202,5,0,239,10,5,0,4,1,18,0,0,0,82,1,24,5,15,12,1,1,0,0,5
Aleix_García Serrano,704,3,3,39,624,16,0,236,9,12,0,4,4,16,0,0,0,60,0,24,1,25,16,5,2,1,2,3
Alex_McCarthy,474,0,0,29,388,10,0,237,12,12,0,2,7,20,0,0,0,66,0,24,1,13,8,11,1,1,0,6
Alex_Palmer,312,2,1,58,220,15,0,240,6,11,0,3,2,14,0,0,0,76,0,24,2,17,10,8,1,1,2,3
Alex_Pritchard,579,2,2,32,492,8,0,238,8,14,0,5,3,12,0,0,0,49,0,24,0,31,15,6,1,1,0,4
Alfie_Mawson,323,0,0,37,216,5,0,236,13,2,90,0,0,10,0,0,0,47,0,24,3,17,12,2,1,0,3,1
Ander_Herrera,644,3,1,63,544,12,0,235,13,15,90,2,4,8,0,0,0,55,0,24,1,14,10,4,3,0,4,6
Bojan_Krkic,514,2,2,29,416,4,0,240,13,8,0,2,7,19,0,0,0,49,0,24,3,15,6,5,0,0,2,2
