name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,613,1,1,43,552,15,0,46,6,17,0,1,7,19,1,0,0,64,0,5,2,17,16,9,2,0,1,3
Aaron_Lennon,541,1,0,36,455,20,0,42,5,9,0,4,3,12,0,0,0,53,0,5,0,22,17,4,3,1,2,3
Aaron_Ramsey,799,2,4,35,738,5,0,43,12,15,0,2,1,7,1,1,0,61,0,5,1,18,7,6,4,0,2,6
Abdoulaye_Doucouré,286,1,1,36,184,6,1,50,14,6,0,0,5,11,0,0,0,58,0,5,1,13,12,3,3,1,3,2
Abdul Rahman_Baba,542,1,0,48,474,21,0,41,6,10,0,6,2,9,0,0,0,53,0,5,3,19,8,3,1,1,1,3
Abel_Hernández,506,0,0,36,435,15,0,43,9,4,76,3,2,1,1,0,1,50,1,5,6,16,14,2,1,1,0,1
Adama_Traoré,503,0,0,53,407,8,0,42,15,5,0,3,2,6,0,0,0,63,0,5,3,19,16,3,1,0,1,0
Adam_Federici,321,0,0,31,250,22,1,45,11,6,0,2,1,10,0,0,0,63,0,5,8,25,8,3,0,0,1,2
Adam_Lallana,499,1,1,41,417,13,0,41,13,9,90,2,3,4,0,0,0,53,0,5,3,19,12,2,2,0,1,3
Adam_Matthews,223,2,2,54,140,10,0,49,16,5,0,0,3,17,0,0,0,55,1,5,8,17,19,3,0,0,5,1
Ahmed_Musa,517,4,2,24,393,9,0,44,10,11,0,2,3,3,0,0,0,63,0,5,2,14,8,3,3,1,0,4
Aiden_O'Neill,361,1,1,61,248,7,0,44,9,5,0,4,4,8,0,0,0,58,0,5,4,12,11,4,0,0,1,2
Aleix_García Serrano,588,4,1,34,525,13,0,45,8,16,16,1,2,2,0,0,0,65,1,5,2,15,13,3,4,1,1,8
Alex_McCarthy,443,3,3,33,367,8,0,48,14,16,0,5,8,16,0,0,0,64,0,5,3,11,8,9,1,1,1,5
Alex_Pritchard,615,0,1,25,548,13,1,49,7,22,0,0,4,15,0,0,0,57,0,5,1,25,16,15,1,1,1,8
Alfie_Mawson,400,0,0,41,313,5,0,48,9,8,0,1,6,13,0,0,0,59,0,5,5,11,3,5,0,0,1,3
Allan-Roméo_Nyom,254,2,0,43,185,4,0,46,14,7,23,1,3,20,1,0,0,66,0,5,3,24,11,2,4,1,2,2
Ander_Herrera,415,0,1,58,345,8,1,50,19,7,0,2,4,18,1,0,0,62,0,5,2,18,10,9,1,0,4,1
Andros_Townsend,466,0,0,50,384,17,1,47,15,9,84,2,3,14,0,0,0,72,0,5,3,28,17,2,4,1,2,3
Bojan_Krkic,353,3,3,37,260,5,0,47,9,8,67,3,2,5,0,0,0,71,0,5,3,27,15,6,1,0,1,3
