name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,349,0,0,52,268,20,1,301,5,3,0,3,2,1,0,0,0,63,0,31,5,15,13,4,0,0,2,2
Aaron_Lennon,376,0,0,66,287,5,0,305,18,9,0,3,0,11,1,0,0,62,1,31,2,21,14,2,1,0,4,3
Aaron_Ramsey,678,3,2,25,593,16,0,301,11,17,10,2,1,20,0,0,0,70,0,31,2,17,12,7,3,1,2,5
Aaron_Wan-Bissaka,251,3,2,45,167,6,0,310,11,14,0,1,4,13,0,0,0,44,0,31,4,11,10,6,1,0,1,2
Abdoulaye_Doucouré,438,1,0,50,370,6,0,307,11,6,90,1,5,19,0,0,0,48,1,31,2,12,11,3,2,1,1,0
Abdul Rahman_Baba,403,0,1,45,308,9,1,308,10,7,0,1,3,10,0,1,0,50,0,31,6,12,6,3,2,1,1,2
Abel_Hernández,392,1,0,51,300,12,0,303,13,10,50,1,4,12,0,0,0,66,0,31,2,16,2,7,4,1,2,1
Adama_Traoré,431,2,0,39,325,10,0,303,12,11,90,1,4,7,0,0,0,52,0,31,1,5,9,4,2,0,1,2
Adam_Federici,290,1,0,56,206,15,0,309,8,3,0,0,1,9,0,0,0,63,0,31,6,21,11,2,2,0,1,0
Adam_Lallana,579,3,2,28,490,15,0,309,11,16,0,2,6,2,0,0,0,70,0,31,0,22,11,9,2,1,1,6
Adam_Matthews,329,0,0,48,224,3,0,304,13,10,0,3,2,8,0,0,0,63,0,31,6,11,9,8,0,0,1,4
Ahmed_Musa,396,1,0,51,309,4,1,304,12,16,0,1,6,15,0,0,0,65,0,31,4,18,6,5,2,1,0,6
Aiden_O'Neill,369,0,0,69,244,9,0,302,9,5,0,4,4,14,0,0,0,52,0,31,2,10,6,1,1,1,3,2
Aleix_García Serrano,616,2,2,38,539,15,0,308,14,13,0,0,2,4,1,0,1,52,0,31,2,18,6,6,1,0,3,6
Alex_McCarthy,397,5,3,39,325,8,0,310,16,18,0,1,7,5,0,0,0,48,0,31,2,17,1,12,3,1,2,4
Alex_Palmer,337,1,2,27,259,11,0,307,14,10,0,0,2,18,0,0,0,59,0,31,0,19,9,10,0,0,4,2
Alex_Pritchard,640,4,3,24,558,4,0,306,8,17,0,4,1,16,0,0,0,53,0,31,0,19,10,5,3,0,1,5
Alfie_Mawson,239,1,0,44,166,11,0,306,7,4,90,3,2,17,0,0,0,54,0,31,5,21,9,2,1,1,1,0
Ander_Herrera,581,1,4,47,496,12,0,305,10,10,90,3,6,6,0,0,0,64,0,31,3,18,17,8,1,1,1,2
Bojan_Krkic,402,1,2,63,273,15,0,302,16,10,0,3,4,3,0,0,0,64,0,31,2,10,9,7,0,0,2,2
