name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,355,2,1,49,276,10,0,20,15,11,0,1,7,2,0,0,0,61,0,2,5,10,6,8,1,1,3,2
Aaron_Lennon,570,4,3,33,476,16,0,18,10,12,0,1,5,19,0,0,0,56,0,2,3,23,11,5,2,0,1,7
Aaron_Ramsey,552,0,0,51,450,20,1,13,7,11,0,2,1,8,0,0,0,69,0,2,1,24,13,4,0,0,2,4
Abdoulaye_Doucouré,330,1,1,53,251,9,0,17,20,4,7,1,4,4,0,0,0,55,0,2,2,17,14,2,1,1,4,2
Abdul Rahman_Baba,559,2,1,35,487,9,0,17,10,9,0,2,2,18,0,0,0,59,0,2,1,24,9,6,2,0,3,4
Abel_Hernández,446,3,1,79,354,3,1,15,10,10,90,5,0,16,0,0,0,57,0,2,3,17,16,3,2,0,0,4
Adam_Clayton,474,2,1,57,370,7,0,19,14,7,90,0,2,15,0,0,0,56,0,2,4,17,12,2,2,0,1,3
Adam_Federici,409,0,0,47,319,4,0,20,15,8,0,1,1,20,0,0,0,53,1,2,1,16,7,1,0,0,1,5
Adam_Lallana,852,0,0,15,763,8,0,12,5,21,77,0,3,3,0,0,0,49,0,2,0,12,6,13,0,0,1,5
Adam_Matthews,401,0,0,30,307,21,0,19,11,13,0,2,4,12,0,0,0,63,0,2,1,30,8,6,1,1,1,5
Ahmed_Musa,360,0,0,60,259,5,0,13,11,6,4,1,2,1,0,0,0,64,0,2,4,20,17,2,0,1,1,1
Aiden_O'Neill,207,0,0,63,128,8,0,12,14,3,1,3,0,9,0,0,0,42,0,2,5,18,9,1,2,1,0,2
Aleksandar_Kolarov,494,2,0,45,398,12,0,14,13,10,90,1,2,14,1,0,0,65,0,2,2,22,12,2,4,0,4,6
Alex_McCarthy,528,0,0,37,448,3,0,11,9,12,0,2,6,11,1,0,0,51,0,2,3,11,15,9,0,0,0,1
Alex_Pritchard,441,2,4,57,354,10,0,16,19,14,0,2,0,5,0,0,0,55,0,2,2,28,17,9,1,1,3,5
Ander_Herrera,402,0,0,44,335,15,0,11,11,9,9,2,3,13,0,0,0,55,0,2,1,25,5,6,2,1,0,5
Andros_Townsend,324,0,0,55,235,13,0,16,9,6,90,0,1,17,0,0,0,54,0,2,4,29,20,6,0,0,3,2
Angel_Rangel,562,1,1,46,478,12,0,15,7,18,0,0,9,7,0,0,0,68,0,2,2,28,13,13,0,1,0,3
Ben_Foster,282,3,2,36,174,14,0,18,16,8,90,0,5,6,0,0,0,62,0,2,5,15,10,5,1,1,3,4
Bojan_Krkic,364,1,1,40,265,14,0,14,12,3,90,3,4,10,1,0,0,60,0,2,2,21,9,3,1,1,3,3
