name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,342,4,3,71,259,7,454,0,217,14,441080,11,90,0,12,0,0,0,60,0,22,1,20,15,5,3,1,167544,1
Aaron_Lennon,468,1,1,52,373,19,142,0,214,15,382165,13,0,1,5,0,0,0,62,0,22,2,18,8,6,1,0,498257,1
Aaron_Ramsey,578,0,0,45,500,17,16,0,211,12,403096,19,90,2,3,1,0,0,62,1,22,6,25,5,7,1,2,243760,1
Aaron_Wan-Bissaka,368,0,0,51,271,8,612,0,214,10,471577,7,0,1,6,0,0,0,64,0,22,7,14,10,2,1,0,34263,0
Abdoulaye_Doucouré,318,1,0,64,200,3,482,0,212,16,504265,5,87,2,2,0,0,0,78,0,22,3,9,8,2,2,2,49550,2
Abdul Rahman_Baba,557,2,1,33,468,11,80,0,213,12,379295,5,0,1,7,0,0,0,56,0,22,4,19,5,1,0,2,435239,1
Abel_Hernández,510,0,0,49,427,9,163,0,213,10,435478,6,74,1,4,0,0,0,61,0,22,3,11,5,4,0,2,103585,3
Adama_Traoré,518,1,0,31,418,13,563,0,217,7,397657,8,90,2,20,0,0,0,64,0,22,2,20,10,5,3,1,163556,2
Adam_Federici,525,1,0,31,411,14,30,0,212,6,364665,12,0,3,18,0,0,0,52,0,22,1,10,7,6,2,2,213191,1
Adam_Lallana,784,1,1,16,682,11,205,0,215,7,420874,13,90,2,16,0,0,0,53,0,22,0,12,14,7,3,2,362874,1
Adam_Matthews,447,0,0,42,357,5,345,0,220,12,465432,7,0,1,19,0,0,0,49,0,22,3,16,12,2,0,2,116105,1
Ahmed_Musa,338,1,1,56,198,10,187,1,218,10,356776,7,28,1,13,1,0,0,56,0,22,4,12,6,7,0,3,31207,1
Aiden_O'Neill,238,0,0,57,160,4,531,0,211,11,368152,7,0,0,1,1,0,0,53,0,22,6,13,13,3,1,2,132510,3
Aleix_García Serrano,474,2,2,40,359,15,578,0,216,10,396235,12,0,3,17,0,0,0,69,0,22,0,20,12,9,2,2,35480,2
Alex_McCarthy,500,0,1,39,362,5,101,0,218,8,398883,13,0,3,8,0,0,0,68,0,22,2,16,7,10,0,3,56719,0
Alex_Palmer,351,2,2,34,266,9,601,0,220,15,387706,11,0,2,15,0,0,0,53,0,22,3,18,10,5,0,2,242681,1
Alex_Pritchard,400,1,0,41,285,10,401,1,216,7,374271,4,0,5,10,0,0,0,58,0,22,5,22,9,3,2,2,424474,4
Alfie_Mawson,290,2,0,59,216,11,558,1,215,7,386948,4,90,1,9,0,0,0,47,0,22,3,30,11,2,3,2,27323,1
Ander_Herrera,586,2,2,44,494,13,262,0,219,12,369703,22,90,6,14,0,0,0,65,0,22,1,16,7,8,1,1,184245,0
Bojan_Krkic,329,0,0,72,237,7,335,0,219,13,411259,5,0,0,11,0,0,0,53,0,22,7,14,8,3,1,1,153882,
