name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,286,0,2,33,204,8,2,370,5,6,90,3,3,9,0,0,0,56,0,37,7,15,13,6,0,1,2,3
Aaron_Lennon,540,1,1,73,450,7,0,363,7,10,0,2,5,18,0,0,0,64,0,37,2,16,0,4,1,1,0,6
Aaron_Ramsey,607,3,1,36,520,14,0,366,7,8,14,2,0,14,0,0,0,68,0,37,3,20,7,3,4,0,2,6
Aaron_Ramsey,545,5,4,29,477,13,0,331,15,31,68,2,5,15,0,0,0,52,0,37,2,16,7,10,2,1,4,13
Aaron_Wan-Bissaka,200,2,0,54,120,2,0,362,13,9,0,3,2,7,0,0,0,57,0,37,0,13,8,7,4,1,3,4
Abdoulaye_Doucouré,311,2,2,68,234,10,0,363,11,13,90,1,4,6,0,0,0,68,0,37,5,11,14,6,0,0,3,2
Abdoulaye_Doucouré,524,0,0,39,449,9,3,273,12,4,90,2,0,4,0,0,0,62,1,37,5,32,6,5,3,0,4,3
Abdul Rahman_Baba,574,1,0,28,500,7,0,369,8,21,0,1,7,19,0,0,0,49,0,37,2,18,6,10,1,0,0,5
Abdul Rahman_Baba,457,2,0,28,383,16,0,273,7,20,0,4,1,18,0,0,0,63,0,37,0,13,12,7,4,1,2,9
Abel_Hernández,487,0,0,25,387,8,0,362,14,7,0,1,4,5,1,0,0,49,0,37,0,19,9,6,0,0,5,0
Adama_Traoré,365,2,1,32,281,9,0,365,19,12,0,2,5,13,1,0,0,62,0,37,2,12,5,4,1,1,3,3
Adam_Federici,488,2,0,48,388,11,0,361,6,15,0,3,0,3,0,0,0,68,0,37,2,21,7,6,2,1,0,6
Adam_Lallana,595,4,2,21,515,10,0,370,10,19,88,3,1,20,0,0,0,64,0,37,3,13,12,14,4,0,0,11
Adam_Matthews,440,0,1,28,363,8,0,367,13,8,0,2,3,16,0,0,0,52,0,37,1,15,12,6,0,1,4,4
Adam_Matthews,332,0,0,55,250,10,0,331,10,4,0,3,2,1,0,0,0,49,0,37,11,9,9,2,0,0,2,2
Ahmed_Musa,276,1,2,50,187,5,1,364,16,5,0,0,2,10,1,1,0,63,0,37,3,14,7,3,1,0,3,4
Ahmed_Musa,321,0,0,35,230,12,0,336,11,6,13,4,2,17,0,0,0,69,0,37,6,17,11,3,1,1,3,5
Aiden_O'Neill,397,0,1,32,288,6,0,361,11,8,0,5,2,2,0,0,0,61,0,37,4,11,11,7,1,0,1,3
Aleix_García Serrano,541,1,1,42,463,9,1,364,12,15,0,0,3,8,1,0,0,52,0,37,3,16,9,5,2,1,3,5
Aleix_García Serrano,686,3,1,25,601,14,0,338,8,15,0,2,6,19,0,0,0,61,0,37,1,11,12,9,3,1,1,10
Alex_McCarthy,523,0,1,37,441,5,0,365,11,7,0,0,3,12,0,1,0,62,0,37,2,11,7,6,2,0,0,4
Alex_McCarthy,483,0,1,22,396,13,1,279,7,11,0,0,4,11,0,1,0,60,0,37,1,10,6,7,0,1,2,6
Alex_Palmer,263,0,0,52,196,7,1,369,13,5,0,3,4,4,0,0,0,52,0,37,4,8,9,2,0,1,3,2
Alex_Palmer,282,1,0,47,208,9,1,338,11,4,0,1,2,10,0,0,0,56,0,37,7,24,7,2,1,0,2,2
Alex_Pritchard,528,3,2,24,432,11,0,368,14,12,0,2,3,11,0,0,0,58,0,37,1,16,10,5,2,1,1,6
Alex_Pritchard,562,2,1,41,477,20,0,336,8,17,0,2,5,8,0,0,0,68,0,37,4,23,15,11,6,0,1,12
Alfie_Mawson,397,1,0,39,320,2,1,367,6,2,90,1,1,15,0,0,0,52,0,37,4,19,12,0,2,0,0,3
Ander_Herrera,357,2,1,51,275,6,0,368,15,8,30,1,2,17,0,0,0,52,0,37,4,19,6,6,1,0,2,2
Ander_Herrera,449,0,0,48,370,6,0,279,10,7,16,3,1,13,1,0,1,54,0,37,6,12,7,8,0,0,1,1
Bojan_Krkic,285,2,1,31,198,11,1,366,13,8,0,3,3,1,0,0,0,56,0,37,2,16,13,3,1,1,1,4
