name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,280,1,1,51,212,9,0,227,11,3,90,6,4,10,1,0,0,58,0,23,0,14,11,1,0,1,3,1
Aaron_Lennon,484,1,1,38,380,9,0,230,12,9,0,3,4,14,0,0,0,48,0,23,5,14,9,6,1,0,0,5
Aaron_Ramsey,597,0,0,29,504,15,1,221,12,14,19,2,4,18,0,0,0,64,0,23,4,24,9,8,1,1,3,4
Aaron_Wan-Bissaka,232,2,0,35,155,8,0,222,23,8,0,0,9,2,0,0,0,39,0,23,2,12,12,6,2,0,4,2
Abdoulaye_Doucouré,204,0,0,67,125,12,0,221,15,5,28,1,3,1,0,0,0,62,0,23,4,17,10,2,2,0,3,4
Abdul Rahman_Baba,393,0,0,55,267,8,0,228,8,4,0,3,0,9,0,1,0,77,0,23,2,15,8,4,1,0,1,1
Abel_Hernández,314,1,1,61,227,9,0,229,16,5,22,1,4,11,0,0,0,69,0,23,6,18,4,4,0,0,4,2
Adama_Traoré,482,0,0,49,382,11,0,224,12,5,90,0,2,19,0,0,0,47,0,23,4,16,19,2,1,1,2,4
Adam_Federici,454,0,0,34,380,15,0,222,14,7,0,1,3,5,0,0,0,53,0,23,2,16,9,5,0,1,0,2
Adam_Lallana,636,1,2,35,506,5,2,228,13,5,89,5,3,4,1,0,1,74,0,23,1,24,13,2,1,1,2,2
Adam_Matthews,223,0,0,70,139,6,0,225,9,2,0,2,0,17,0,0,0,59,0,23,3,11,20,0,0,1,2,1
Ahmed_Musa,293,0,0,68,164,9,0,223,8,9,24,4,4,3,0,0,0,67,0,23,2,15,8,3,0,0,0,5
Aiden_O'Neill,415,1,0,40,274,7,0,223,4,19,0,1,2,8,0,0,0,50,0,23,5,8,7,12,1,1,1,2
Aleix_García Serrano,671,2,0,24,590,14,0,227,14,6,0,3,3,20,0,0,0,51,0,23,1,14,8,5,4,0,3,0
Alex_McCarthy,555,1,0,25,475,13,0,226,19,9,0,1,3,16,0,0,0,69,0,23,3,14,8,5,1,0,0,1
Alex_Palmer,284,1,1,45,199,6,0,224,13,12,0,2,8,12,1,0,0,47,0,23,4,21,12,5,1,0,1,4
Alex_Pritchard,556,2,2,27,468,9,0,225,13,10,0,3,3,15,0,0,0,48,0,23,1,23,6,4,0,0,0,3
Alfie_Mawson,417,0,0,45,337,5,1,226,10,8,90,1,1,13,0,0,0,48,0,23,1,18,10,3,2,1,2,3
Ander_Herrera,635,2,2,36,537,9,0,229,20,13,90,6,8,7,0,0,0,67,0,23,2,16,12,4,0,1,1,6
Bojan_Krkic,416,3,2,38,333,12,0,230,21,9,0,1,7,6,0,0,0,63,0,23,5,14,9,5,1,1,1,5
