name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,32,0,0,2,23,0,0,210,2,1,90,0,0,5,0,0,0,5,0,21,0,1,0,0,0,3,1,0
Aaron_Lennon,0,0,0,0,0,0,0,202,0,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,1,0
Aaron_Ramsey,69,0,1,1,59,1,0,207,2,1,90,0,0,16,0,0,0,4,0,21,0,1,0,0,4,0,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,210,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,3,0,0
Abdoulaye_Doucouré,45,0,0,0,36,0,0,209,0,1,90,0,0,12,0,0,0,5,0,21,0,1,0,2,0,0,1,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,204,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,0,0
Abel_Hernández,18,0,0,1,14,0,0,203,1,0,82,1,0,2,0,0,0,1,0,21,0,0,1,1,1,3,1,0
Adama_Diomande,17,0,0,1,14,1,0,203,1,2,90,1,1,2,0,0,0,5,0,21,0,3,5,0,1,3,1,0
Adama_Traoré,0,0,0,0,0,0,0,209,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Adam_Clayton,0,0,0,0,0,0,0,209,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Adam_Federici,0,0,0,0,0,0,0,203,0,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,3,0,0
Adam_Forshaw,38,0,0,1,33,0,0,209,2,1,90,0,1,18,0,0,0,4,0,21,0,2,0,0,0,0,0,0
Adam_Lallana,34,0,0,4,29,0,0,205,0,0,90,0,0,11,0,0,0,5,0,21,0,5,3,0,1,1,0,0
Adam_Matthews,0,0,0,0,0,0,0,206,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,3,1,1,0
Adam_Reach,0,0,0,0,0,0,0,209,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Adam_Smith,44,0,0,7,37,0,0,203,4,0,90,0,0,7,0,0,0,4,0,21,0,0,1,0,1,3,0,1
Ademola_Lookman,0,0,0,0,0,0,0,202,0,0,1,0,0,10,0,0,0,0,0,21,0,1,1,0,0,4,1,0
Adlène_Guédioura,0,0,0,0,0,0,0,209,0,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,1,0
Adnan_Januzaj,26,0,0,1,23,2,0,206,4,2,90,1,0,14,0,0,0,3,0,21,0,4,1,0,3,1,1,1
Adrian_Mariappa,0,0,0,0,0,0,0,209,0,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,1,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,210,0,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,1,0
Ahmed_Elmohamady,0,0,0,0,0,0,0,203,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,1,0
Ahmed_Musa,13,0,0,0,8,1,0,204,0,0,70,0,0,4,0,0,0,4,0,21,0,2,3,0,3,0,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,201,0,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,1,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,207,0,0,0,0,0,16,0,0,0,0,0,21,0,0,0,0,4,0,0,0
