name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,39,0,0,6,30,0,454,0,179,0,10442,1,90,0,16,0,0,0,6,0,18,0,2,0,0,4,1,1033,0
Aaron_Lennon,37,0,0,1,30,1,142,0,175,0,10130,2,87,0,8,0,0,0,5,0,18,0,1,1,0,2,0,312,0
Aaron_Ramsey,31,0,0,0,30,0,16,0,171,0,10004,2,17,0,19,0,0,0,5,0,18,0,1,1,0,0,1,75,1
Aaron_Wan-Bissaka,0,0,0,0,0,0,612,0,180,0,10600,0,0,0,18,0,0,0,0,0,18,0,0,0,0,1,1,16,0
Abdoulaye_Doucouré,0,0,0,0,0,0,482,0,180,0,10470,0,0,0,5,0,0,0,0,0,18,0,0,0,0,1,1,5,0
Abdul Rahman_Baba,0,0,0,0,0,0,80,0,173,0,10068,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,3,9,0
Abel_Hernández,0,0,0,0,0,0,163,0,174,0,10151,0,0,0,10,0,0,0,0,0,18,0,0,0,0,3,0,30,0
Adama_Diomande,2,0,0,1,1,0,164,0,174,0,10152,0,13,0,10,0,0,0,0,0,18,0,2,0,0,3,0,14224,0
Adama_Traoré,0,0,0,0,0,1,563,0,172,1,10551,0,5,0,3,0,0,0,0,0,18,0,1,0,0,0,1,401,0
Adam_Clayton,41,0,0,3,34,4,283,0,172,0,10271,0,90,0,3,0,0,0,9,0,18,0,0,0,0,0,1,2131,0
Adam_Federici,0,0,0,0,0,0,30,0,173,0,10018,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,3,44,0
Adam_Forshaw,39,0,0,3,35,1,286,0,172,0,10274,0,90,0,3,0,0,0,9,0,18,0,1,2,0,0,1,10930,0
Adam_Lallana,42,0,0,3,36,0,205,0,176,0,10193,1,68,0,14,0,0,0,5,0,18,0,2,1,0,1,4,123593,0
Adam_Matthews,0,0,0,0,0,0,345,0,177,0,10333,0,0,0,11,0,0,0,0,0,18,0,0,0,0,1,3,10,0
Adam_Reach,0,0,0,0,0,0,285,0,172,0,10273,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,1,4,0
Adam_Smith,32,0,0,1,27,0,34,0,173,1,10022,1,90,0,4,0,0,0,3,0,18,0,1,1,0,0,3,2966,0
Adlène_Guédioura,47,0,0,1,26,1,415,0,180,4,10403,1,90,0,5,0,0,0,7,0,18,0,2,0,1,1,1,107,0
Adnan_Januzaj,0,0,0,0,0,0,261,0,177,0,10249,0,0,0,11,0,0,0,0,0,18,0,0,0,0,1,3,108,0
Adrian_Mariappa,0,0,0,0,0,0,556,0,180,0,10544,0,0,0,5,0,0,0,0,0,18,0,0,0,0,1,1,45,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,450,0,179,0,10438,0,0,0,16,0,0,0,0,0,18,0,0,0,0,4,1,164,0
Ahmed_Elmohamady,46,0,0,4,37,1,158,0,174,0,10146,1,90,0,10,0,0,0,6,0,18,0,0,1,1,3,0,94,0
Ahmed_Musa,0,0,0,0,0,0,187,0,175,0,10175,0,0,0,6,0,0,0,0,0,18,0,0,0,0,2,0,738,0
Aiden_O'Neill,0,0,0,0,0,0,531,0,172,0,10519,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,1,33,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,593,0,171,0,10581,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,1,8,0
Alberto_Moreno,7,0,0,0,4,1,192,0,176,0,10180,0,12,0,14,0,0,0,0,0,18,0,0,0,0,1,4,207,0
Albert_Adomah,0,0,0,0,0,0,281,0,172,0,10269,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,1,9,0
Aleix_García Serrano,0,0,0,0,0,0,578,0,174,0,10566,0,0,0,7,0,0,0,0,0,18,0,0,0,0,3,0,17,0
Aleksandar_Kolarov,46,0,0,10,41,0,220,0,174,2,10208,0,73,0,7,0,0,0,2,0,18,0,0,0,0,3,0,5324,0
Alexander_Manninger,0,0,0,0,0,0,524,0,176,0,10512,0,0,0,14,0,0,0,0,0,18,0,0,0,0,1,4,141,0
Alexis_Sánchez,62,0,1,0,50,2,12,0,171,1,10000,2,90,0,19,0,0,0,5,0,18,0,5,0,2,0,1,59198,0
Alex_Baptiste,0,0,0,0,0,0,522,0,172,0,10510,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,1,11,0
Alex_Bruce,0,0,0,0,0,0,154,0,174,0,10142,0,0,0,10,0,0,0,0,0,18,0,0,0,0,3,0,62,0
Alex_Iwobi,79,0,0,1,68,2,21,0,171,0,10009,2,70,0,19,0,0,0,3,0,18,0,1,0,1,0,1,3116,0
Alex_McCarthy,0,0,0,0,0,0,101,0,178,0,10089,0,0,0,17,0,0,0,0,0,18,0,0,0,0,4,1,9,0
Alex_Oxlade-Chamberlain,0,0,0,0,0,0,18,0,171,0,10006,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,1,2309,0
Alex_Palmer,0,0,0,0,0,0,601,0,171,0,10589,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1,175,0
Alex_Pike,0,0,0,0,0,0,608,0,179,0,10596,0,0,0,16,0,0,0,0,0,18,0,0,0,0,4,1,288,0
Alex_Pritchard,0,0,0,0,0,0,401,0,178,0,10389,0,0,0,13,0,0,0,0,0,18,0,0,0,0,4,1,2,0
Alfie_Mawson,67,0,0,5,55,1,558,0,179,0,10546,1,90,0,20,0,0,0,6,0,18,0,1,0,1,4,1,40,0
Allan-Roméo_Nyom,19,0,0,8,14,2,412,0,171,0,10400,1,90,0,1,0,0,0,5,0,18,0,1,1,0,0,1,6279,0
Allan_McGregor,0,0,0,0,0,0,146,0,174,0,10134,0,0,0,10,0,0,0,0,0,18,0,0,0,0,3,0,7,0
Almen_Abdi,0,0,0,0,0,0,417,0,180,0,10405,0,0,0,5,0,0,0,0,0,18,0,0,0,0,1,1,5,0
Ander_Herrera,92,0,0,2,88,2,262,0,177,0,10250,3,83,0,15,0,0,0,3,0,18,0,3,0,2,1,3,5929,0
Andreas_Pereira,0,0,0,0,0,0,263,0,177,0,10251,0,0,0,15,0,0,0,0,0,18,0,0,0,0,1,3,6,0
Andrew_Eleftheriou,0,0,0,0,0,0,605,0,180,0,10593,0,0,0,5,0,0,0,0,0,18,0,0,0,0,1,1,86,0
Andrew_Robertson,30,0,0,7,18,0,152,0,174,1,10140,0,90,0,10,1,0,0,6,0,18,0,3,1,0,3,0,650,0
Andrew_Surman,55,0,0,3,42,1,39,0,173,2,10027,0,65,0,4,0,0,0,1,0,18,0,0,0,0,0,3,6,0
