name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,0
Aaron_Lennon,3,0,0,1,2,0,0,3,0,0,15,0,0,17,0,0,0,1,0,1,0,1,2,0,1,1,1,0
Aaron_Ramsey,26,0,0,2,22,1,0,8,0,0,60,0,0,9,0,0,0,2,0,1,0,2,0,1,4,3,1,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,2,1,0
Abel_Hernández,15,0,0,0,10,0,0,4,1,1,90,1,0,8,0,0,0,1,0,1,0,2,0,2,1,2,1,0
Adama_Diomande,28,0,0,3,20,3,1,4,1,1,90,0,0,8,0,0,0,6,0,1,0,6,0,0,1,2,1,0
Adam_Clayton,37,0,0,4,31,0,0,6,4,0,90,0,0,14,0,0,0,2,0,1,0,1,0,1,1,1,1,0
Adam_Federici,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,3,1,1,0
Adam_Forshaw,29,0,0,3,25,0,0,6,2,0,69,0,0,14,0,0,0,4,0,1,0,0,0,0,1,1,1,1
Adam_Lallana,31,0,0,1,26,1,0,8,2,3,75,0,0,1,0,0,0,1,0,1,0,3,0,0,4,3,0,1
Adam_Matthews,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,2,0,0
Adam_Reach,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,1,1,0
Adam_Smith,47,0,0,1,39,2,0,9,0,0,90,0,0,11,0,0,0,3,0,1,0,2,0,0,3,1,1,0
Adlène_Guédioura,34,0,0,1,27,4,0,7,3,0,72,0,0,13,0,0,0,3,0,1,0,1,1,1,1,1,0,1
Adnan_Januzaj,3,0,0,3,3,1,0,5,2,0,27,0,0,10,0,0,0,3,0,1,0,0,0,0,1,2,0,0
Adrián_San Miguel del Castillo,28,0,0,0,12,0,0,10,0,0,90,0,0,4,0,0,0,8,0,1,4,0,0,0,1,2,0,0
Ahmed_Elmohamady,61,0,0,5,38,0,0,4,1,1,90,0,0,8,0,0,0,12,0,1,0,0,1,0,1,2,1,0
Ahmed_Musa,24,2,0,1,19,3,0,4,4,4,90,0,0,7,0,0,0,3,0,1,0,5,0,2,1,2,0,0
Alberto_Moreno,38,0,0,4,28,0,0,8,2,1,90,0,1,1,1,0,0,4,0,1,0,0,0,0,4,3,0,1
Albert_Adomah,17,0,1,1,13,2,0,6,2,1,90,0,2,14,0,0,0,3,0,1,0,5,1,2,1,1,1,0
Aleksandar_Kolarov,79,0,0,16,71,3,0,5,2,0,90,0,0,15,0,0,0,6,0,1,0,2,0,0,1,2,1,1
Alexander_Manninger,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,0
Alexis_Sánchez,17,0,0,0,12,1,0,8,0,1,90,4,0,9,0,0,0,0,0,1,0,4,0,0,4,3,1,0
