name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell,30,0,0,2,21,0,0,372,0,2,90,1,1,3,0,0,0,0,0,38,0,3,0,1,2,0,0
Aaron_Lennon,0,0,0,0,0,0,0,371,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,0,1,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,375,0,0,0,0,0,8,0,0,0,0,0,38,0,0,0,0,1,0,0
Aaron_Ramsey,56,1,0,3,47,1,0,371,1,1,90,0,0,6,0,0,0,12,0,38,0,0,0,0,3,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,377,0,0,0,0,0,11,0,0,0,0,0,38,0,0,0,0,0,0,0
Abdoulaye_Doucouré,40,0,1,0,35,1,0,380,1,0,90,0,0,10,0,0,0,9,0,38,0,1,1,0,0,1,1
Abdul Rahman_Baba,0,0,0,0,0,0,0,373,0,0,0,0,0,15,0,0,0,0,0,38,0,0,0,0,5,1,0
Abel_Hernández,0,0,0,0,0,0,0,374,0,0,0,0,0,17,0,0,0,0,0,38,0,0,0,0,1,1,0
Adama_Diomande,0,0,0,0,0,0,0,374,0,0,0,0,0,17,0,0,0,0,0,38,0,0,0,0,1,1,0
Adama_Traoré,0,0,0,0,0,0,0,376,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0
Adam_Clayton,15,0,0,5,12,0,0,376,3,0,90,0,1,9,0,0,0,1,0,38,0,1,0,0,0,0,0
Adam_Federici,0,0,0,0,0,0,0,375,0,0,0,0,0,8,0,0,0,0,0,38,0,0,0,0,1,0,0
Adam_Forshaw,25,0,2,3,17,0,0,376,1,0,90,0,0,9,0,0,0,2,0,38,0,0,0,1,0,0,0
Adam_Lallana,73,0,0,0,66,1,0,376,0,4,90,1,0,12,0,0,0,3,0,38,0,5,0,0,3,1,0
Adam_Matthews,0,0,0,0,0,0,0,373,0,0,0,0,0,4,0,0,0,0,0,38,0,0,0,0,1,0,0
Adam_Reach,0,0,0,0,0,0,0,376,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0
Adam_Smith,45,0,0,4,42,1,0,375,0,1,90,0,1,8,0,0,0,3,0,38,0,2,2,0,1,0,0
Ademola_Lookman,0,0,0,0,0,0,0,371,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,0,1,0,0
Adlène_Guédioura,0,0,0,0,0,0,0,376,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0
Adnan_Januzaj,6,0,0,1,4,1,0,373,0,2,61,0,0,4,0,0,0,3,0,38,0,3,1,0,1,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,380,0,0,0,0,0,10,0,0,0,0,0,38,0,0,0,0,0,1,0
Adrián_San Miguel del Castillo,34,0,0,0,12,0,0,372,0,0,90,0,0,3,0,0,0,8,0,38,0,0,0,0,2,0,0
Ahmed_Elmohamady,3,0,0,0,1,0,0,374,0,0,19,0,0,17,0,0,0,0,0,38,0,1,1,0,1,1,0
Ahmed_Musa,0,0,0,0,0,0,0,375,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,1,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,372,0,0,0,0,0,20,0,0,0,0,0,38,0,0,0,0,1,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,371,0,0,0,0,0,6,0,0,0,0,0,38,0,0,0,0,3,1,0
Alberto_Moreno,4,0,0,0,4,0,0,376,0,0,5,0,0,12,0,0,0,0,0,38,0,0,0,0,3,1,0
Albert_Adomah,0,0,0,0,0,0,0,376,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0
