name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,41,0,0,1,35,0,0,92,0,0,90,0,1,6,0,0,0,3,0,10,0,0,0,0,0,2,0,0
Aaron_Lennon,2,0,0,0,2,1,0,92,0,0,4,0,0,20,0,0,0,1,0,10,0,0,1,0,0,2,1,0
Aaron_Ramsey,20,1,0,0,20,0,0,97,1,2,14,0,0,15,0,0,0,0,0,10,0,1,0,2,4,1,0,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,99,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,95,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,2,0,0,0
Abel_Hernández,23,0,0,0,18,0,0,99,2,1,90,1,0,18,0,0,0,2,0,10,0,0,0,1,0,1,0,0
Adama_Diomande,0,0,0,0,0,0,0,99,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Adama_Traoré,19,0,0,1,13,4,0,94,0,0,90,0,0,2,0,0,0,4,0,10,0,5,1,0,0,2,1,0
Adam_Clayton,32,0,0,5,31,0,0,94,1,1,90,0,0,2,0,0,0,5,0,10,0,0,1,0,0,2,1,0
Adam_Federici,0,0,0,0,0,0,0,94,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,2,0,0
Adam_Forshaw,43,0,0,4,41,1,0,94,1,3,90,0,0,2,0,0,0,7,0,10,0,1,0,0,0,2,1,0
Adam_Lallana,27,0,0,1,18,0,0,91,0,0,75,0,0,5,0,0,0,8,0,10,0,3,3,0,4,2,0,0
Adam_Matthews,0,0,0,0,0,0,0,97,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,4,1,1,0
Adam_Reach,0,0,0,0,0,0,0,94,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Adam_Smith,42,1,0,5,38,3,0,94,1,1,90,0,1,12,0,0,0,1,0,10,0,1,1,1,0,2,0,1
Adlène_Guédioura,0,0,0,0,0,0,0,99,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Adnan_Januzaj,3,0,0,0,2,0,0,97,1,0,21,0,0,1,0,0,0,1,0,10,0,1,1,0,4,1,1,0
Adrian_Mariappa,0,0,0,0,0,0,0,99,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Adrián_San Miguel del Castillo,35,0,0,1,21,0,0,92,0,0,90,0,0,6,0,0,0,13,0,10,4,0,0,0,0,2,0,0
Ahmed_Elmohamady,50,0,0,5,37,1,0,99,0,1,90,0,0,18,0,0,0,3,0,10,0,0,0,0,0,1,0,0
Ahmed_Musa,12,0,0,3,11,1,0,98,1,0,67,0,0,17,0,0,0,3,0,10,0,2,0,0,1,1,0,1
Aiden_O'Neill,0,0,0,0,0,0,0,93,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Ainsley_Maitland-Niles,4,0,0,0,3,0,0,97,0,0,2,0,0,15,0,0,0,2,0,10,0,0,1,0,4,1,0,0
Alberto_Moreno,41,0,0,7,34,0,0,91,0,1,90,0,0,5,0,0,0,6,0,10,0,1,4,1,4,2,0,0
Albert_Adomah,0,0,0,0,0,0,0,94,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Aleix_García Serrano,6,0,0,0,6,0,0,100,0,0,8,0,0,19,0,0,0,4,0,10,0,0,0,0,4,0,0,0
Aleksandar_Kolarov,69,0,0,6,61,1,0,100,3,0,90,0,0,19,0,0,0,2,0,10,0,1,0,0,4,0,0,1
Alexander_Manninger,0,0,0,0,0,0,0,91,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,4,2,0,0
Alexis_Sánchez,34,0,0,1,26,5,0,97,4,1,90,1,0,15,0,0,0,2,0,10,0,3,1,1,4,1,0,1
Alex_Baptiste,0,0,0,0,0,0,0,94,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Alex_Bruce,0,0,0,0,0,0,0,99,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Alex_Iwobi,46,0,0,0,38,0,0,97,0,0,68,0,0,15,0,0,0,6,0,10,0,2,1,2,4,1,0,0
Alex_McCarthy,0,0,0,0,0,0,0,95,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,2,0,1,0
Alex_Oxlade-Chamberlain,28,1,1,0,25,1,0,97,0,2,76,0,1,15,0,0,0,2,0,10,0,0,4,2,4,1,0,0
Alex_Pritchard,0,0,0,0,0,0,0,98,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1,1,1,0
Alfie_Mawson,65,0,0,14,55,1,0,96,0,0,90,0,0,14,0,0,0,9,0,10,0,0,2,0,1,3,0,0
Allan-Roméo_Nyom,29,0,0,6,26,0,0,100,0,0,90,0,0,10,0,0,0,2,0,10,0,0,0,0,4,0,1,0
Allan_McGregor,0,0,0,0,0,0,0,99,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Almen_Abdi,0,0,0,0,0,0,0,99,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Ander_Herrera,61,0,0,5,58,3,0,93,3,2,67,0,3,3,0,0,0,3,1,10,0,1,0,0,0,0,1,0
Andreas_Pereira,0,0,0,0,0,0,0,93,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,1,0
Andrew_Robertson,0,0,0,0,0,0,0,99,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Andrew_Surman,78,0,0,6,69,2,0,94,0,1,90,0,0,12,0,0,0,5,0,10,0,0,2,0,0,2,0,0
Andre_Gray,8,0,0,0,5,1,0,93,0,1,59,0,2,11,0,0,0,1,0,10,0,1,0,0,0,0,0,0
Andros_Townsend,12,0,0,2,9,0,0,91,1,0,25,1,0,9,0,0,0,3,0,10,0,1,0,0,4,2,1,0
André_Ayew,5,0,0,0,5,0,0,92,0,1,31,0,0,6,0,0,0,0,0,10,0,0,0,0,0,2,0,0
Andy_Carroll,0,0,0,0,0,0,0,92,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,2,0,0
Andy_King,33,0,0,3,23,0,0,98,2,1,90,0,0,17,0,0,0,5,0,10,0,1,0,0,1,1,0,0
Angelo_Ogbonna,46,0,0,7,39,0,0,92,1,1,90,0,0,6,0,0,0,4,0,10,0,1,2,0,0,2,0,0
Angel_Rangel,25,0,0,3,17,0,0,96,1,0,50,0,0,14,0,0,0,2,0,10,0,1,1,0,1,3,0,0
Anthony_Martial,0,0,0,0,0,0,0,93,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,1,0
Antonio_Barragán,35,0,0,10,24,2,0,94,1,1,90,0,0,2,0,0,0,9,0,10,0,2,1,1,0,2,1,0
