name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,33,1,0,5,25,1,0,217,0,2,90,0,1,12,0,0,0,6,0,22,0,2,0,0,3,1,0,0
Aaron_Lennon,0,0,0,0,0,0,0,214,0,0,0,0,0,5,0,0,0,0,0,22,0,0,0,0,1,0,0,0
Aaron_Ramsey,79,0,0,1,72,5,0,211,0,2,90,0,1,3,0,0,0,7,0,22,0,4,0,1,1,2,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,214,0,0,0,0,0,6,0,0,0,0,0,22,0,0,0,0,1,0,1,0
Abdoulaye_Doucouré,39,0,0,7,33,0,0,212,1,0,87,0,0,2,0,0,0,19,0,22,0,0,0,1,2,2,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,213,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,0,0,2,1,0
Abel_Hernández,12,0,0,0,8,0,0,213,2,2,74,0,0,4,0,0,0,0,0,22,0,3,0,0,0,2,0,0
Adama_Diomande,6,0,0,1,4,0,0,213,0,0,16,0,0,4,0,0,0,0,0,22,0,0,0,0,0,2,0,0
Adama_Traoré,36,0,0,0,26,11,0,217,0,2,90,0,3,20,0,0,0,6,0,22,0,9,1,0,3,1,1,0
Adam_Clayton,74,0,0,2,62,0,0,217,0,1,90,0,0,20,0,0,0,15,0,22,0,2,2,0,3,1,1,0
Adam_Federici,0,0,0,0,0,0,0,212,0,0,0,0,0,18,0,0,0,0,0,22,0,0,0,0,2,2,1,0
Adam_Forshaw,39,0,0,0,34,0,0,217,1,0,82,1,0,20,0,0,0,3,0,22,0,0,0,1,3,1,1,0
Adam_Lallana,53,0,0,0,40,2,0,215,0,1,90,0,0,16,0,0,0,6,0,22,0,1,0,2,3,2,1,0
Adam_Matthews,0,0,0,0,0,0,0,220,0,0,0,0,0,19,0,0,0,0,0,22,0,0,0,0,0,2,0,0
Adam_Reach,0,0,0,0,0,0,0,217,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,3,1,1,0
Adam_Smith,69,1,0,4,52,2,0,212,0,1,90,0,0,18,0,0,0,6,0,22,0,1,0,0,2,2,1,0
Ademola_Lookman,5,0,0,1,5,1,0,214,1,0,19,0,0,5,0,0,0,0,0,22,0,0,0,0,1,0,0,0
Adlène_Guédioura,0,0,0,0,0,0,0,212,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,2,2,0,0
Adnan_Januzaj,14,0,0,0,10,2,0,220,1,0,65,0,1,19,0,0,0,3,0,22,0,5,0,0,0,2,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,212,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,2,2,0,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,217,0,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,3,1,0,0
Ahmed_Elmohamady,0,0,0,0,0,0,0,213,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,2,0,0
Ahmed_Musa,7,0,0,0,5,1,0,218,1,0,28,0,1,13,0,0,0,1,0,22,0,1,0,0,0,3,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,211,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,1,2,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,211,0,0,0,0,0,3,0,0,0,0,0,22,0,0,0,0,1,2,1,0
Alberto_Moreno,0,0,0,0,0,0,0,215,0,0,0,0,0,16,0,0,0,0,0,22,0,0,0,0,3,2,1,0
Albert_Adomah,0,0,0,0,0,0,0,217,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,3,1,1,0
Aleix_García Serrano,0,0,0,0,0,0,0,216,0,0,0,0,0,17,0,0,0,0,0,22,0,0,0,0,2,2,1,0
Aleksandar_Kolarov,47,0,0,15,40,2,0,216,2,2,90,0,1,17,0,0,0,11,0,22,0,0,1,0,2,2,1,1
Alexander_Manninger,0,0,0,0,0,0,0,215,0,0,0,0,0,16,0,0,0,0,0,22,0,0,0,0,3,2,1,0
Alexis_Sánchez,53,0,0,2,42,5,0,211,0,3,90,0,2,3,0,0,0,4,0,22,0,8,0,4,1,2,1,0
Alex_Baptiste,0,0,0,0,0,0,0,217,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,3,1,1,0
Alex_Bruce,0,0,0,0,0,0,0,213,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,2,0,0
Alex_Iwobi,35,0,0,1,31,3,0,211,0,3,68,0,0,3,0,0,0,2,0,22,0,2,0,0,1,2,1,0
Alex_McCarthy,0,0,0,0,0,0,0,218,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,3,1,0
Alex_Oxlade-Chamberlain,0,0,0,0,0,0,0,211,0,0,0,0,0,3,0,0,0,0,0,22,0,0,0,0,1,2,1,0
Alex_Palmer,0,0,0,0,0,0,0,220,0,0,0,0,0,15,0,0,0,0,0,22,0,0,0,0,0,2,1,0
Alex_Pike,0,0,0,0,0,0,0,217,0,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,3,1,0,0
Alex_Pritchard,0,0,0,0,0,0,0,216,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,0,2,2,0,0
Alfie_Mawson,21,0,0,12,16,0,0,215,0,0,90,0,0,9,0,0,0,1,0,22,0,0,2,1,3,2,0,0
Allan-Roméo_Nyom,31,0,0,6,26,0,0,220,3,0,90,0,1,15,0,0,0,5,0,22,0,2,3,0,0,2,1,1
Allan_McGregor,0,0,0,0,0,0,0,213,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,2,0,0
Almen_Abdi,0,0,0,0,0,0,0,212,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,2,2,0,0
Ander_Herrera,110,0,0,7,102,1,0,219,2,2,90,0,3,14,0,0,0,12,0,22,0,1,0,0,1,1,0,0
Andreas_Pereira,0,0,0,0,0,0,0,219,0,0,0,0,0,14,0,0,0,0,0,22,0,0,0,0,1,1,0,0
Andrew_Eleftheriou,0,0,0,0,0,0,0,212,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,2,2,0,0
Andrew_Robertson,41,0,0,2,30,1,0,213,1,0,90,0,0,4,0,0,0,2,0,22,0,1,0,0,0,2,0,1
Andrew_Surman,81,0,0,2,68,0,0,212,1,1,90,0,0,18,0,0,0,5,0,22,0,0,0,0,2,2,1,0
