name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,25,0,0,16,18,0,0,146,1,0,90,1,1,9,0,0,0,5,0,15,0,1,0,1,2,2,False,0
Aaron_Lennon,3,1,0,1,3,0,0,148,0,2,8,0,2,18,0,0,0,0,0,15,0,1,0,0,2,3,False,0
Aaron_Ramsey,0,0,0,0,0,0,0,141,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,1,3,True,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,148,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,2,3,True,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,143,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,1,True,0
Abel_Hernández,0,0,0,0,0,0,0,144,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,3,3,True,0
Adama_Diomande,22,0,1,0,19,2,0,144,4,0,90,2,0,5,0,0,0,1,0,15,0,1,2,1,3,3,True,0
Adama_Traoré,0,0,0,0,0,2,0,150,0,0,10,0,0,13,0,0,0,1,0,15,0,1,0,0,0,1,False,0
Adam_Clayton,52,0,0,10,46,0,0,150,3,0,90,0,0,13,0,0,0,6,0,15,0,1,1,0,0,1,False,1
Adam_Federici,0,0,0,0,0,0,0,142,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,2,3,False,0
Adam_Forshaw,52,0,0,2,43,0,0,150,1,0,90,0,0,13,0,0,0,7,0,15,0,1,1,0,0,1,False,1
Adam_Lallana,44,0,0,1,37,0,0,146,2,3,90,1,0,20,0,0,0,2,0,15,0,5,1,0,2,2,True,0
Adam_Matthews,0,0,0,0,0,0,0,147,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,False,0
Adam_Reach,0,0,0,0,0,0,0,150,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,1,False,0
Adam_Smith,43,0,0,1,33,0,0,142,3,1,90,0,0,3,0,0,0,3,0,15,0,2,0,1,2,3,False,0
