name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,25,0,0,5,19,1,454,1,237,0,14214,0,90,0,13,0,0,0,3,0,24,0,4,1,0,3,1,368,1
Aaron_Lennon,0,0,0,0,0,0,142,0,233,0,13902,0,0,0,2,0,0,0,0,0,24,0,0,0,0,3,6,36,0
Aaron_Ramsey,0,0,0,0,0,0,16,0,231,0,13776,0,0,0,4,0,0,0,0,0,24,0,0,0,0,1,3,30,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,612,0,232,0,14372,0,0,0,15,0,0,0,0,0,24,0,0,0,0,4,0,2,0
Abdoulaye_Doucouré,27,0,0,2,22,0,482,0,239,0,14242,0,26,0,3,0,0,0,5,0,24,0,2,1,0,1,2,11,0
Abdul Rahman_Baba,0,0,0,0,0,0,80,0,231,0,13840,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,3,15,0
Abel_Hernández,6,0,1,0,3,0,163,0,234,0,13923,0,64,0,9,0,0,0,4,0,24,0,1,0,2,0,2,1360,0
Adama_Diomande,0,0,0,0,0,0,164,0,234,0,13924,0,0,0,9,0,0,0,0,0,24,0,0,0,0,0,2,2408,0
Adama_Traoré,13,0,0,0,10,2,563,0,238,1,14323,2,78,0,17,0,0,0,6,0,24,0,7,3,0,0,1,370,0
Adam_Clayton,28,0,0,4,22,1,283,0,238,1,14043,0,90,0,17,0,0,0,3,0,24,0,0,1,0,0,1,1623,0
Adam_Federici,0,0,0,0,0,0,30,0,233,0,13790,0,0,0,6,0,0,0,0,0,24,0,0,0,0,3,6,11,0
Adam_Forshaw,17,0,0,3,14,1,286,0,238,1,14046,0,61,0,17,0,0,0,4,0,24,0,4,2,1,0,1,752,0
Adam_Lallana,48,0,0,0,40,1,205,0,234,0,13965,2,82,0,7,0,0,0,7,0,24,0,1,1,0,0,2,15047,0
Adam_Matthews,0,0,0,0,0,0,345,0,232,0,14105,0,0,0,5,0,0,0,0,0,24,0,0,0,0,4,0,5,0
Adam_Reach,0,0,0,0,0,0,285,0,238,0,14045,0,0,0,17,0,0,0,0,0,24,0,0,0,0,0,1,0,0
Adam_Smith,0,0,0,0,0,0,34,0,233,0,13794,0,0,0,6,0,0,0,0,0,24,0,0,0,0,3,6,3032,0
Ademola_Lookman,26,0,0,0,25,4,627,0,233,1,14387,0,70,1,2,0,0,0,4,0,24,0,6,0,2,3,6,404,0
Adlène_Guédioura,18,0,0,2,10,1,415,0,238,0,14175,0,29,0,17,0,0,0,3,0,24,0,2,2,1,0,1,136,0
Adnan_Januzaj,10,0,0,2,7,0,261,0,232,1,14021,2,77,0,5,0,0,0,0,0,24,0,2,0,1,4,0,53,1
Adrian_Mariappa,0,0,0,0,0,0,556,0,239,0,14316,0,0,0,3,0,0,0,0,0,24,0,0,0,0,1,2,88,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,450,0,237,0,14210,0,0,0,13,0,0,0,0,0,24,0,0,0,0,3,1,48,0
