name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,25,0,1,4,15,0,0,227,0,0,90,0,1,10,0,0,0,4,0,23,0,1,1,1,4,0,1,0
Aaron_Lennon,0,0,0,0,0,0,0,230,0,0,0,0,0,14,0,0,0,0,0,23,0,0,0,0,1,1,0,0
Aaron_Ramsey,14,0,0,1,12,0,0,221,0,0,19,0,0,18,0,0,0,1,0,23,0,0,0,1,2,1,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,222,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,2,0,0,0
Abdoulaye_Doucouré,10,0,0,2,5,1,0,221,0,0,28,0,0,1,0,0,0,4,0,23,0,1,1,0,2,1,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,228,0,0,0,0,0,9,0,0,0,0,0,23,0,0,0,0,1,1,0,0
Abel_Hernández,1,0,0,0,1,0,0,229,0,0,22,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Adama_Diomande,0,0,0,0,0,0,0,229,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Adama_Traoré,28,0,0,2,16,6,0,224,0,0,90,0,0,19,0,0,0,8,0,23,0,2,4,0,1,1,1,0
Adam_Clayton,58,0,0,3,54,0,0,224,0,4,90,0,1,19,0,0,0,8,0,23,0,0,1,1,1,1,1,0
Adam_Federici,0,0,0,0,0,0,0,222,0,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,2,0,1,0
Adam_Forshaw,49,0,0,1,41,1,0,224,2,0,90,0,0,19,0,0,0,4,0,23,0,2,1,0,1,1,1,0
Adam_Lallana,27,0,0,2,22,0,0,228,2,0,89,1,0,4,0,0,0,1,0,23,0,3,1,0,1,1,1,0
Adam_Matthews,0,0,0,0,0,0,0,225,0,0,0,0,0,17,0,0,0,0,0,23,0,0,0,0,0,0,1,0
Adam_Reach,0,0,0,0,0,0,0,224,0,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Adam_Smith,35,0,0,0,35,2,0,222,3,2,90,0,1,5,0,0,0,3,0,23,0,1,2,0,2,0,1,0
Ademola_Lookman,10,0,0,0,10,1,0,230,0,0,22,0,0,14,0,0,0,0,0,23,0,1,0,1,1,1,0,0
Adlène_Guédioura,0,0,0,0,0,0,0,224,0,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Adnan_Januzaj,0,0,0,0,0,0,0,225,0,0,0,0,0,17,0,0,0,0,0,23,0,0,0,0,0,0,1,0
Adrian_Mariappa,0,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,2,1,0,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,227,0,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,4,0,1,0
Ahmed_Elmohamady,0,0,0,0,0,0,0,229,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Ahmed_Musa,6,0,0,0,4,0,0,223,0,0,24,0,0,3,0,0,0,0,0,23,0,0,0,0,0,1,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,223,0,0,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,1,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,221,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,2,1,1,0
Alberto_Moreno,0,0,0,0,0,0,0,228,0,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Albert_Adomah,0,0,0,0,0,0,0,224,0,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Aleix_García Serrano,0,0,0,0,0,0,0,227,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,4,0,0,0
Aleksandar_Kolarov,63,0,0,5,55,2,0,227,3,0,90,0,0,20,0,0,0,2,0,23,0,1,0,0,4,0,0,0
Alexander_Manninger,0,0,0,0,0,0,0,228,0,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Alexis_Sánchez,46,0,0,2,32,4,1,221,0,1,90,0,0,18,0,0,0,4,0,23,0,8,1,2,2,1,1,1
Alex_Baptiste,0,0,0,0,0,0,0,224,0,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,1,0
Alex_Bruce,0,0,0,0,0,0,0,229,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Alex_Iwobi,53,0,0,2,47,3,0,221,0,0,90,0,1,18,0,0,0,4,0,23,0,2,0,0,2,1,1,0
Alex_McCarthy,0,0,0,0,0,0,0,226,0,0,0,0,0,16,0,0,0,0,0,23,0,0,0,0,1,2,0,0
Alex_Oxlade-Chamberlain,64,0,0,1,56,2,0,221,1,1,71,0,0,18,0,0,0,3,0,23,0,2,1,0,2,1,1,0
Alex_Palmer,0,0,0,0,0,0,0,224,0,0,0,0,0,12,0,0,0,0,0,23,0,0,0,0,1,1,0,0
Alex_Pike,0,0,0,0,0,0,0,227,0,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,4,0,1,0
Alex_Pritchard,0,0,0,0,0,0,0,225,0,0,0,0,0,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Alfie_Mawson,45,0,0,10,39,0,0,226,0,0,90,0,0,13,0,0,0,4,0,23,0,0,1,0,1,2,1,0
Allan-Roméo_Nyom,20,0,0,8,14,0,0,224,3,0,90,1,1,12,0,0,0,3,0,23,0,3,2,0,1,1,0,0
Allan_McGregor,0,0,0,0,0,0,0,229,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Almen_Abdi,0,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,2,1,0,0
Ander_Herrera,91,0,0,4,78,0,0,229,2,1,90,0,2,7,0,0,0,7,0,23,0,1,0,0,0,0,1,0
Andreas_Pereira,0,0,0,0,0,0,0,229,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,1,0
Andrea_Ranocchia,5,0,0,8,3,0,0,229,0,0,25,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Andrew_Eleftheriou,0,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,2,1,0,0
Andrew_Robertson,23,0,0,4,15,2,0,229,0,1,90,0,0,11,0,0,0,3,0,23,0,1,1,0,0,0,0,0
Andrew_Surman,68,0,0,1,60,0,0,222,0,0,90,0,0,5,0,0,0,5,0,23,0,1,0,0,2,0,1,0
Andre_Gray,19,0,0,1,17,4,0,223,0,1,90,0,0,8,0,0,0,1,0,23,0,4,0,1,0,1,1,0
Andros_Townsend,3,1,0,0,2,1,0,222,1,1,15,0,1,2,0,0,0,2,0,23,0,0,3,0,2,0,0,1
André_Ayew,0,0,0,0,0,0,0,227,0,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,4,0,1,0
Andy_Carroll,18,1,0,1,11,1,0,227,2,1,78,1,0,10,0,0,0,7,0,23,0,1,0,0,4,0,1,1
