name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,24,0,0,4,16,0,0,127,1,0,90,0,0,11,0,0,0,6,0,13,0,1,1,0,1,1,False,1
Aaron_Lennon,16,0,0,1,11,0,0,128,0,1,64,0,0,13,0,0,0,1,0,13,0,0,3,0,0,1,False,0
Aaron_Ramsey,13,1,0,1,11,0,0,121,0,2,16,0,0,2,0,0,0,0,0,13,0,0,0,1,1,3,True,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,130,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,1,0,True,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,123,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,1,2,True,0
Abel_Hernández,0,0,0,0,0,0,0,124,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,1,1,True,0
Adama_Diomande,17,0,0,1,16,0,0,124,1,2,45,0,0,19,0,0,0,7,0,13,0,0,1,1,1,1,True,1
Adama_Traoré,14,0,0,1,7,7,0,125,0,0,78,0,0,8,0,0,0,1,0,13,0,2,0,1,2,2,False,0
Adam_Clayton,50,0,0,8,44,1,0,125,0,0,90,0,0,8,0,0,0,10,0,13,0,0,1,0,2,2,False,0
Adam_Federici,22,0,0,1,14,0,0,121,0,0,90,0,0,1,0,0,0,10,0,13,0,0,0,0,1,3,False,0
Adam_Forshaw,41,0,0,1,36,2,0,125,1,3,90,0,0,8,0,0,0,5,0,13,0,1,1,0,2,2,False,0
Adam_Lallana,0,0,0,0,0,0,0,126,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,2,True,0
Adam_Matthews,0,0,0,0,0,0,0,126,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,2,False,0
Adam_Reach,0,0,0,0,0,0,0,125,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,2,2,False,0
Adam_Smith,32,0,1,5,25,1,0,121,1,1,90,0,1,1,0,0,0,5,0,13,0,3,0,2,1,3,False,0
Adlène_Guédioura,0,0,0,0,0,0,0,130,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,1,0,True,0
Adnan_Januzaj,1,0,0,0,1,1,0,126,0,0,12,0,0,9,0,0,0,1,0,13,0,2,0,0,0,2,False,0
Adrian_Mariappa,0,0,0,0,0,0,0,130,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,1,0,True,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,127,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,1,1,False,0
Ahmed_Elmohamady,69,0,0,2,52,0,0,124,0,1,90,0,1,19,0,0,0,4,0,13,0,0,1,0,1,1,True,0
Ahmed_Musa,11,0,0,1,7,0,0,125,0,1,23,0,1,12,0,0,0,1,0,13,0,0,0,2,2,2,True,0
Aiden_O'Neill,0,0,0,0,0,0,0,122,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,2,1,True,0
