name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,90,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,1,1,0
Aaron_Lennon,0,0,0,0,0,0,0,83,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,1,0,0
Aaron_Ramsey,0,0,0,0,0,0,0,81,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,1,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,89,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,84,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,4,1,0
Abel_Hernández,16,0,0,0,12,0,0,85,1,1,36,0,0,14,0,0,0,2,0,9,0,0,0,2,0,1,0
Adama_Diomande,11,0,0,1,11,1,0,85,1,1,23,1,0,14,0,0,0,1,0,9,0,0,0,0,0,1,0
Adama_Traoré,10,0,1,2,4,2,0,81,1,1,90,0,2,1,0,0,0,3,0,9,0,1,1,0,0,0,0
Adam_Clayton,27,0,0,3,18,2,0,81,3,1,90,0,0,1,0,0,0,7,0,9,0,2,0,0,0,0,0
Adam_Federici,0,0,0,0,0,0,0,82,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,0,1,0
Adam_Forshaw,26,0,0,2,19,0,0,81,1,0,90,0,0,1,0,0,0,3,0,9,0,2,0,1,0,0,0
Adam_Lallana,55,0,0,1,47,2,0,87,0,0,78,1,0,19,0,0,0,6,0,9,0,4,0,1,2,1,0
Adam_Matthews,0,0,0,0,0,0,0,90,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0
Adam_Reach,0,0,0,0,0,0,0,81,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Adam_Smith,36,0,0,8,24,1,0,82,0,0,90,0,0,17,0,0,0,6,0,9,0,1,0,0,0,1,0
Adlène_Guédioura,9,0,0,2,8,0,0,89,0,0,13,0,0,16,0,0,0,4,0,9,0,1,0,0,0,0,0
Adnan_Januzaj,0,0,0,0,0,0,0,90,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,89,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,0
Adrián_San Miguel del Castillo,19,0,0,1,12,0,0,90,0,0,90,0,0,15,0,0,0,6,0,9,2,0,0,0,1,1,0
Ahmed_Elmohamady,46,0,0,9,36,0,0,85,1,0,90,0,1,14,0,0,0,6,0,9,0,1,2,0,0,1,0
Ahmed_Musa,23,0,0,1,15,3,0,86,2,1,80,0,1,5,0,0,0,9,0,9,0,5,2,0,3,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,83,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,2,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,81,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,1,0
