name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,39,0,0,3,27,0,0,154,1,0,90,0,1,3,0,0,0,0,0,16,0,2,0,0,0,1,True,0
Aaron_Lennon,13,0,0,1,13,0,0,156,1,0,67,0,0,1,0,0,0,5,0,16,0,0,1,2,1,2,True,0
Aaron_Ramsey,0,0,0,0,0,0,0,156,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,1,2,False,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,155,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,2,1,True,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,152,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,1,0,False,0
Abel_Hernández,0,0,0,0,0,0,0,160,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,3,False,0
Adama_Diomande,18,0,0,0,13,4,0,160,4,2,90,3,0,17,0,0,0,2,0,16,0,2,1,0,0,3,False,0
Adama_Traoré,17,0,0,0,11,9,0,158,1,1,90,0,1,9,0,0,0,2,0,16,0,6,1,0,3,0,True,0
Adam_Clayton,29,0,0,5,26,0,0,158,1,0,55,0,0,9,0,0,0,7,0,16,0,1,0,0,3,0,True,0
Adam_Federici,0,0,0,0,0,0,0,151,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Adam_Forshaw,32,0,0,1,28,2,0,158,0,1,90,0,1,9,0,0,0,4,0,16,0,2,0,1,3,0,True,0
Adam_Lallana,71,1,0,4,60,1,0,158,2,1,81,1,0,12,0,0,0,12,0,16,0,2,1,0,3,0,False,0
Adam_Matthews,0,0,0,0,0,0,0,152,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,1,0,True,0
Adam_Reach,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Adam_Smith,39,1,0,2,35,0,0,151,0,3,90,0,0,8,0,0,0,6,0,16,0,2,0,1,0,1,True,0
Adlène_Guédioura,42,0,0,4,32,3,0,157,2,0,90,0,0,10,0,0,0,6,0,16,0,2,2,1,0,2,False,0
Adnan_Januzaj,10,0,1,3,8,2,0,152,3,0,90,0,0,4,0,0,0,8,0,16,0,5,2,1,1,0,True,0
Adrian_Mariappa,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,154,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Ahmed_Elmohamady,45,0,0,4,28,0,0,160,1,0,90,0,0,17,0,0,0,4,0,16,0,1,2,0,0,3,False,0
Ahmed_Musa,2,0,0,0,1,0,0,151,0,0,17,0,0,2,0,0,0,1,0,16,0,2,0,0,0,1,False,0
Aiden_O'Neill,0,0,0,0,0,0,0,154,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,0,0,1,False,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,156,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,1,2,False,0
Alberto_Moreno,0,0,0,0,0,0,0,158,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,3,0,False,0
Albert_Adomah,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Aleix_García Serrano,0,0,0,0,0,0,0,157,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,2,True,0
Aleksandar_Kolarov,58,1,0,8,48,0,0,157,2,1,90,0,1,18,0,0,0,2,0,16,0,0,0,0,0,2,True,0
Alexander_Manninger,0,0,0,0,0,0,0,158,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,3,0,False,0
Alexis_Sánchez,44,0,0,1,27,1,0,156,1,3,90,0,0,6,0,0,0,2,0,16,0,6,0,1,1,2,False,0
Alex_Baptiste,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Alex_Bruce,0,0,0,0,0,0,0,160,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,3,False,0
Alex_Iwobi,14,0,1,1,12,0,0,156,0,0,20,0,0,6,0,0,0,1,0,16,0,1,1,1,1,2,False,0
Alex_McCarthy,0,0,0,0,0,0,0,159,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,False,0
Alex_Oxlade-Chamberlain,22,0,0,3,18,1,0,156,3,1,70,0,0,6,0,0,0,8,0,16,0,5,2,0,1,2,False,0
Alex_Palmer,0,0,0,0,0,0,0,153,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,1,3,True,0
Alex_Pike,0,0,0,0,0,0,0,154,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Alex_Pritchard,0,0,0,0,0,0,0,160,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,3,True,0
Alfie_Mawson,62,0,0,6,48,0,0,153,0,0,90,0,0,19,0,0,0,4,0,16,0,0,0,0,1,3,False,0
Allan-Roméo_Nyom,27,0,0,16,22,2,0,153,3,1,90,0,0,16,0,0,0,8,0,16,0,0,5,0,1,3,True,0
Allan_McGregor,0,0,0,0,0,0,0,160,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,3,False,0
Almen_Abdi,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Ander_Herrera,69,0,0,4,59,1,0,155,0,0,90,0,1,5,0,0,0,10,0,16,0,0,4,2,2,1,False,0
Andreas_Pereira,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Andrew_Eleftheriou,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Andrew_Robertson,32,0,0,2,24,1,0,160,1,1,90,0,1,17,0,0,0,2,0,16,0,1,0,0,0,3,False,0
Andrew_Surman,0,0,0,0,0,0,0,151,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Andre_Gray,13,0,0,0,8,0,0,154,0,0,90,1,0,20,0,0,0,2,0,16,0,5,0,0,0,1,False,0
Andros_Townsend,0,0,0,0,0,0,0,155,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,2,1,True,0
André_Ayew,5,0,0,0,4,1,0,154,0,0,22,0,0,3,0,0,0,0,0,16,0,0,0,1,0,1,True,0
Andy_Carroll,28,0,0,3,18,0,0,154,2,2,82,0,0,3,0,0,0,1,0,16,0,1,0,3,0,1,True,0
Andy_King,24,0,0,2,20,0,0,151,1,0,90,0,0,2,0,0,0,2,0,16,0,2,0,1,0,1,False,1
Angelo_Ogbonna,41,0,0,5,31,0,0,154,2,0,90,0,0,3,0,0,0,6,0,16,0,0,2,0,0,1,True,0
Angel_Rangel,66,0,0,2,56,0,0,153,0,0,90,0,1,19,0,0,0,2,0,16,0,1,0,0,1,3,False,0
Anthony_Martial,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Antonio_Barragán,51,0,0,9,42,0,0,158,2,0,90,0,0,9,0,0,0,9,0,16,0,1,0,0,3,0,True,0
Antonio_Valencia,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Arouna_Koné,0,0,0,0,0,0,0,156,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,1,2,True,0
Arthur_Masuaku,0,0,0,0,0,0,0,154,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Artur_Boruc,27,0,0,2,16,0,0,151,0,0,90,0,0,8,0,0,0,9,0,16,4,0,0,0,0,1,True,0
Ashley_Barnes,3,0,0,0,1,0,0,154,1,0,15,2,0,20,0,0,0,0,0,16,0,0,0,0,0,1,False,0
Ashley_Fletcher,2,0,0,0,1,0,0,154,0,1,8,0,0,3,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Ashley_Williams,32,0,0,4,23,0,0,156,1,1,90,0,0,1,0,0,0,8,0,16,0,0,2,0,1,2,True,0
Ashley_Young,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Asmir_Begovic,0,0,0,0,0,0,0,152,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,1,0,False,0
Bacary_Sagna,0,0,0,0,0,0,0,157,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,2,True,0
Bafétimbi_Gomis,0,0,0,0,0,0,0,153,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,1,3,False,0
Bakary_Sako,0,0,0,0,0,0,0,155,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,2,1,True,0
Bamidele_Alli,25,0,0,2,20,2,0,160,0,2,61,0,0,7,0,0,0,1,0,16,0,3,0,0,0,3,True,0
Bartosz_Kapustka,0,0,0,0,0,0,0,151,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,False,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Benik_Afobe,9,0,1,0,8,0,0,151,1,1,67,1,0,8,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Benjamin_Chilwell,0,0,0,0,0,0,0,151,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,False,0
Ben_Davies,0,0,0,0,0,0,0,160,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,3,True,0
Ben_Foster,35,0,0,2,14,0,0,153,0,0,90,0,0,16,0,0,0,13,0,16,3,0,0,0,1,3,True,0
Ben_Gibson,51,0,0,1,40,0,0,158,1,0,90,0,0,9,0,0,0,5,0,16,0,1,0,0,3,0,True,1
Ben_Hamer,0,0,0,0,0,0,0,151,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,False,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,160,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,3,False,0
Ben_Mee,41,0,0,8,29,0,0,154,2,1,90,0,0,20,1,0,0,3,0,16,0,0,0,0,0,1,False,1
Ben_Watson,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Ben_Woodburn,0,0,0,0,0,0,0,158,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,3,0,False,0
Ben_Wynter,0,0,0,0,0,0,0,155,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,2,1,True,0
Bernardo_Espinosa Zúñiga,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Bertrand_Traore,0,0,0,0,0,0,0,152,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,1,0,False,0
Billy_Jones,21,0,0,3,12,0,0,152,0,1,58,0,0,4,0,0,0,2,0,16,0,1,0,0,1,0,True,0
Boaz_Myhill,0,0,0,0,0,0,0,153,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,1,3,True,0
Bojan_Krkic,0,0,0,0,0,0,0,159,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,True,0
Borja_Bastón,14,0,2,0,11,1,0,153,0,0,19,0,0,19,0,0,0,2,0,16,0,0,0,1,1,3,False,0
Bradley_Guzan,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Bradley_Smith,0,0,0,0,0,0,0,151,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Branislav_Ivanovic,0,0,0,0,0,0,0,152,0,0,1,0,0,15,0,0,0,0,0,16,0,0,0,0,1,0,False,0
Brendan_Galloway,0,0,0,0,0,0,0,153,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,1,3,True,0
Brian_Lenihan,0,0,0,0,0,0,0,160,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,3,False,0
Brice_Dja Djédjé,0,0,0,0,0,0,0,157,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,2,False,0
Bruno_Martins Indi,7,0,0,10,6,0,0,159,1,0,90,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,True,0
Bryan_Oviedo,0,0,0,0,0,0,0,156,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,1,2,True,0
Callum_McManaman,0,0,0,0,0,0,0,153,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,1,3,True,0
Callum_Wilson,5,0,0,0,4,0,0,151,0,0,25,3,0,8,0,0,0,0,0,16,0,0,0,0,0,1,True,0
Calum_Chambers,37,0,0,5,29,0,0,158,1,0,90,0,0,9,0,0,0,2,0,16,0,0,0,0,3,0,True,0
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,2,1,False,0
Cameron_Brannagan,0,0,0,0,0,0,0,158,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,3,0,False,0
Cameron_Carter-Vickers,0,0,0,0,0,0,0,160,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,3,True,0
Carlos_De Pena,0,0,0,0,0,0,0,158,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,True,0
Carl_Jenkinson,0,0,0,0,0,0,0,156,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,1,2,False,0
Cesc_Fàbregas,117,1,0,1,98,1,0,152,0,5,90,0,0,15,0,0,0,7,0,16,0,1,0,2,1,0,False,0
Charlie_Adam,31,0,0,5,15,0,0,159,0,2,87,0,1,13,0,0,0,10,0,16,0,3,0,1,0,0,True,0
Charlie_Austin,0,0,0,0,0,0,0,159,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,False,0
Charlie_Daniels,56,0,0,2,45,1,0,151,1,0,90,0,0,8,0,0,0,5,0,16,0,1,0,0,0,1,True,0
Cheikhou_Kouyaté,38,0,0,8,32,1,0,154,2,0,90,0,0,3,0,0,0,3,0,16,0,0,0,0,0,1,True,0
