name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Adlène_Guédioura,25,0,0,1,21,1,0,28,0,0,45,0,0,1,0,0,0,2,0,3,0,1,1,0,1,1,0
Adnan_Januzaj,19,0,0,0,9,4,0,26,0,1,90,1,1,13,0,0,0,3,0,3,0,2,1,0,1,0,0
Adrián_San Miguel del Castillo,37,0,0,0,23,0,0,29,0,0,90,0,0,10,0,0,0,8,0,3,3,0,0,0,1,0,0
Ahmed_Elmohamady,43,0,0,10,28,1,0,24,0,0,90,0,0,11,0,0,0,12,0,3,0,0,3,0,0,1,0
Ahmed_Musa,11,0,1,1,9,1,0,25,0,0,16,0,0,16,0,0,0,4,0,3,0,1,0,0,2,1,0
Aiden_O'Neill,33,0,0,1,29,0,0,21,0,0,34,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0
Alberto_Moreno,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Albert_Adomah,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Aleksandar_Kolarov,21,0,0,5,18,1,0,29,0,0,32,0,0,20,0,0,0,2,0,3,0,0,0,0,3,1,0
Alexander_Manninger,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Alexis_Sánchez,44,1,1,1,39,1,0,28,5,1,90,0,1,18,0,0,0,1,0,3,0,3,1,0,3,0,0
Alex_Baptiste,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Alex_Bruce,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Alex_Iwobi,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Alex_McCarthy,0,0,0,0,0,0,0,26,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,1,1,0
Alex_Oxlade-Chamberlain,30,1,0,1,22,2,0,28,3,1,69,0,0,18,0,0,0,3,0,3,0,1,1,1,3,0,0
Alex_Pritchard,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Allan-Roméo_Nyom,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Allan_McGregor,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Almen_Abdi,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Ander_Herrera,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Andreas_Pereira,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Andrew_Robertson,37,0,0,9,31,2,0,24,0,0,90,0,0,11,0,0,0,3,0,3,0,3,0,0,0,1,0
Andrew_Surman,32,0,0,13,29,0,0,22,0,0,90,0,0,5,0,0,0,7,0,3,0,2,1,1,1,0,0
Andre_Gray,17,0,0,0,11,1,0,21,0,1,90,0,0,4,0,0,0,1,0,3,0,3,0,0,0,0,0
Andros_Townsend,31,0,1,1,29,2,0,22,1,1,90,0,2,2,0,0,0,5,0,3,0,4,0,1,1,1,0
André_Ayew,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Andy_Carroll,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Andy_King,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,2,1,0
Angelo_Ogbonna,25,0,0,4,21,0,0,29,0,1,90,0,0,10,0,0,0,4,0,3,0,0,1,0,1,0,0
Angel_Rangel,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1,0,0
Anthony_Martial,27,0,0,0,22,1,0,24,0,2,59,0,1,7,0,0,0,2,0,3,0,4,0,1,1,0,0
Antonio_Barragán,50,0,0,3,45,1,0,30,2,1,90,0,0,19,0,0,0,5,0,3,0,0,3,0,0,0,1
Antonio_Valencia,57,0,0,0,53,3,0,24,0,3,90,0,3,7,0,0,0,6,0,3,0,1,2,0,1,0,0
Arouna_Koné,12,0,0,0,12,1,0,23,0,0,21,0,0,14,0,0,0,2,0,3,0,1,0,1,1,1,0
Arthur_Masuaku,21,1,0,4,17,6,0,29,3,1,90,0,1,10,0,0,0,4,0,3,0,4,2,0,1,0,1
Artur_Boruc,34,0,0,2,12,0,0,22,0,0,90,0,0,5,0,0,1,4,0,3,3,0,0,0,1,0,1
Ashley_Barnes,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
Ashley_Fletcher,14,0,0,0,10,0,0,29,2,0,90,0,0,10,0,0,0,2,0,3,0,4,0,3,1,0,1
Ashley_Williams,52,0,0,8,41,0,0,23,1,1,90,0,0,14,0,0,0,5,0,3,0,0,2,0,1,1,0
Ashley_Young,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Asmir_Begovic,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0
Bacary_Sagna,0,0,0,0,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Bafétimbi_Gomis,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1,0,0
Bakary_Sako,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0
Bamidele_Alli,42,0,0,0,36,2,0,27,1,0,90,0,0,9,0,0,0,5,0,3,0,2,2,1,1,1,1
Bartosz_Kapustka,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,2,1,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Benik_Afobe,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0
Benjamin_Chilwell,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,2,1,0
Ben_Davies,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Ben_Foster,26,0,0,0,14,0,0,30,0,0,90,0,0,12,0,0,0,10,0,3,2,0,0,0,0,1,0
Ben_Gibson,42,0,0,12,40,0,0,30,0,0,90,0,0,19,0,0,0,3,0,3,0,0,2,0,0,0,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Ben_Mee,39,0,0,11,34,0,0,21,1,0,90,0,0,4,0,0,0,2,0,3,0,0,0,1,0,0,0
Ben_Watson,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Bernardo_Espinosa Zúñiga,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Bertrand_Traore,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0
Billy_Jones,0,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,1,0,0
Boaz_Myhill,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,1,0
Bojan_Krkic,4,0,0,0,3,0,0,23,0,0,13,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0
Borja_Bastón,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1,0,0
Bradley_Guzan,28,0,0,1,12,0,0,30,0,0,90,0,0,19,0,0,0,13,0,3,2,0,0,0,0,0,0
Bradley_Smith,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0
Branislav_Ivanovic,52,0,0,6,47,0,0,21,1,0,90,0,0,3,0,0,0,6,0,3,0,0,0,1,3,1,1
Brendan_Galloway,28,0,0,4,22,1,0,30,2,1,90,0,1,12,0,0,0,4,0,3,0,1,2,0,0,1,0
Brian_Lenihan,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Brice_Dja Djédjé,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Bryan_Oviedo,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,1,1,0
Callum_McManaman,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,1,0
Callum_Wilson,10,0,1,0,8,1,0,22,3,0,70,1,0,5,0,0,0,0,0,3,0,5,0,0,1,0,0
Calum_Chambers,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Cameron_Brannagan,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Cameron_Carter-Vickers,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Carlos_De Pena,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Carl_Jenkinson,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Cesc_Fàbregas,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0
Charlie_Adam,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0
Charlie_Austin,14,0,0,0,7,0,0,26,2,0,73,3,0,15,0,0,0,2,0,3,0,0,0,1,1,1,0
Charlie_Daniels,33,0,0,2,25,0,0,22,1,0,90,0,1,5,1,0,0,3,0,3,0,0,0,1,1,0,0
Cheikhou_Kouyaté,22,0,0,3,18,3,0,29,1,0,90,0,0,10,0,0,0,9,0,3,0,2,1,0,1,0,0
Christian_Benteke,27,0,0,2,21,0,0,22,2,2,90,5,0,2,0,0,0,1,0,3,0,0,0,3,1,1,0
Christian_Eriksen,37,1,0,0,25,0,0,27,0,2,90,0,1,9,0,0,0,5,0,3,0,5,0,2,1,1,0
Christian_Fuchs,43,0,0,10,32,1,0,25,3,0,90,0,0,16,0,0,0,4,0,3,0,2,2,0,2,1,0
Christian_Kabasele,19,0,0,4,15,0,0,28,0,0,51,0,0,1,0,0,0,2,0,3,0,0,1,1,1,1,0
Chris_Brunt,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,1,0
Chris_Long,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
Chris_Smalling,0,0,0,0,0,0,0,24,0,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Chuba_Akpom,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Chung-yong_Lee,15,0,0,0,14,0,0,22,0,1,25,0,1,2,0,0,0,2,0,3,0,0,0,1,1,1,0
Claudio_Bravo,0,0,0,0,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Claudio_Yacob,35,0,0,3,30,0,0,30,2,0,90,0,0,12,0,0,0,8,0,3,0,1,2,0,0,1,1
Clinton_N'Jie,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Connor_Randall,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Connor_Wickham,17,0,0,1,14,1,0,22,1,0,65,0,1,2,0,0,0,1,0,3,0,1,0,1,1,1,0
Costel_Pantilimon,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Craig_Cathcart,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
Craig_Dawson,34,0,0,2,22,0,0,30,1,0,90,0,1,12,0,0,0,5,0,3,0,0,0,1,0,1,0
Craig_Gardner,8,0,0,0,6,0,0,30,0,0,15,0,0,12,0,0,0,1,0,3,0,1,0,0,0,1,0
Cristhian_Stuani,38,0,0,5,23,1,0,30,0,1,90,1,1,19,0,0,0,7,0,3,0,4,1,0,0,0,0
Cristian_Gamboa,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,1,0
Cuco_Martina,0,0,0,0,0,0,0,26,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,1,1,0
Curtis_Davies,20,0,0,28,18,0,0,24,0,0,90,0,0,11,0,0,0,4,0,3,0,1,1,0,0,1,0
Cédric_Soares,37,0,0,4,29,0,0,26,0,1,90,1,1,15,0,0,0,4,0,3,0,1,0,0,1,1,0
César_Azpilicueta,73,0,0,3,67,0,0,21,1,1,90,0,0,3,0,0,0,6,0,3,0,0,0,0,3,1,0
Dael_Fry,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Daley_Blind,56,0,0,8,54,2,0,24,0,0,90,0,0,7,0,0,0,12,0,3,0,0,1,0,1,0,0
Damien_Delaney,57,0,0,15,48,0,0,22,4,1,90,0,1,2,0,0,0,9,0,3,0,0,3,0,1,1,1
Daniel_Amartey,52,0,0,6,46,0,0,25,4,2,90,0,0,16,0,0,0,14,0,3,0,2,2,0,2,1,0
Daniel_Ayala,33,0,0,17,29,0,0,30,1,0,90,1,1,19,0,0,0,4,0,3,0,0,0,1,0,0,1
Daniel_Drinkwater,64,1,0,6,54,0,0,25,1,2,90,1,0,16,0,0,0,11,0,3,0,0,1,1,2,1,0
Daniel_Lafferty,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
Daniel_Sturridge,2,0,0,0,2,0,0,27,0,0,3,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Danny_Ings,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Danny_Rose,30,0,0,7,22,2,0,27,2,0,90,0,0,9,0,0,0,0,0,3,0,1,3,0,1,1,1
Danny_Simpson,28,0,0,10,18,1,0,25,1,0,90,0,0,16,0,0,0,2,0,3,0,1,1,0,2,1,1
Danny_Welbeck,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Dan_Gosling,9,0,0,0,8,0,0,22,1,0,32,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0
Darren_Fletcher,43,0,0,3,32,1,0,30,0,2,90,0,0,12,0,0,0,2,0,3,0,1,0,1,0,1,0
Darren_Randolph,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Darron_Gibson,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,1,1,0
Daryl_Janmaat,14,0,0,1,10,0,0,28,0,0,39,0,0,1,0,0,0,4,0,3,0,1,0,0,1,1,0
David_de Gea,14,0,0,0,11,0,0,24,0,0,90,0,0,7,0,0,0,4,0,3,2,0,0,0,1,0,0
David_Jones,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
David_Meyler,39,0,0,9,36,0,0,24,2,2,90,0,1,11,0,0,0,8,0,3,0,0,2,1,0,1,1
David_Nugent,1,0,0,0,1,0,0,30,1,0,7,0,0,19,0,0,0,1,0,3,0,0,0,0,0,0,0
David_Ospina,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
David_Silva,69,0,1,1,58,1,0,29,1,5,90,0,0,20,0,0,0,5,0,3,0,3,0,2,3,1,0
DeAndre_Yedlin,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Dean_Marney,53,0,0,2,45,0,0,21,1,0,71,0,0,4,0,0,0,1,0,3,0,0,1,1,0,0,0
Dejan_Lovren,38,0,0,8,27,0,0,27,4,0,90,0,0,17,0,0,0,4,0,3,0,1,0,0,1,0,1
Demarai_Gray,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,2,1,0
Diafra_Sakho,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Diego_Da Silva Costa,35,0,1,2,29,3,0,21,0,2,79,0,0,3,0,0,0,4,0,3,0,4,0,1,3,1,0
Dimitrios_Konstantopoulos,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Dimitri_Payet,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Dionatan do Nascimento_Teixeira,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0
Divock_Origi,2,0,0,0,1,0,0,27,0,0,22,1,0,17,0,0,0,1,0,3,0,0,0,0,1,0,0
Donald_Love,5,0,0,0,2,0,0,26,1,0,14,0,0,13,0,0,0,0,0,3,0,0,0,0,1,0,0
Duncan_Watmore,5,0,0,1,3,2,0,26,0,1,27,0,0,13,0,0,0,3,0,3,0,2,1,0,1,0,0
Dusan_Kuciak,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Dusan_Tadic,25,0,0,1,17,1,0,26,3,2,66,0,0,15,0,0,0,2,0,3,0,1,0,1,1,1,0
Eden_Hazard,66,0,1,0,54,2,0,21,0,2,80,0,0,3,0,0,0,3,0,3,0,2,1,1,3,1,0
Edimilson_Fernandes,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0
Eldin_Jakupovic,43,0,0,3,18,0,0,24,0,0,90,0,0,11,0,0,0,13,0,3,7,0,0,0,0,1,0
Eliaquim_Mangala,0,0,0,0,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Emerson_Hyndman,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0
Emilio_Nsue Lopez,64,0,0,10,51,0,0,30,2,1,90,0,0,19,0,0,0,6,0,3,0,4,2,0,0,0,0
Emre_Can,0,0,0,0,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,0
Enner_Valencia,10,0,0,4,7,0,0,29,2,0,59,0,0,10,0,0,0,4,0,3,0,2,0,0,1,0,0
Eric_Bailly,38,0,0,6,37,0,0,24,1,0,90,0,0,7,0,0,0,11,0,3,0,0,4,0,1,0,0
Eric_Dier,37,0,0,5,27,1,0,27,0,1,90,1,1,9,0,0,0,3,0,3,0,2,1,0,1,1,0
Erik_Lamela,38,0,0,2,28,2,0,27,1,3,90,0,0,9,1,0,0,5,0,3,0,0,3,0,1,1,0
Erik_Pieters,36,0,0,3,28,0,0,23,1,0,90,0,0,6,0,0,0,3,0,3,0,1,0,0,0,0,1
Etienne_Capoue,46,0,0,1,39,0,0,28,3,2,90,0,1,1,0,0,0,11,0,3,0,3,3,0,1,1,0
Eunan_O'Kane,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0
Fabian_Delph,0,0,0,0,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Fabio Pereira_da Silva,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Fabio_Borini,18,0,0,0,17,0,0,26,1,0,63,0,0,13,0,0,0,3,0,3,0,3,0,0,1,0,0
Federico_Fernández,51,0,0,6,38,0,0,25,1,0,90,0,0,8,0,0,0,3,0,3,0,0,1,0,1,0,1
Fernando Francisco_Reges,0,0,0,1,0,0,0,29,0,0,3,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Fernando_Llorente,29,0,0,4,18,0,0,25,1,1,90,0,0,8,0,0,0,4,0,3,0,2,1,0,1,0,0
Fernando_Luiz Rosa,72,0,0,2,66,1,0,29,1,2,90,0,0,20,0,0,0,9,0,3,0,0,1,0,3,1,1
Florin_Gardos,0,0,0,0,0,0,0,26,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,1,1,0
Fraizer_Campbell,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0
Francis_Coquelin,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Franck_Tabanou,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1,0,0
Fraser_Forster,23,0,0,0,15,0,0,26,0,0,90,0,0,15,0,0,0,8,0,3,1,0,0,0,1,1,0
Fredrik_Ulvestad,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
Gabriel Armando_de Abreu,0,0,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,3,0,0
Gareth_Barry,78,0,0,5,68,0,0,23,2,2,90,0,0,14,0,0,0,11,0,3,0,0,3,0,1,1,1
Gareth_McAuley,28,0,0,4,18,2,0,30,1,0,90,0,0,12,0,0,0,3,0,3,0,0,2,0,0,1,0
Gary_Cahill,59,0,0,3,52,0,0,21,0,0,90,0,0,3,0,0,0,5,0,3,0,0,0,0,3,1,0
Gastón_Ramírez,37,0,0,0,31,1,0,30,4,2,83,0,0,19,0,0,0,5,0,3,0,4,2,1,0,0,1
Gaël_Clichy,61,0,0,9,54,0,0,29,0,0,90,0,0,20,0,0,0,8,0,3,0,0,3,0,3,1,0
Geoff_Cameron,37,0,0,3,31,3,0,23,0,0,90,0,0,6,0,0,0,9,0,3,0,1,1,0,0,0,0
George_Boyd,26,0,0,3,23,1,0,21,0,1,90,1,1,4,0,0,0,1,0,3,0,0,0,0,0,0,0
George_Friend,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Georginio_Wijnaldum,47,0,0,3,34,0,1,27,0,1,90,0,0,17,0,0,0,6,0,3,0,4,1,1,1,0,0
Gerard_Deulofeu,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,1,1,0
Giannelli_Imbula,41,0,0,1,39,5,0,23,0,0,77,0,0,6,0,0,0,5,0,3,0,5,1,1,0,0,0
Glenn_Whelan,58,0,0,3,51,0,0,23,0,2,90,0,0,6,0,0,0,7,0,3,0,0,0,1,0,0,0
Glen_Johnson,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0
Gnegneri Yaya_Touré,0,0,0,0,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,3,1,0
Granit_Xhaka,71,0,0,6,62,1,0,28,0,1,90,0,0,18,0,0,0,5,0,3,0,1,0,0,3,0,0
Grant_Leadbitter,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0
Greg_Luer,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Greg_Olley,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Guillermo_Varela,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0
Gylfi_Sigurdsson,12,0,0,1,8,1,0,25,0,0,58,0,0,8,0,0,0,4,0,3,0,1,1,2,1,0,0
Gökhan_Inler,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,2,1,0
Gökhan_Töre,9,0,0,0,6,0,0,29,0,2,45,1,2,10,0,0,0,2,0,3,0,1,0,0,1,0,0
Harrison_Reed,0,0,0,0,0,0,0,26,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,1,1,0
Harry_Arter,37,0,0,4,32,0,0,22,0,1,90,0,0,5,0,0,0,5,0,3,0,0,0,0,1,0,0
Harry_Kane,19,0,0,1,6,0,0,27,1,0,82,0,0,9,0,0,0,2,0,3,0,3,0,0,1,1,0
Harry_Maguire,2,0,0,1,1,0,0,24,0,0,8,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0
Harry_Winks,0,0,0,0,0,0,0,27,0,0,1,0,0,9,0,0,0,0,0,3,0,0,0,0,1,1,0
Henrikh_Mkhitaryan,25,0,0,0,23,2,0,24,0,1,31,0,0,7,0,0,0,3,0,3,0,3,0,1,1,0,0
