name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell,39,0,0,1,36,1,0,185,0,4,90,0,4,8,0,0,0,4,0,19,0,0,1,0,0,0,0
Aaron_Lennon,0,0,0,0,0,0,0,184,0,0,0,0,0,7,0,0,0,0,0,19,0,0,0,0,2,0,0
Aaron_Ramsey,21,0,0,0,19,0,0,181,0,0,19,0,0,5,0,0,0,2,0,19,0,0,1,1,2,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,181,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0
Abdoulaye_Doucouré,34,0,0,2,28,0,0,190,0,0,90,0,0,17,0,0,0,7,0,19,0,3,0,0,1,1,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,183,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,4,1,0
Abel_Hernández,0,0,0,0,0,0,0,184,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,0,2,1,0
Adama_Diomande,20,0,0,0,16,3,0,184,1,0,84,0,0,6,0,0,0,3,0,19,0,3,1,2,2,1,0
Adama_Traoré,21,0,0,0,12,8,0,187,0,1,81,0,1,11,0,0,0,7,0,19,0,3,1,1,1,0,0
Adam_Clayton,7,0,0,2,4,0,0,187,1,0,13,0,0,11,0,0,0,1,0,19,0,0,0,0,1,0,0
Adam_Federici,0,0,0,0,0,0,0,189,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,3,0,0
Adam_Forshaw,42,0,0,3,37,1,0,187,2,1,90,0,0,11,0,0,0,2,0,19,0,1,0,1,1,0,0
Adam_Lallana,35,0,0,2,27,1,0,186,3,3,90,2,1,10,0,0,0,4,0,19,0,4,0,0,1,1,0
Adam_Matthews,0,0,0,0,0,0,0,182,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,1,0,0
Adam_Reach,0,0,0,0,0,0,0,187,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,1,0,0
Adam_Smith,5,0,0,3,4,1,0,189,1,0,18,0,0,16,0,0,0,1,0,19,0,1,1,0,3,0,0
Adlène_Guédioura,38,0,0,3,30,1,0,190,0,0,90,0,0,17,0,0,0,11,0,19,0,3,4,0,1,1,0
Adnan_Januzaj,23,0,0,3,13,5,0,182,0,2,90,0,0,3,0,0,0,5,0,19,0,9,3,1,1,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,190,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,1,1,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,185,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0
Ahmed_Elmohamady,35,0,0,4,28,1,0,184,2,3,90,0,0,6,0,0,0,3,0,19,0,3,1,0,2,1,1
Ahmed_Musa,0,0,0,0,0,0,0,185,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,1,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,182,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,4,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,181,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,2,1,0
Alberto_Moreno,0,0,0,0,0,0,0,186,0,0,0,0,0,10,0,0,0,0,0,19,0,0,0,0,1,1,0
Albert_Adomah,0,0,0,0,0,0,0,187,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,1,0,0
Aleix_García Serrano,0,0,0,0,0,0,0,186,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0
