name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,46,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,2,4,0,0
Aaron_Lennon,0,0,0,0,0,0,0,42,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,3,1,0
Aaron_Ramsey,0,0,0,0,0,0,0,43,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,4,1,0,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,50,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,3,1,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,41,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,2,1,1,0
Abel_Hernández,10,0,0,1,6,0,0,43,2,1,76,3,0,1,0,0,0,1,0,5,0,3,0,1,4,1,1,0
Adama_Diomande,22,0,0,1,21,1,0,43,0,0,41,0,0,1,0,0,0,5,0,5,0,2,2,0,4,1,1,0
Adama_Traoré,0,0,0,0,0,0,0,42,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,1,3,0,0
Adam_Clayton,3,0,0,0,3,0,0,42,1,0,7,0,0,6,0,0,0,0,0,5,0,0,0,0,1,3,0,0
Adam_Federici,0,0,0,0,0,0,0,45,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,4,0,0
Adam_Forshaw,66,0,0,2,63,1,0,42,3,0,83,0,0,6,0,0,0,8,0,5,0,1,3,0,1,3,0,0
Adam_Lallana,53,0,0,4,46,3,0,41,1,0,90,0,0,4,0,0,0,3,0,5,0,3,1,0,2,1,0,0
Adam_Matthews,0,0,0,0,0,0,0,49,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Adam_Reach,0,0,0,0,0,0,0,42,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,1,3,0,0
Adam_Smith,30,0,0,6,23,6,0,45,1,1,90,0,0,10,0,0,0,9,0,5,0,3,2,1,0,4,0,1
Adlène_Guédioura,0,0,0,0,0,0,0,50,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,3,1,0
Adnan_Januzaj,19,1,0,4,7,5,0,49,3,3,89,0,1,17,0,0,0,5,1,5,0,6,1,0,0,1,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,50,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,3,1,0
Adrián_San Miguel del Castillo,15,0,0,1,13,0,0,46,0,0,90,0,0,19,0,0,0,6,0,5,2,0,0,0,2,4,0,0
Ahmed_Elmohamady,66,0,0,3,59,2,0,43,0,0,90,0,1,1,0,0,0,5,0,5,0,3,0,0,4,1,1,0
