name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,147,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,3,1,0
Aaron_Lennon_83,6,0,0,0,5,0,0,143,0,0,19,0,0,12,0,0,0,1,0,15,0,0,1,0,1,1,0
Aaron_Mooy_199,74,0,0,0,59,1,0,141,2,6,90,0,3,2,0,0,0,12,0,15,0,1,0,0,1,0,1
Aaron_Ramsey_14,32,0,0,0,26,0,0,145,2,1,45,0,0,14,0,0,0,1,0,15,0,0,0,0,2,0,0
Aaron_Wan-Bissaka_145,39,0,0,2,32,1,0,142,1,0,90,0,0,3,0,0,0,7,0,15,0,3,0,0,1,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,141,0,0,3,0,0,2,0,0,0,0,0,15,0,0,0,0,1,0,0
Abdoulaye_Doucouré_390,34,1,1,4,26,0,0,146,0,1,90,0,0,13,0,0,0,7,0,15,0,2,2,0,1,1,0
Aboubakar_Kamara_189,20,0,0,0,16,0,0,144,2,1,90,1,0,11,0,0,0,3,0,15,0,0,0,2,1,1,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,146,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,1,1,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,141,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,1,0,0
Adama_Traoré_500,0,0,0,0,0,0,0,148,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,2,1,0
Adam_Lallana_250,0,0,0,0,0,0,0,143,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,3,0,0
Adam_Masina_386,0,0,0,0,0,0,0,146,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,1,1,0
Adam_Smith_29,0,0,0,0,0,0,0,141,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,2,1,0
Ademola_Lookman_170,36,0,0,1,32,3,0,149,4,1,77,0,0,15,0,0,0,7,0,15,0,3,1,1,1,1,0
Adrian_Mariappa_382,0,0,0,0,0,0,0,146,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,1,1,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,144,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,1,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,147,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,3,1,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,0,145,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,2,0,0
Alberto_Moreno_240,45,0,0,0,38,0,0,143,0,0,64,0,0,4,0,0,0,2,0,15,0,1,1,0,3,0,0
Aleksandar_Mitrovic_480,32,0,0,3,25,1,0,144,1,3,90,1,0,11,0,0,0,3,0,15,0,0,0,2,1,1,0
Alexander_Sørloth_153,7,0,0,0,5,0,0,142,0,1,32,0,0,3,0,0,0,1,0,15,0,0,0,1,1,0,0
Alexandre_Lacazette_22,9,0,0,0,6,1,0,145,1,0,25,1,0,14,0,0,0,2,0,15,0,1,0,0,2,0,0
Alexis_Sánchez_295,0,0,0,0,0,0,0,145,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,2,1,0
Alex_Iwobi_15,36,0,0,0,26,2,0,145,0,0,64,0,1,14,0,0,0,6,0,15,0,1,0,0,2,0,0
Alex_McCarthy_328,19,0,0,1,5,0,0,150,0,0,90,0,0,17,0,0,0,6,0,15,5,0,0,0,1,0,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,143,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,3,0,0
Alex_Pritchard_206,52,0,0,0,48,3,0,141,0,1,90,0,0,2,0,0,0,9,0,15,0,5,1,2,1,0,0
Alex_Smithies_89,0,0,0,0,0,0,0,147,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,1,0,0
Alfie_Mawson_487,13,0,0,5,10,0,0,144,0,0,90,0,0,11,0,0,0,3,0,15,0,0,0,1,1,1,0
Alfie_Whiteman_538,0,0,0,0,0,0,0,150,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,3,1,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,0,142,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,3,1,0
Alisson_Ramses Becker_468,36,0,0,1,31,0,0,143,0,0,90,0,0,4,0,0,0,10,0,15,5,0,0,0,3,0,0
Anders_Lindegaard_485,0,0,0,0,0,0,0,143,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,1,1,0
Ander_Herrera_299,48,1,0,6,44,0,0,145,2,3,90,0,0,1,0,0,0,4,0,15,0,1,1,0,2,1,0
Andreas_Christensen_119,79,0,0,3,74,0,0,148,1,0,90,0,0,20,0,0,0,8,0,15,0,0,0,0,1,0,1
Andreas_Pereira_481,0,0,0,0,0,0,0,145,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,2,1,0
Andrew_Robertson_247,0,0,0,0,0,0,0,143,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,3,0,0
Andrew_Surman_35,0,0,0,0,0,0,0,141,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,2,1,0
Andre_Gray_395,2,1,0,0,2,0,0,146,0,2,15,0,0,13,0,0,0,1,0,15,0,1,0,0,1,1,0
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,147,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,3,1,0
Andros_Townsend_149,34,0,0,0,27,2,0,142,0,3,90,0,1,3,0,0,0,4,0,15,0,3,1,2,1,0,0
André Filipe_Tavares Gomes_508,100,0,0,0,87,3,0,149,0,1,90,0,0,15,0,0,0,6,0,15,0,2,0,1,1,1,0
André-Frank_Zambo Anguissa_512,0,0,0,0,0,0,0,144,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,1,1,0
André_Schürrle_478,0,0,0,0,0,0,0,144,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,1,1,0
Andy_Carroll_418,6,0,0,0,3,1,0,147,0,0,26,1,0,5,0,0,0,2,0,15,0,1,0,1,3,1,0
Angelo_Ogbonna_403,48,0,0,4,40,0,0,147,2,0,90,0,0,5,0,0,0,5,0,15,0,0,0,0,3,1,0
Angus_Gunn_452,0,0,0,0,0,0,0,150,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,1,0,0
Anthony_Knockaert_55,6,0,0,0,3,2,0,142,1,0,41,0,0,7,0,0,0,3,0,15,0,1,0,0,3,1,0
Anthony_Martial_301,19,0,0,1,16,0,0,145,1,0,62,0,0,1,0,0,0,0,0,15,0,2,0,0,2,1,0
Anthony_Pilkington_103,0,0,0,0,0,0,0,147,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,1,0,0
Antonio_Rüdiger_118,103,0,0,5,95,0,0,148,1,0,90,0,0,20,0,0,0,10,0,15,0,0,0,2,1,0,0
Antonio_Valencia_288,0,0,0,0,0,0,0,145,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,2,1,0
Arijanet_Muric_529,0,0,0,0,0,0,0,146,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,2,0,0
Aron_Gunnarsson_102,37,0,0,6,26,1,0,147,1,0,90,0,0,19,0,0,0,3,0,15,0,0,0,1,1,0,0
Arthur_Masuaku_410,37,0,0,2,30,2,0,147,0,1,90,0,0,5,0,0,0,4,0,15,0,4,1,0,3,1,0
Artur_Boruc_25,0,0,0,0,0,0,0,141,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,2,1,0
Ashley Darel Jazz_Richards_96,0,0,0,0,0,0,0,147,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,1,0,0
Ashley_Barnes_85,15,0,1,1,8,0,0,143,1,0,82,2,0,12,0,0,0,3,0,15,0,0,0,0,1,1,0
Ashley_Westwood_80,29,0,0,3,20,1,0,143,1,1,90,0,0,12,0,0,0,7,0,15,0,0,1,1,1,1,0
Ashley_Williams_159,0,0,0,0,0,0,0,149,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,1,1,0
Ashley_Young_293,0,0,0,0,0,0,0,145,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,2,1,0
Asmir_Begovic_24,23,0,0,0,12,0,0,141,0,0,90,0,0,10,0,0,0,10,0,15,5,0,0,0,2,1,0
Aymeric_Laporte_268,0,0,0,3,0,0,0,146,1,0,1,0,0,18,0,0,0,0,0,15,0,0,0,0,2,0,0
Ayoze_Pérez_326,5,1,0,4,2,1,0,149,0,1,26,0,0,8,0,0,0,2,0,15,0,0,1,0,1,0,0
Bakary_Sako_148,0,0,0,0,0,0,0,142,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,1,0,0
Bamidele_Alli_365,5,0,0,1,4,0,0,150,0,1,11,0,0,16,0,0,0,0,0,15,0,0,0,0,3,1,0
Barry_Douglas_424,0,0,0,0,0,0,0,148,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,2,1,0
