name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,19,0,0,4,10,0,402,0,250,0,13716,0,90,0,12,0,0,0,7,0,25,0,1,0,2,1,1,27,0
Aaron_Lennon_83,0,0,0,0,0,0,83,0,242,0,13350,0,0,0,16,0,0,0,0,0,25,0,0,0,0,1,1,9,0
Aaron_Mooy_199,46,0,0,2,38,2,199,0,244,0,13489,2,90,0,6,0,0,0,12,0,25,0,2,3,1,0,5,192,0
Aaron_Ramsey_14,18,0,0,0,16,0,14,0,248,1,13281,0,24,0,13,0,0,0,0,0,25,0,0,0,0,1,3,800,0
Aaron_Wan-Bissaka_145,20,0,0,5,16,0,145,0,245,0,13412,0,90,0,9,0,0,0,3,0,25,0,3,0,0,0,2,47796,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,564,0,242,0,13888,0,0,0,16,0,0,0,0,0,25,0,0,0,0,1,1,16,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,244,0,13495,0,0,0,6,0,0,0,0,0,25,0,0,0,0,0,5,14,0
Abdoulaye_Doucouré_390,0,0,0,0,0,0,390,0,241,0,13703,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,114,0
Aboubakar_Kamara_189,0,0,0,0,0,0,189,0,245,0,13479,0,0,0,7,0,0,0,0,0,25,0,0,0,0,0,2,911,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,241,0,13878,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,106,0
Adama_Diakhaby_471,18,0,0,0,14,2,471,0,244,0,13787,1,83,0,6,0,0,0,3,0,25,0,11,0,0,0,5,47,0
Adama_Traoré_500,0,0,0,1,0,0,500,0,246,1,13817,0,1,0,8,0,0,0,1,0,25,0,1,0,0,3,1,120,0
Adam_Lallana_250,38,0,0,0,31,2,250,0,250,0,13541,1,68,0,19,0,0,0,3,0,25,0,0,0,1,1,1,45,0
