name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,54,0,0,5,44,1,402,0,188,0,10227,1,90,0,16,0,0,0,1,0,19,0,2,2,0,2,1,168,0
Aaron_Lennon_83,0,0,0,0,0,0,83,0,182,0,9908,0,0,0,8,0,0,0,0,0,19,0,0,0,0,5,1,13,0
Aaron_Mooy_199,0,0,0,0,0,0,199,0,187,0,10024,0,0,0,14,0,0,0,0,0,19,0,0,0,0,1,3,48,0
Aaron_Ramsey_14,19,0,0,0,16,1,14,0,181,0,9839,0,28,0,3,0,0,0,1,0,19,0,1,0,0,1,1,711,0
Aaron_Wan-Bissaka_145,41,0,0,4,35,2,145,0,183,1,9970,2,90,0,5,0,0,0,5,0,19,0,1,1,1,0,0,83436,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,564,0,182,0,10389,0,0,0,8,0,0,0,0,0,19,0,0,0,0,5,1,87,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,187,0,10030,0,0,0,14,0,0,0,0,0,19,0,0,0,0,1,3,9,0
Abdoulaye_Doucouré_390,30,1,1,2,26,2,390,0,190,2,10215,1,90,0,6,0,0,0,5,0,19,0,1,0,1,2,1,6455,0
Aboubakar_Kamara_189,18,0,0,0,14,1,189,0,184,3,10014,1,72,0,20,0,0,0,2,0,19,0,3,0,0,1,1,39235,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,190,0,10379,0,0,0,6,0,0,0,0,0,19,0,0,0,0,2,1,42,0
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,187,0,10296,0,0,0,14,0,0,0,0,0,19,0,0,0,0,1,3,20,0
Adama_Traoré_500,6,0,0,0,6,1,500,0,184,2,10325,0,45,0,9,0,0,0,0,0,19,0,1,1,1,1,1,892,0
