name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,43,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,3,0,0
Aaron_Lennon_83,16,0,0,1,11,1,0,50,0,0,90,0,0,20,0,0,0,3,0,5,0,2,0,0,0,0,0
Aaron_Mooy_199,64,0,0,1,52,1,0,44,3,1,90,0,3,7,0,0,0,10,0,5,0,0,0,3,0,1,0
Aaron_Ramsey_14,55,0,0,0,47,1,0,46,1,2,79,0,1,15,0,0,0,11,0,5,0,4,0,0,2,0,0
Aaron_Wan-Bissaka_145,34,0,0,8,25,1,0,44,0,0,90,0,0,10,0,0,0,5,0,5,0,3,5,0,1,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,44,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,1,0
Abdoulaye_Doucouré_390,56,0,0,4,51,1,0,49,1,1,90,0,0,14,0,0,0,5,0,5,0,1,3,2,1,1,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,45,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0
Adama_Diakhaby_471,8,0,0,0,5,1,0,44,0,0,22,1,0,7,0,0,0,1,0,5,0,1,0,0,0,1,0
Adama_Traoré_500,11,1,0,0,11,3,0,50,0,2,24,0,1,4,0,0,0,3,0,5,0,6,0,0,1,1,0
Adam_Lallana_250,0,0,0,0,0,0,0,48,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,2,0,0
Adam_Masina_386,6,0,0,1,4,0,0,49,0,0,6,0,0,14,0,0,0,1,0,5,0,0,0,0,1,1,0
Adam_Smith_29,31,0,0,0,23,0,0,41,2,0,90,0,0,11,0,0,0,4,0,5,0,0,0,0,4,1,0
Ademola_Lookman_170,7,0,0,0,7,0,0,43,0,0,13,0,0,19,0,0,0,0,0,5,0,0,0,0,1,1,0
