name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,359,0,0,0,0,0,17,0,0,0,0,0,36,0,0,0,0,1,0,False,0
Aaron_Lennon_83,0,0,0,0,0,0,0,352,0,0,0,0,0,13,0,0,0,0,0,36,0,0,0,0,1,0,True,0
Aaron_Mooy_199,0,0,0,0,0,0,0,356,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,0,5,False,0
Aaron_Ramsey_14,0,0,0,0,0,0,0,355,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,0,3,False,0
Aaron_Rowe_607,0,0,0,0,0,0,0,356,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,0,5,False,0
Aaron_Wan-Bissaka_145,18,0,0,14,12,6,0,353,0,0,90,1,0,8,0,0,0,3,0,36,0,4,1,0,0,0,True,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,352,0,0,0,0,0,13,0,0,0,0,0,36,0,0,0,0,1,0,True,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,356,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,0,5,False,0
Abdoulaye_Doucouré_390,58,0,0,5,48,0,0,360,1,1,90,0,0,20,0,0,0,8,0,36,0,2,1,0,2,1,True,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,354,0,0,0,0,0,5,0,0,0,0,0,36,0,0,0,0,0,1,True,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,360,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,2,1,True,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,356,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,0,5,False,0
