name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,236,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,235,0,0,0,0,0,14,0,0,0,0,0,24,0,0,0,0,2,0,0
Aaron_Mooy_199,34,0,0,0,27,0,0,234,1,0,35,0,0,8,0,0,0,5,0,24,0,2,0,0,0,1,0
Aaron_Ramsey_14,15,1,2,0,12,0,0,231,0,1,14,0,0,5,0,0,0,1,0,24,0,0,0,1,2,1,0
Aaron_Wan-Bissaka_145,36,0,0,8,23,0,0,239,1,0,90,0,0,16,0,0,0,5,0,24,0,0,4,0,1,0,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,235,0,0,0,0,0,14,0,0,0,0,0,24,0,0,0,0,2,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,234,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,1,0
Abdoulaye_Doucouré_390,0,0,0,0,0,0,0,240,0,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,1,0,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,233,0,0,0,0,0,3,0,0,0,0,0,24,0,0,0,0,4,1,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,240,0,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,1,0,0
Adama_Diakhaby_471,31,1,0,0,24,3,0,234,1,2,86,0,1,8,0,0,0,3,0,24,0,5,0,0,0,1,0
Adama_Traoré_500,0,0,0,0,0,0,0,236,0,0,0,0,0,19,0,0,0,0,0,24,0,0,0,0,3,1,0
Adam_Lallana_250,14,0,0,1,12,0,0,237,0,2,24,0,0,11,0,0,0,2,0,24,0,2,0,0,1,1,0
Adam_Masina_386,0,0,0,0,0,0,0,240,0,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,1,0,0
Adam_Smith_29,33,0,0,4,28,1,0,232,1,0,90,0,0,6,0,0,0,5,0,24,0,3,1,0,4,1,0
Ademola_Lookman_170,0,0,0,0,0,0,0,234,0,0,0,0,0,10,0,0,0,0,0,24,0,0,0,0,1,0,0
Adrian_Mariappa_382,20,0,0,11,13,0,0,240,2,0,90,0,0,17,0,0,0,6,0,24,0,0,0,0,1,0,1
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,237,0,0,0,0,0,12,0,0,0,0,0,24,0,0,0,0,1,0,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,236,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,0,231,0,0,0,0,0,5,0,0,0,0,0,24,0,0,0,0,2,1,0
Alberto_Moreno_240,0,0,0,0,0,0,0,237,0,0,0,0,0,11,0,0,0,0,0,24,0,0,0,0,1,1,0
Aleksandar_Mitrovic_480,33,1,1,2,23,0,0,233,4,4,90,1,0,3,0,0,0,1,0,24,0,3,0,1,4,1,0
Alexander_Sørloth_153,0,0,0,0,0,0,0,239,0,0,0,0,0,16,0,0,0,0,0,24,0,0,0,0,1,0,0
Alexandre Nascimento_Costa Silva_560,0,0,0,0,0,0,0,236,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,0
Alexandre_Lacazette_22,49,1,0,2,36,2,0,231,4,2,90,0,0,5,0,0,0,0,0,24,0,1,0,1,2,1,1
Alexis_Sánchez_295,15,0,0,0,10,0,0,235,0,1,23,0,1,4,0,0,0,1,0,24,0,1,0,0,2,1,0
Alex_Iwobi_15,23,0,0,0,19,1,0,231,0,1,45,0,0,5,0,0,0,3,0,24,0,1,0,0,2,1,0
Alex_McCarthy_328,22,0,0,0,17,0,0,239,0,0,90,0,0,7,0,0,0,6,0,24,1,0,0,0,1,1,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,237,0,0,0,0,0,11,0,0,0,0,0,24,0,0,0,0,1,1,0
Alex_Pritchard_206,0,0,0,0,0,0,0,234,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,1,0
Alex_Smithies_89,0,0,0,0,0,0,0,231,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0
Alfie_Mawson_487,0,0,0,0,0,0,0,233,0,0,0,0,0,3,0,0,0,0,0,24,0,0,0,0,4,1,0
Alfie_Whiteman_538,0,0,0,0,0,0,0,240,0,0,0,0,0,18,0,0,0,0,0,24,0,0,0,0,2,1,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,0,233,0,0,0,0,0,9,0,0,0,0,0,24,0,0,0,0,2,0,0
Alisson_Ramses Becker_468,20,0,0,0,14,0,1,237,0,0,90,0,0,11,0,0,0,13,0,24,2,0,0,0,1,1,0
Anders_Lindegaard_485,0,0,0,0,0,0,0,235,0,0,0,0,0,14,0,0,0,0,0,24,0,0,0,0,2,0,0
Ander_Herrera_299,0,0,0,0,0,0,0,235,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,2,1,0
Andreas_Christensen_119,0,0,0,0,0,0,0,232,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0
Andreas_Pereira_481,51,0,0,1,42,1,0,235,2,1,62,0,0,4,0,0,0,0,0,24,0,1,0,0,2,1,0
Andrew_Robertson_247,84,0,0,1,69,1,0,237,1,0,90,0,0,11,0,0,0,2,0,24,0,0,0,1,1,1,0
Andrew_Surman_35,43,0,0,4,37,0,0,232,1,0,90,0,0,6,0,0,0,8,0,24,0,0,0,1,4,1,1
Andre_Gray_395,0,0,0,0,0,0,0,240,0,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,1,0,0
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,236,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,0
Andros_Townsend_149,24,0,0,1,20,3,0,239,0,2,90,0,1,16,0,0,0,8,0,24,0,8,0,1,1,0,0
André Filipe_Tavares Gomes_508,46,0,0,2,40,2,0,234,1,1,90,0,0,10,0,0,0,7,0,24,0,1,2,0,1,0,1
André-Frank_Zambo Anguissa_512,0,0,0,0,0,0,0,233,0,0,0,0,0,3,0,0,0,0,0,24,0,0,0,0,4,1,0
André_Schürrle_478,10,0,1,1,10,0,0,233,0,0,45,0,0,3,0,0,0,2,0,24,0,3,1,0,4,1,0
Andy_Carroll_418,7,0,0,1,4,0,0,236,0,1,22,0,0,20,0,0,0,0,0,24,0,0,1,0,0,0,0
Angelo_Ogbonna_403,24,0,0,5,20,0,0,236,0,0,90,0,0,20,0,0,0,1,0,24,0,0,0,0,0,0,0
Angel_Gomes_568,0,0,0,0,0,0,0,235,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,2,1,0
Angus_Gunn_452,0,0,0,0,0,0,0,239,0,0,0,0,0,7,0,0,0,0,0,24,0,0,0,0,1,1,0
Anthony_Knockaert_55,9,0,0,1,5,1,0,233,0,0,19,0,2,9,0,0,0,1,0,24,0,3,0,0,2,0,0
Anthony_Martial_301,0,0,0,0,0,0,0,235,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,2,1,0
Anthony_Pilkington_103,0,0,0,0,0,0,0,231,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0
Antonio_Rüdiger_118,113,0,0,2,106,1,0,232,1,0,90,0,0,2,0,0,0,8,0,24,0,0,0,0,0,0,0
Antonio_Valencia_288,0,0,0,0,0,0,0,235,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,2,1,0
Arijanet_Muric_529,0,0,0,0,0,0,0,238,0,0,0,0,0,15,0,0,0,0,0,24,0,0,0,0,1,0,0
Aron_Gunnarsson_102,22,0,0,3,16,0,0,231,1,0,90,0,0,1,0,0,0,7,0,24,0,0,1,1,1,0,0
Arthur_Masuaku_410,46,0,0,4,37,2,0,236,0,0,90,0,0,20,0,0,0,7,0,24,0,1,0,0,0,0,0
Artur_Boruc_25,27,0,0,0,13,0,0,232,0,0,90,0,0,6,0,0,0,14,0,24,7,0,0,0,4,1,0
Ashley Darel Jazz_Richards_96,0,0,0,0,0,0,0,231,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0
