name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0
Aaron_Lennon_83,17,0,0,0,15,0,0,12,0,0,90,0,0,18,0,0,0,2,0,2,0,2,0,0,3,1,1,0
Aaron_Mooy_199,0,0,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,1,6,0,0
Aaron_Ramsey_14,8,0,0,0,5,0,0,14,1,0,22,0,1,6,0,0,0,2,0,2,0,0,0,1,2,3,0,0
Aaron_Wan-Bissaka_145,21,0,0,3,15,4,0,15,1,1,74,0,0,12,0,0,0,2,1,2,0,3,0,0,2,0,1,0
Abdelhamid_Sabiri_205,8,0,0,1,7,0,0,18,0,0,45,0,0,13,0,0,0,2,0,2,0,0,0,0,1,6,0,0
Abdoulaye_Doucouré_390,46,1,0,2,38,1,0,12,0,1,90,0,0,4,0,0,0,8,0,2,0,1,0,0,3,1,0,0
Aboubakar_Kamara_189,35,1,0,0,23,0,0,19,1,2,87,0,0,17,0,0,0,4,0,2,0,1,1,0,1,3,0,0
Adama_Diakhaby_471,6,0,0,2,4,0,0,18,1,0,29,0,0,13,0,0,0,2,0,2,0,1,0,0,1,6,0,0
Adama_Traoré_500,17,0,0,0,14,7,0,17,0,2,45,0,2,11,0,0,0,2,0,2,0,3,0,0,0,2,0,0
Adam_Lallana_250,4,0,0,0,4,0,0,15,1,0,3,0,0,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0
Adam_Masina_386,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,1,0,0
Adam_Smith_29,34,0,0,6,30,3,0,20,0,0,90,0,0,19,0,0,0,4,0,2,0,2,2,1,2,1,0,0
Ademola_Lookman_170,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,1,2,1,0
Adrian_Mariappa_382,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,1,0,0
Adrien Sebastian_Perruchet Silva_231,3,0,0,1,3,1,0,17,0,0,8,0,0,20,0,0,0,0,0,2,0,1,0,0,0,2,1,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,3,0,0
Alberto_Moreno_240,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0
Aleksandar_Mitrovic_480,27,0,1,0,18,0,0,19,0,0,90,0,0,17,0,0,0,4,0,2,0,2,0,3,1,3,0,0
Alexander_Sørloth_153,6,0,0,0,5,0,0,15,0,0,20,0,0,12,0,0,0,0,0,2,0,0,0,0,2,0,1,0
Alexandre_Lacazette_22,6,0,0,0,5,0,0,14,2,1,15,0,0,6,0,0,0,1,0,2,0,0,0,0,2,3,0,0
Alexis_Sánchez_295,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,3,0,0
Alex_Iwobi_15,16,2,0,3,9,1,0,14,0,2,74,0,1,6,0,0,0,4,0,2,0,5,0,1,2,3,0,0
Alex_McCarthy_328,20,0,0,0,9,0,0,16,0,0,90,0,0,8,0,0,0,12,0,2,5,0,0,0,1,2,0,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0
Alex_Pritchard_206,13,0,0,1,9,0,0,18,0,0,60,1,0,13,0,0,0,1,0,2,0,0,0,0,1,6,0,0
Alex_Smithies_89,0,0,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Alfie_Mawson_487,0,0,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,1,3,0,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,2,3,1,0
Alisson_Ramses Becker_468,23,0,0,0,21,0,0,15,0,0,90,0,0,7,0,0,0,6,0,2,2,0,0,0,2,0,0,0
Anders_Lindegaard_485,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,3,1,1,0
Ander_Herrera_299,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,3,0,0
Andreas_Christensen_119,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,3,1,0
Andreas_Pereira_481,35,0,0,1,32,0,0,11,0,0,45,0,0,3,0,0,0,2,0,2,0,1,0,0,2,3,0,0
Andrew_Robertson_247,81,1,0,1,75,1,0,15,1,3,90,0,0,7,0,0,0,1,0,2,0,2,4,1,2,0,0,0
Andrew_Surman_35,46,1,0,1,40,0,0,20,0,2,90,0,0,19,0,0,0,4,0,2,0,0,0,0,2,1,0,0
Andre_Gray_395,7,0,2,1,6,0,0,12,1,0,67,2,0,4,0,0,0,0,0,2,0,3,0,0,3,1,0,0
