name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell_402,60,0,0,7,48,1,0,292,0,1,90,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0
Aaron_Lennon_83,0,0,0,0,0,0,0,297,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,2,0,0
Aaron_Mooy_199,47,0,0,1,39,2,0,295,3,0,90,0,0,2,0,0,0,11,0,30,0,2,1,0,0,1,1
Aaron_Ramsey_14,39,0,0,1,29,0,0,291,1,0,90,0,0,14,0,0,0,8,0,30,0,2,0,1,2,1,0
Aaron_Rowe_607,7,0,0,0,6,0,0,295,0,0,14,0,0,2,0,0,0,0,0,30,0,0,0,0,0,1,0
Aaron_Wan-Bissaka_145,38,0,0,5,31,0,0,294,2,0,90,0,0,3,0,0,0,6,0,30,0,2,0,0,1,1,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,297,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,2,0,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,295,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,1,0
Abdoulaye_Doucouré_390,31,0,0,1,27,2,0,298,2,0,90,0,0,13,0,0,0,2,0,30,0,0,0,0,1,0,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,296,0,0,0,0,0,11,0,0,0,0,0,30,0,0,0,0,1,0,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,298,0,0,0,0,0,13,0,0,0,0,0,30,0,0,0,0,1,0,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,295,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,1,0
Adama_Traoré_500,0,0,0,0,0,0,0,293,0,0,1,0,0,6,0,0,0,0,0,30,0,0,0,1,1,0,0
Adam_Lallana_250,63,0,0,1,49,1,0,297,1,2,76,0,0,4,0,0,0,6,0,30,0,1,4,0,4,1,0
Adam_Masina_386,24,0,0,3,17,0,0,298,0,0,90,0,0,13,0,0,0,2,0,30,0,0,0,0,1,0,0
Adam_Smith_29,15,0,0,1,11,0,0,295,0,0,43,0,0,10,0,0,0,3,0,30,0,1,2,0,2,0,0
Ademola_Lookman_170,1,0,0,0,1,0,0,299,0,0,8,0,0,15,0,0,0,0,0,30,0,1,0,0,2,0,0
Adrian_Mariappa_382,0,0,0,0,0,0,0,298,0,0,0,0,0,13,0,0,0,0,0,30,0,0,0,0,1,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,296,0,0,0,0,0,9,0,0,0,0,0,30,0,0,0,0,3,1,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,292,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0
Ainsley_Maitland-Niles_20,29,0,0,7,22,1,0,291,1,1,90,0,0,14,0,0,0,3,0,30,0,4,0,0,2,1,0
Alberto_Moreno_240,0,0,0,0,0,0,0,297,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,0,4,1,0
Aleksandar_Mitrovic_480,35,0,0,2,31,1,0,296,4,0,90,1,0,11,0,0,0,3,0,30,0,3,0,0,1,0,0
Alexander_Sørloth_153,0,0,0,0,0,0,0,294,0,0,0,0,0,3,0,0,0,0,0,30,0,0,0,0,1,1,0
Alexandre Nascimento_Costa Silva_560,0,0,0,0,0,0,0,292,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0
Alexandre_Lacazette_22,22,0,0,0,17,1,0,291,1,1,85,1,0,14,0,0,0,1,0,30,0,7,0,3,2,1,0
Alexis_Sánchez_295,0,0,0,0,0,0,0,291,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0
Alex_Iwobi_15,4,0,0,1,2,1,0,291,0,0,13,0,0,14,0,0,0,0,0,30,0,2,0,0,2,1,0
Alex_McCarthy_328,0,0,0,0,0,0,0,300,0,0,0,0,0,17,0,0,0,0,0,30,0,0,0,0,2,1,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,297,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,0,4,1,0
Alex_Pritchard_206,49,0,0,2,36,5,0,295,1,2,90,0,2,2,0,0,0,7,0,30,0,3,1,1,0,1,0
Alex_Smithies_89,0,0,0,0,0,0,0,292,0,0,0,0,0,19,0,0,0,0,0,30,0,0,0,0,2,1,0
Alfie_Jones_595,0,0,0,0,0,0,0,300,0,0,0,0,0,17,0,0,0,0,0,30,0,0,0,0,2,1,0
Alfie_Mawson_487,0,0,0,0,0,0,0,296,0,0,0,0,0,11,0,0,0,0,0,30,0,0,0,0,1,0,0
Alfie_Whiteman_538,0,0,0,0,0,0,0,300,0,0,0,0,0,16,0,0,0,0,0,30,0,0,0,0,1,0,0
Alireza_Jahanbakhsh_476,30,0,0,1,23,1,0,294,2,0,90,0,1,7,0,0,0,11,0,30,0,10,0,1,2,0,0
Alisson_Ramses Becker_468,41,0,0,1,32,0,0,297,0,0,90,0,0,4,0,0,0,7,0,30,0,0,0,0,4,1,1
Anders_Lindegaard_485,0,0,0,0,0,0,0,297,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,2,0,0
Ander_Herrera_299,0,0,0,0,0,0,0,291,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0
Andreas_Christensen_119,0,0,0,0,0,0,0,293,0,0,0,0,0,20,0,0,0,0,0,30,0,0,0,0,1,1,0
Andreas_Pereira_481,0,0,0,0,0,0,0,291,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0
