name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,1,0,0,5,0,0,402,0,95,0,5224,0,15,0,11,0,0,0,0,0,10,0,0,1,0,1,1,182,0
Aaron_Lennon_83,0,0,0,0,0,0,83,0,92,0,4905,0,0,0,6,0,0,0,0,0,10,0,0,0,0,4,0,2954,0
Aaron_Mooy_199,30,0,0,1,25,0,199,0,100,2,5021,4,90,0,18,0,0,0,3,0,10,0,4,2,0,0,3,597,1
Aaron_Ramsey_14,7,0,0,0,5,0,14,0,93,2,4836,0,12,0,7,0,0,0,2,0,10,0,0,0,0,2,2,8857,0
Aaron_Wan-Bissaka_145,36,0,0,6,17,5,145,0,93,1,4967,0,90,0,1,0,0,0,5,0,10,0,4,2,1,2,2,15520,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,100,0,5027,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,3,436,0
Abdoulaye_Doucouré_390,62,0,0,2,48,1,390,0,100,1,5212,1,90,0,10,0,0,0,7,0,10,0,3,0,0,0,3,29856,0
Aboubakar_Kamara_189,31,0,0,4,27,0,189,0,94,3,5011,0,90,1,2,0,0,0,5,0,10,0,1,1,4,3,0,12264,1
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,100,0,5293,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,3,46,0
Adama_Traoré_500,14,0,0,0,12,3,500,0,91,2,5322,1,60,0,3,0,0,0,4,0,10,0,3,0,0,0,1,267,0
Adam_Lallana_250,40,0,0,0,34,0,250,0,96,0,5072,1,60,0,5,0,0,0,3,0,10,0,1,0,0,1,4,268,0
Adam_Masina_386,44,1,0,4,33,0,386,0,100,3,5208,1,90,0,10,0,0,0,4,0,10,0,1,0,0,0,3,908,1
Adam_Smith_29,34,0,0,5,26,1,29,0,94,0,4851,0,90,0,9,0,0,0,3,0,10,0,0,0,0,3,0,4628,0
Ademola_Lookman_170,12,0,0,2,9,0,170,0,97,0,4992,0,28,0,14,0,0,0,3,0,10,0,3,0,1,1,2,171,0
Adrian_Mariappa_382,47,0,0,6,39,0,382,0,100,0,5204,0,90,0,10,0,0,0,5,0,10,0,0,0,0,0,3,1915,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,231,0,95,0,5053,0,0,0,19,0,0,0,0,0,10,0,0,0,0,1,1,100,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,399,0,95,0,5221,0,0,0,11,0,0,0,0,0,10,0,0,0,0,1,1,77,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,20,0,93,0,4842,0,0,0,7,0,0,0,0,0,10,0,0,0,0,2,2,336,0
Alberto_Moreno_240,61,0,0,1,54,2,240,0,96,1,5062,3,90,0,5,0,0,0,3,0,10,0,2,0,1,1,4,175,0
Aleksandar_Mitrovic_480,33,0,0,5,28,0,480,0,94,3,5302,0,90,0,2,0,0,0,6,0,10,0,1,1,2,3,0,86418,1
Alexander_Sørloth_153,7,0,0,2,2,1,153,0,93,0,4975,0,26,0,1,0,0,0,1,0,10,0,0,0,0,2,2,150,0
Alexandre_Lacazette_22,29,0,0,1,21,1,22,0,93,1,4844,1,90,0,7,0,0,0,5,0,10,0,2,0,1,2,2,136788,0
Alexis_Sánchez_295,0,0,0,0,0,0,295,0,97,0,5117,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1,2,461,0
Alex_Iwobi_15,34,0,0,2,24,1,15,0,93,0,4837,0,90,0,7,0,0,0,4,0,10,0,6,0,1,2,2,10527,0
Alex_McCarthy_328,23,0,0,0,12,0,328,0,98,0,5150,0,90,0,15,0,0,0,5,0,10,0,0,0,0,0,0,5309,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,248,0,96,0,5070,0,0,0,5,0,0,0,0,0,10,0,0,0,0,1,4,30,0
Alex_Pritchard_206,35,0,0,1,29,2,206,0,100,1,5028,0,90,0,18,0,0,0,5,0,10,0,4,0,2,0,3,211,0
Alex_Smithies_89,0,0,0,0,0,0,89,0,96,0,4911,0,0,0,12,0,0,0,0,0,10,0,0,0,0,1,4,91,0
