name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,402,0,380,0,21569,0,0,0,18,0,0,0,0,0,38,0,0,0,0,4,1,133,0
Aaron_Lennon_83,0,0,0,0,0,0,83,0,372,0,21250,0,0,0,1,0,0,0,0,0,38,0,0,0,0,3,1,27,0
Aaron_Mooy_199,54,0,0,2,40,2,199,0,378,0,21366,1,90,0,16,0,0,0,9,0,38,0,2,0,0,1,1,325,0
Aaron_Ramsey_14,0,0,0,0,0,0,14,0,372,0,21181,0,0,0,4,0,0,0,0,0,38,0,0,0,0,3,1,120,0
Aaron_Rowe_607,0,0,0,0,0,0,607,0,378,0,21774,0,0,0,16,0,0,0,0,0,38,0,0,0,0,1,1,15,0
Aaron_Wan-Bissaka_145,37,1,0,1,30,0,145,0,373,1,21312,1,90,0,2,0,0,0,4,0,38,0,3,1,1,3,5,35291,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,564,0,372,0,21731,0,0,0,1,0,0,0,0,0,38,0,0,0,0,3,1,11,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,378,0,21372,0,0,0,16,0,0,0,0,0,38,0,0,0,0,1,1,55,0
Abdoulaye_Doucouré_390,71,1,0,1,63,1,390,0,380,0,21557,2,90,0,19,0,0,0,8,0,38,0,1,1,0,4,1,3877,0
Aboubakar_Kamara_189,0,0,0,0,0,0,189,0,374,0,21356,0,0,0,15,0,0,0,0,0,38,0,0,0,0,4,0,45,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,380,0,21721,0,0,0,19,0,0,0,0,0,38,0,0,0,0,4,1,126,0
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,378,0,21638,0,0,0,16,0,0,0,0,0,38,0,0,0,0,1,1,20,0
Adama_Traoré_500,2,0,0,0,2,0,500,0,376,0,21667,0,10,0,12,0,0,0,0,0,38,0,0,0,0,0,2,57,0
Adam_Lallana_250,0,0,0,0,0,0,250,0,376,0,21417,0,0,0,20,0,0,0,0,0,38,0,0,0,0,0,2,27,0
Adam_Masina_386,7,0,0,1,5,0,386,0,380,0,21553,0,23,0,19,0,0,0,2,0,38,0,0,0,0,4,1,32,0
Adam_Smith_29,50,0,0,10,44,1,29,0,373,0,21196,1,90,0,7,0,0,0,6,0,38,0,0,3,1,3,5,654,0
Addji Keaninkin Marc-Israel_Guehi_624,0,0,0,0,0,0,624,0,375,0,21791,0,0,0,11,0,0,0,0,0,38,0,0,0,0,0,0,0,0
Ademola_Lookman_170,11,0,1,0,10,0,170,0,379,1,21337,0,25,0,17,0,0,0,3,0,38,0,1,1,0,2,2,68,0
Adrian_Mariappa_382,3,0,0,1,3,0,382,0,380,0,21549,1,12,0,19,0,0,0,1,0,38,0,0,0,0,4,1,375,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,231,0,375,0,21398,0,0,0,6,0,0,0,0,0,38,0,0,0,0,0,0,1,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,399,0,380,0,21566,0,0,0,18,0,0,0,0,0,38,0,0,0,0,4,1,216,0
