name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,60,0,0,5,49,0,402,0,222,1,12507,1,90,0,2,0,0,0,5,0,23,0,0,0,0,0,2,774,0
Aaron_Lennon_83,0,0,0,0,0,0,83,0,229,0,12188,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,25,0
Aaron_Mooy_199,0,0,0,0,0,0,199,0,224,0,12304,0,0,0,13,0,0,0,0,0,23,0,0,0,0,3,0,42,0
Aaron_Ramsey_14,17,0,0,1,13,0,14,0,221,1,12119,1,66,0,6,0,0,0,6,0,23,0,4,0,0,0,2,648,0
Aaron_Wan-Bissaka_145,27,0,0,8,17,0,145,0,225,0,12250,0,90,0,12,0,0,0,7,0,23,0,3,3,0,3,4,76053,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,564,0,229,0,12669,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,31,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,224,0,12310,0,0,0,13,0,0,0,0,0,23,0,0,0,0,3,0,57,0
Abdoulaye_Doucouré_390,0,0,0,0,0,0,390,0,229,0,12495,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,15147,0
Aboubakar_Kamara_189,0,0,0,0,0,0,189,0,223,0,12294,0,0,0,17,0,0,0,0,0,23,0,0,0,0,2,1,49220,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,229,0,12659,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,270,0
Adama_Diakhaby_471,11,0,0,0,8,1,471,0,224,0,12576,0,58,1,13,0,0,0,3,0,23,0,1,1,1,3,0,24,0
Adama_Traoré_500,0,0,0,0,0,0,500,0,230,0,12605,0,0,0,11,0,0,0,0,0,23,0,0,0,0,3,4,428,0
Adam_Lallana_250,4,0,0,0,3,0,250,0,225,0,12355,0,3,0,7,0,0,0,2,0,23,0,0,0,0,3,4,32,0
Adam_Masina_386,0,0,0,0,0,0,386,0,229,0,12491,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,32,0
Adam_Smith_29,38,0,0,3,30,0,29,0,222,0,12134,0,90,0,19,0,0,0,4,0,23,0,0,1,1,0,2,418,0
