name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell_402,46,0,0,6,36,0,0,115,0,1,90,0,0,10,0,0,0,9,0,12,0,2,0,0,1,0,0
Aaron_Lennon_83,15,0,0,4,12,1,0,116,2,0,90,0,0,11,0,0,0,2,0,12,0,0,2,0,0,0,0
Aaron_Mooy_199,49,0,0,2,38,0,0,115,2,1,90,0,0,19,0,0,0,11,0,12,0,2,1,2,1,1,0
Aaron_Ramsey_14,10,0,0,1,7,0,0,111,0,1,15,0,0,20,0,0,0,0,0,12,0,0,0,0,1,1,0
Aaron_Wan-Bissaka_145,31,0,0,7,19,3,0,114,1,0,90,1,0,17,0,0,0,6,0,12,0,1,1,1,0,1,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,115,0,0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,1,1,0
Abdoulaye_Doucouré_390,64,0,0,3,54,1,0,120,1,1,90,0,0,16,0,0,0,4,0,12,0,4,0,0,1,0,0
Aboubakar_Kamara_189,0,0,0,0,0,0,0,117,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,115,0,0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,1,1,0
Adama_Traoré_500,5,0,1,0,4,2,0,111,0,1,15,1,0,1,0,0,0,1,0,12,0,0,0,0,1,0,0
Adam_Lallana_250,0,0,0,0,0,0,0,117,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,2,1,0
Adam_Masina_386,0,0,0,0,0,0,0,120,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,1,0,0
Adam_Smith_29,9,0,0,1,7,0,0,119,0,0,29,0,0,15,0,0,0,2,0,12,0,0,0,0,1,0,0
Ademola_Lookman_170,4,0,0,1,4,1,0,113,1,0,26,0,0,6,0,0,0,1,0,12,0,0,0,0,0,0,0
Adrian_Mariappa_382,41,0,0,5,37,0,0,120,1,0,90,0,0,16,0,0,0,5,0,12,0,1,0,0,1,0,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,116,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,1,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,115,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,1,0,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,0,111,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,1,1,0
Alberto_Moreno_240,0,0,0,0,0,0,0,117,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,2,1,0
