name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,402,0,160,0,8541,0,0,0,7,0,0,0,0,0,16,0,0,0,0,2,3,29,0
Aaron_Lennon_83,4,0,0,0,3,0,83,0,153,1,8222,0,18,0,3,0,0,0,1,0,16,0,0,0,0,0,1,585,0
Aaron_Mooy_199,31,0,0,4,21,0,199,0,151,2,8338,1,90,0,1,0,0,0,7,0,16,0,3,0,0,0,1,5421,0
Aaron_Ramsey_14,0,0,0,0,0,0,14,0,151,0,8153,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,1,3883,0
Aaron_Wan-Bissaka_145,43,0,0,6,36,3,145,0,160,0,8284,0,90,0,19,0,0,0,6,0,16,0,3,4,0,2,3,56809,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,151,0,8344,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,35,0
Abdoulaye_Doucouré_390,47,0,0,3,38,0,390,0,156,0,8529,0,90,0,8,0,0,0,10,0,16,0,4,0,0,2,2,8995,0
Aboubakar_Kamara_189,17,0,0,0,13,1,189,0,158,0,8328,0,45,0,14,0,0,0,1,0,16,0,3,0,1,1,4,29874,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,156,0,8693,0,0,0,8,0,0,0,0,0,16,0,0,0,0,2,2,31,0
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,151,0,8610,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,10,0
Adama_Traoré_500,11,0,0,0,8,2,500,0,159,1,8639,0,59,0,15,0,0,0,4,0,16,0,2,0,0,2,1,152,0
Adam_Lallana_250,18,0,0,0,13,0,250,0,152,0,8389,0,25,0,2,0,0,0,1,0,16,0,0,0,0,4,0,36,0
Adam_Masina_386,0,0,0,0,0,0,386,0,156,0,8525,0,0,0,8,0,0,0,0,0,16,0,0,0,0,2,2,33,0
Adam_Smith_29,0,0,0,0,0,0,29,0,152,0,8168,0,0,0,12,0,0,0,0,0,16,0,0,0,0,4,0,23,0
Ademola_Lookman_170,11,0,0,0,8,1,170,0,156,0,8309,0,24,0,18,0,0,0,1,0,16,0,0,0,0,2,2,222,0
Adrian_Mariappa_382,2,0,0,0,1,0,382,0,156,0,8521,0,1,0,8,0,0,0,1,0,16,0,0,0,0,2,2,201,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,231,0,157,0,8370,0,0,0,17,0,0,0,0,0,16,0,0,0,0,2,0,39,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,399,0,160,0,8538,0,0,0,7,0,0,0,0,0,16,0,0,0,0,2,3,157,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,20,0,151,0,8159,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,1,124,0
Alberto_Moreno_240,0,0,0,0,0,0,240,0,152,0,8379,0,0,0,2,0,0,0,0,0,16,0,0,0,0,4,0,263,0
Aleksandar_Mitrovic_480,11,0,0,1,7,1,480,0,158,1,8619,0,45,0,14,0,0,0,0,0,16,0,2,0,0,1,4,112866,0
Alexander_Sørloth_153,0,0,0,0,0,0,153,0,160,0,8292,0,0,0,19,0,0,0,0,0,16,0,0,0,0,2,3,242,0
Alexandre_Lacazette_22,13,0,1,1,10,0,22,0,151,1,8161,0,45,1,10,0,0,0,3,0,16,0,0,0,1,0,1,150114,0
Alexis_Sánchez_295,0,0,0,0,0,0,295,0,158,0,8434,0,0,0,9,0,0,0,0,0,16,0,0,0,0,1,4,50,0
Alex_Iwobi_15,19,0,0,0,12,1,15,0,151,1,8154,1,45,0,10,0,0,0,2,0,16,0,7,0,0,0,1,7394,0
Alex_McCarthy_328,26,0,0,2,13,0,328,0,154,0,8467,0,90,0,5,0,0,0,7,0,16,3,0,0,0,0,1,889,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,248,0,152,0,8387,0,0,0,2,0,0,0,0,0,16,0,0,0,0,4,0,16,0
Alex_Pritchard_206,34,0,0,1,25,1,206,0,151,4,8345,1,90,0,1,0,0,0,3,0,16,0,3,1,1,0,1,375,1
Alex_Smithies_89,0,0,0,0,0,0,89,0,154,0,8228,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,1,54,0
Alfie_Mawson_487,28,0,0,10,17,0,487,0,158,0,8626,0,90,0,14,0,0,0,9,0,16,0,0,0,0,1,4,127,0
Alfie_Whiteman_538,0,0,0,0,0,0,538,0,157,0,8677,0,0,0,11,0,0,0,0,0,16,0,0,0,0,2,0,404,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,476,0,153,0,8615,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,1,16,0
Alisson_Ramses Becker_468,34,0,0,2,24,0,468,0,152,0,8607,0,90,0,2,0,0,0,5,0,16,2,0,0,0,4,0,28069,0
Anders_Lindegaard_485,0,0,0,0,0,0,485,0,153,0,8624,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,1,7,0
Ander_Herrera_299,86,1,1,13,76,0,299,0,158,2,8438,1,90,0,9,1,0,0,5,0,16,0,0,0,1,1,4,10817,0
Andreas_Christensen_119,0,0,0,0,0,0,119,0,155,0,8258,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,2,84,0
Andreas_Pereira_481,0,0,0,0,0,0,481,0,158,0,8620,0,0,0,9,0,0,0,0,0,16,0,0,0,0,1,4,89,0
Andrew_Robertson_247,65,0,0,2,53,0,247,0,152,0,8386,1,90,0,2,0,0,0,6,0,16,0,2,0,0,4,0,27244,0
