name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,21,0,0,6,18,0,402,0,139,0,7427,0,55,0,15,0,0,0,3,0,14,0,0,0,0,3,0,390,0
Aaron_Lennon_83,19,0,0,1,18,0,83,0,134,0,7108,0,45,0,7,0,0,0,4,0,14,0,0,0,0,0,2,764,0
Aaron_Mooy_199,19,0,0,2,16,0,199,0,135,1,7224,1,62,0,3,0,0,0,4,0,14,0,0,0,0,2,1,40189,0
Aaron_Ramsey_14,15,0,0,0,11,0,14,0,131,0,7039,2,45,0,17,0,0,0,3,0,14,0,1,0,2,2,4,563,0
Aaron_Wan-Bissaka_145,41,0,0,4,30,1,145,0,134,0,7170,0,90,0,4,0,0,0,8,0,14,0,1,0,0,0,2,60576,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,135,0,7230,0,0,0,3,0,0,0,0,0,14,0,0,0,0,2,1,134,0
Abdoulaye_Doucouré_390,66,0,0,3,58,0,390,1,136,0,7415,0,90,0,11,0,0,0,2,0,14,0,1,0,1,0,2,1668,0
Aboubakar_Kamara_189,10,0,0,0,9,1,189,0,133,3,7214,0,45,0,6,0,0,0,1,0,14,0,1,0,1,0,2,21187,0
Adalberto_Peñaranda_554,0,0,0,0,0,0,554,0,136,0,7579,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,2,7,0
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,135,0,7496,0,0,0,3,0,0,0,0,0,14,0,0,0,0,2,1,17,0
Adama_Traoré_500,20,0,0,1,17,3,500,0,132,1,7525,0,72,0,5,0,0,0,3,0,14,0,7,0,0,1,2,338,0
Adam_Lallana_250,0,0,0,0,0,0,250,0,137,0,7275,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,1,14,0
Adam_Masina_386,0,0,0,0,0,0,386,0,136,0,7411,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,2,80,0
Adam_Smith_29,0,0,0,0,0,0,29,0,138,0,7054,0,0,0,13,0,0,0,0,0,14,0,0,0,0,1,3,45,0
Ademola_Lookman_170,12,0,0,1,9,1,170,0,137,0,7195,2,27,0,12,0,0,0,1,0,14,0,2,0,0,0,1,93,0
Adrian_Mariappa_382,45,0,0,5,35,0,382,0,136,0,7407,0,90,0,11,0,0,0,7,0,14,0,0,1,0,0,2,1411,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,231,0,136,0,7256,0,0,0,18,0,0,0,0,0,14,0,0,0,0,0,2,50,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,399,0,139,0,7424,0,0,0,15,0,0,0,0,0,14,0,0,0,0,3,0,78,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,20,0,131,0,7045,0,0,0,17,0,0,0,0,0,14,0,0,0,0,2,4,127,0
Alberto_Moreno_240,0,0,0,0,0,0,240,0,137,0,7265,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,1,69,0
Aleksandar_Mitrovic_480,28,0,0,1,19,0,480,0,133,3,7505,0,90,0,6,0,0,0,0,0,14,0,4,1,1,0,2,95330,0
Alexander_Sørloth_153,4,0,0,0,3,1,153,0,134,0,7178,0,2,0,4,0,0,0,1,0,14,0,3,0,0,0,2,342,0
Alexandre_Lacazette_22,8,0,0,0,7,1,22,0,131,0,7047,0,45,0,17,0,0,0,0,0,14,0,1,0,0,2,4,3925,0
Alexis_Sánchez_295,0,0,0,0,0,0,295,0,140,0,7320,0,0,0,16,0,0,0,0,0,14,0,0,0,0,2,2,204,0
Alex_Iwobi_15,17,0,0,1,13,0,15,0,131,0,7040,0,45,0,17,0,0,0,2,0,14,0,4,0,1,2,4,2322,0
Alex_McCarthy_328,24,0,0,1,8,0,328,1,140,0,7353,0,90,0,14,0,0,0,8,0,14,3,0,0,0,2,2,334,0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,248,0,137,0,7273,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,1,9,0
Alex_Pritchard_206,23,0,0,0,17,0,206,0,135,0,7231,0,48,0,3,0,0,0,1,0,14,0,2,0,1,2,1,2801,0
Alex_Smithies_89,0,0,0,0,0,0,89,0,132,0,7114,0,0,0,20,0,0,0,0,0,14,0,0,0,0,1,2,44,0
Alfie_Mawson_487,25,0,0,2,21,0,487,0,133,0,7512,1,90,0,6,0,0,0,3,0,14,0,0,0,0,0,2,57,0
Alfie_Whiteman_538,0,0,0,0,0,0,538,0,131,0,7563,0,0,0,1,0,0,0,0,0,14,0,0,0,0,2,4,481,0
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,476,0,135,0,7501,0,0,0,10,0,0,0,0,0,14,0,0,0,0,2,1,6,0
Alisson_Ramses Becker_468,29,0,0,0,20,0,468,0,137,0,7493,0,90,0,8,0,0,0,12,0,14,3,0,0,0,0,1,13181,0
Anders_Lindegaard_485,0,0,0,0,0,0,485,0,134,0,7510,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,2,9,0
Ander_Herrera_299,60,0,0,4,56,0,299,0,140,1,7324,1,90,0,16,0,0,0,4,0,14,0,1,0,0,2,2,105,0
Andreas_Christensen_119,0,0,0,0,0,0,119,0,133,0,7144,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,2,99,0
Andreas_Pereira_481,0,0,0,0,0,0,481,0,140,0,7506,0,0,0,16,0,0,0,0,0,14,0,0,0,0,2,2,78,0
Andrew_Robertson_247,63,0,0,3,46,0,247,0,137,0,7272,1,90,0,8,0,0,0,8,0,14,0,1,0,0,0,1,47298,0
Andrew_Surman_35,30,0,0,5,23,0,35,0,138,0,7060,0,90,0,13,0,0,0,0,0,14,0,1,1,0,1,3,104,0
Andre_Gray_395,9,0,1,0,7,0,395,0,136,0,7420,0,35,0,11,0,0,0,0,0,14,0,2,0,2,0,2,1105,0
Andriy_Yarmolenko_453,0,0,0,0,0,0,453,0,139,0,7478,0,0,0,15,0,0,0,0,0,14,0,0,0,0,3,0,27,0
Andros_Townsend_149,44,0,0,0,36,4,149,0,134,0,7174,6,87,0,4,0,0,0,6,0,14,0,2,0,1,0,2,6256,0
André Filipe_Tavares Gomes_508,45,0,1,1,37,3,508,0,137,2,7533,0,90,0,12,0,0,0,8,0,14,0,4,1,0,0,1,798,1
André-Frank_Zambo Anguissa_512,0,0,0,0,0,0,512,0,133,0,7537,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,2,36,0
André_Schürrle_478,0,0,0,0,0,0,478,0,133,0,7503,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,2,23153,0
Andy_Carroll_418,0,0,0,0,0,0,418,0,139,0,7443,0,0,0,15,0,0,0,0,0,14,0,0,0,0,3,0,535,0
Angelo_Ogbonna_403,0,0,0,0,0,0,403,0,139,0,7428,0,0,0,15,0,0,0,0,0,14,0,0,0,0,3,0,87,0
Angus_Gunn_452,0,0,0,0,0,0,452,0,140,0,7477,0,0,0,14,0,0,0,0,0,14,0,0,0,0,2,2,42,0
Anthony_Knockaert_55,0,0,0,0,0,0,55,0,135,0,7080,0,0,0,10,0,0,0,0,0,14,0,0,0,0,2,1,5141,0
