name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,402,0,71,0,4136,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,1,201,0
Aaron_Lennon_83,15,0,0,2,11,0,83,0,72,0,3817,2,90,0,10,0,0,0,3,0,8,0,1,0,0,1,1,33628,0
Aaron_Mooy_199,52,1,0,0,42,1,199,0,72,0,3933,5,90,0,4,0,0,0,6,0,8,0,2,0,1,1,1,384,0
Aaron_Ramsey_14,21,0,0,0,16,0,14,0,74,1,3748,1,23,0,9,0,0,0,2,0,8,0,0,0,0,5,1,5947,0
Aaron_Wan-Bissaka_145,48,0,0,7,35,1,145,0,73,0,3879,0,90,0,20,0,0,0,1,0,8,0,3,3,0,1,0,60804,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,205,0,72,0,3939,0,0,0,4,0,0,0,0,0,8,0,0,0,0,1,1,86,0
Abdoulaye_Doucouré_390,45,0,0,1,35,0,390,0,80,1,4124,0,90,0,2,0,0,0,7,0,8,0,0,0,1,4,0,2461,1
Aboubakar_Kamara_189,7,0,1,0,5,0,189,0,74,1,3923,0,36,0,1,0,0,0,1,0,8,0,1,0,2,5,1,14299,0
Adama_Diakhaby_471,0,0,0,0,0,0,471,0,72,0,4205,0,0,0,4,0,0,0,0,0,8,0,0,0,0,1,1,12,0
Adama_Traoré_500,1,0,0,1,0,0,500,0,73,1,4234,0,3,0,7,0,0,0,1,0,8,0,1,0,0,1,0,1247,0
Adam_Lallana_250,0,0,0,0,0,0,250,0,76,0,3984,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,42,0
Adam_Masina_386,0,0,0,0,0,0,386,0,80,0,4120,0,0,0,2,0,0,0,0,0,8,0,0,0,0,4,0,28,0
Adam_Smith_29,35,0,0,4,32,0,29,0,80,1,3763,0,90,0,18,0,0,0,2,0,8,0,2,1,0,4,0,1196,0
Ademola_Lookman_170,0,0,0,0,0,0,170,0,75,0,3904,0,0,0,11,0,0,0,0,0,8,0,0,0,0,2,1,38,0
Adrian_Mariappa_382,20,0,0,1,15,0,382,0,80,0,4116,1,35,0,2,0,0,0,0,0,8,0,0,1,0,4,0,60,0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,231,0,75,0,3965,0,0,0,8,0,0,0,0,0,8,0,0,0,0,2,1,102,0
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,399,0,71,0,4133,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,1,111,0
Ainsley_Maitland-Niles_20,0,0,0,0,0,0,20,0,74,0,3754,0,0,0,9,0,0,0,0,0,8,0,0,0,0,5,1,174,0
Alberto_Moreno_240,0,0,0,0,0,0,240,0,76,0,3974,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,118,0
Aleksandar_Mitrovic_480,34,0,0,0,23,0,480,0,74,2,4214,3,90,1,1,0,0,0,2,0,8,0,2,0,1,5,1,55102,0
Alexander_Sørloth_153,1,0,0,0,1,0,153,0,73,1,3887,0,8,0,20,0,0,0,0,0,8,0,0,0,0,1,0,380,0
Alexandre_Lacazette_22,25,0,0,1,18,1,22,0,74,2,3756,0,79,1,9,0,0,0,7,0,8,0,3,2,0,5,1,126820,0
Alexis_Sánchez_295,16,1,0,0,13,0,295,0,77,1,4029,1,23,0,15,0,0,0,1,0,8,0,0,0,0,2,3,920,0
Alex_Iwobi_15,26,0,0,2,17,4,15,0,74,1,3749,0,66,0,9,0,0,0,3,0,8,0,4,0,0,5,1,5013,0
