name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell_402,0,0,0,0,0,0,0,179,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,2,0,True,0
Aaron_Lennon_83,0,0,0,0,0,0,0,171,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,3,False,0
Aaron_Mooy_199,0,0,0,0,0,0,0,176,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,3,1,True,0
Aaron_Ramsey_14,0,0,0,0,0,0,0,171,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,1,3,True,0
Aaron_Wan-Bissaka_145,13,1,0,5,5,0,0,177,2,1,90,0,1,13,0,0,0,4,0,18,0,1,1,0,3,2,False,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,171,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,3,False,0
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,176,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,3,1,True,0
Abdoulaye_Doucouré_390,54,0,1,4,47,0,0,179,1,0,90,0,0,19,0,0,0,9,0,18,0,2,0,0,2,0,False,0
Aboubakar_Kamara_189,4,0,0,0,3,1,0,178,3,1,14,0,0,15,0,0,0,2,0,18,0,2,0,0,0,0,False,1
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,179,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,2,0,False,0
Adama_Diakhaby_471,0,0,0,0,0,0,0,176,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,3,1,True,0
Adama_Traoré_500,14,0,0,0,10,1,0,180,1,1,62,2,1,12,0,0,0,6,0,18,0,3,0,2,2,0,True,0
Adam_Lallana_250,21,0,0,0,20,1,0,180,0,0,32,0,0,20,0,0,0,0,0,18,0,1,1,0,2,0,False,0
Adam_Masina_386,0,0,0,0,0,0,0,179,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,2,0,False,0
Adam_Smith_29,0,0,0,0,0,0,0,172,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,2,True,0
