name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,43,0,0,4,36,0,0,26,1,0,90,0,0,13,0,0,0,3,0,3,0,0,0,1,0,3,False,0
Aaron_Lennon,2,0,0,0,2,0,0,22,0,1,7,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,False,0
Aaron_Mooy,56,0,0,2,48,1,0,24,1,1,90,0,1,14,0,0,0,6,0,3,0,1,1,0,0,0,True,0
Aaron_Ramsey,24,0,0,0,23,1,0,28,0,0,45,0,0,10,0,0,0,2,0,3,0,0,2,0,0,4,False,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,24,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,True,0
Abdoulaye_Doucouré,58,0,0,5,45,1,0,27,1,1,90,0,0,3,0,0,0,9,0,3,0,1,1,0,0,0,True,0
Adam_Federici,0,0,0,0,0,0,0,21,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,2,1,True,0
Adam_Lallana,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,True,0
Adam_Smith,18,0,0,2,10,2,0,21,2,1,90,0,1,11,0,0,0,1,0,3,0,1,3,1,2,1,True,1
Ademola_Lookman,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,False,0
Adrian_Mariappa,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,True,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,False,0
Ahmed El-Sayed_Hegazi,32,0,0,5,26,0,0,30,0,0,90,0,0,15,0,0,0,2,0,3,0,0,1,0,1,1,True,0
Ahmed_Musa,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,2,False,0
Alberto_Moreno,70,0,0,3,64,0,0,28,0,1,90,0,1,1,0,0,0,4,0,3,0,0,6,0,0,4,True,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,1,False,0
Aleksandar_Mitrovic,6,0,1,0,5,1,0,26,0,1,18,0,0,20,0,0,0,0,0,3,0,0,0,1,0,3,True,0
Alexandre_Lacazette,15,0,0,0,10,2,0,28,0,0,28,1,0,10,0,0,0,1,0,3,0,0,0,1,0,4,False,0
Alexis_Sánchez,32,0,0,0,21,3,0,28,1,1,61,2,0,10,0,0,0,2,0,3,0,0,0,0,0,4,False,0
Alex_Iwobi,0,0,0,0,0,0,0,28,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,4,False,0
Alex_McCarthy,0,0,0,0,0,0,0,24,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,False,0
Alex_Oxlade-Chamberlain,23,0,0,3,20,2,0,28,0,0,61,0,0,10,0,0,0,3,0,3,0,0,0,0,0,4,False,0
Alfie_Mawson,82,0,0,1,68,0,0,23,0,0,90,0,0,6,0,0,0,9,0,3,0,0,0,1,2,0,False,0
Allan-Roméo_Nyom,24,1,0,6,20,1,0,30,1,1,90,0,2,15,0,0,0,3,0,3,0,3,3,0,1,1,True,0
Ander_Herrera,0,0,0,0,0,0,0,25,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,2,True,0
Andreas_Christensen,8,0,0,0,8,0,0,22,0,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,2,True,0
Andreas_Pereira,0,0,0,0,0,0,0,25,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,2,True,0
Andrew_Robertson,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,True,0
Andrew_Surman,29,0,0,3,24,1,0,21,0,1,90,0,0,11,0,0,0,11,0,3,0,0,0,1,2,1,True,0
Andre_Gray,13,0,0,0,7,0,0,27,1,0,82,0,0,3,0,0,0,2,0,3,0,1,0,1,0,0,True,0
Andros_Townsend,28,0,0,0,27,4,0,23,0,2,90,0,2,16,0,0,0,2,0,3,0,2,0,4,2,0,True,0
André_Ayew,16,0,0,0,12,0,0,26,0,0,69,0,0,13,0,0,0,6,0,3,0,0,3,1,0,3,False,0
André_Carrillo,12,0,0,0,11,1,0,27,1,0,43,0,0,3,0,0,0,2,0,3,0,2,1,1,0,0,True,0
Andy_Carroll,0,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,False,0
Andy_King,11,0,0,0,9,0,0,25,0,1,30,0,0,12,0,0,0,1,0,3,0,0,1,0,0,2,False,0
