name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,17,1,0,3,13,0,0,95,1,1,45,0,0,6,0,0,0,2,0,10,0,1,0,0,2,2,0,0
Aaron_Lennon,18,0,0,0,11,0,0,96,0,0,45,0,0,9,0,0,0,3,0,10,0,1,0,0,0,2,0,0
Aaron_Mooy,32,0,0,2,24,3,0,97,0,1,90,0,0,10,0,0,0,5,0,10,0,2,1,0,0,3,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,92,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,1,0,1,0
Aaron_Ramsey,65,1,0,1,55,0,0,91,1,2,90,0,0,16,0,0,0,11,0,10,0,1,1,1,1,2,1,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,97,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,3,0,0
Abdoulaye_Doucouré,93,0,0,1,73,5,0,99,1,1,90,0,0,15,0,0,0,11,0,10,0,1,0,0,1,0,1,1
Adam_Federici,0,0,0,0,0,0,0,92,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,1,0,1,0
Adam_Lallana,0,0,0,0,0,0,0,97,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,3,1,0
Adam_Legzdins,0,0,0,0,0,0,0,94,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Adam_Smith,39,0,0,3,34,1,0,92,1,2,90,0,1,5,0,0,0,3,0,10,0,2,1,0,1,0,1,1
Ademola_Lookman,0,0,0,0,0,0,0,96,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,2,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,99,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,1,0,1,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,95,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,2,2,0,0
Ahmed El-Sayed_Hegazi,28,0,0,9,21,3,0,100,1,0,90,0,0,11,0,0,0,6,0,10,0,1,1,0,3,2,1,1
Ahmed_Musa,0,0,0,0,0,0,0,96,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,91,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,1,2,1,0
Alberto_Moreno,79,0,0,2,70,0,0,97,1,1,90,0,0,8,0,0,0,4,0,10,0,0,3,0,0,3,1,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,96,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,100,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,3,2,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,94,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Alexandre_Lacazette,24,0,0,0,18,0,0,91,1,1,80,1,0,16,0,0,0,0,0,10,0,1,1,0,1,2,1,0
Alexis_Sánchez,56,1,0,1,38,0,0,91,0,3,90,1,1,16,0,0,0,2,0,10,0,5,2,2,1,2,1,0
Alex_Iwobi,0,0,0,0,0,0,0,91,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,1,2,1,0
Alex_McCarthy,0,0,0,0,0,0,0,93,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,1,1,0,0
Alex_Oxlade-Chamberlain,15,0,0,0,14,2,0,97,0,0,24,0,0,8,0,0,0,1,0,10,0,0,1,0,0,3,1,0
Alex_Palmer,0,0,0,0,0,0,0,100,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,3,2,1,0
Alfie_Mawson,30,0,0,17,22,0,0,91,1,0,90,0,0,1,0,0,0,6,0,10,0,1,0,0,1,2,0,0
Allan-Roméo_Nyom,21,0,0,3,11,0,0,100,1,1,90,0,1,11,0,0,0,7,0,10,0,0,2,0,3,2,1,0
Anders_Lindegaard,0,0,0,0,0,0,0,94,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Ander_Herrera,47,0,0,4,38,0,0,98,5,2,90,0,0,17,0,0,0,8,0,10,0,2,3,0,0,1,1,0
Andreas_Christensen,0,0,0,0,0,0,0,92,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,1,0,0,0
Andreas_Pereira,0,0,0,0,0,0,0,98,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Andrew_Robertson,0,0,0,0,0,0,0,97,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,3,1,0
Andrew_Surman,58,0,0,5,53,1,0,92,1,1,90,0,0,5,0,0,0,6,0,10,0,0,1,0,1,0,1,0
Andre_Gray,6,0,0,0,3,0,0,99,1,0,32,0,0,15,0,0,0,0,0,10,0,1,0,3,1,0,1,0
Andros_Townsend,32,0,0,0,25,5,0,95,0,1,90,0,2,20,0,0,0,3,0,10,0,2,0,0,2,2,1,0
André_Ayew,23,0,0,0,17,1,0,95,1,0,90,0,0,6,0,0,0,5,0,10,0,3,0,0,2,2,0,0
André_Carrillo,37,1,0,0,29,3,0,99,2,1,79,0,2,15,0,0,0,0,0,10,0,3,0,0,1,0,1,0
Andy_Carroll,0,0,0,0,0,0,0,95,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,2,2,0,0
Andy_King,0,0,0,0,0,0,0,96,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Angelo_Ogbonna,23,0,0,12,19,0,0,95,2,1,90,0,0,6,1,0,0,2,0,10,0,0,0,1,2,2,0,0
Angel_Rangel,0,0,0,0,0,0,0,91,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,2,0,0
Anthony_Knockaert,43,1,1,0,35,2,0,93,0,2,90,0,2,14,0,0,0,5,0,10,0,3,0,2,1,1,1,0
Anthony_Martial,9,0,0,0,5,0,0,98,0,0,20,0,0,17,0,0,0,0,0,10,0,1,0,0,0,1,1,0
Antonio_Rüdiger,69,0,0,4,65,0,0,92,1,0,90,0,0,2,0,0,0,12,0,10,0,1,1,0,1,0,0,0
Antonio_Valencia,35,0,0,1,29,0,0,98,1,0,90,1,1,17,0,0,0,6,0,10,0,1,0,1,0,1,1,1
Arthur_Masuaku,10,0,0,5,7,2,0,95,3,0,45,0,0,6,0,0,0,5,0,10,0,1,2,0,2,2,0,1
Artur_Boruc,0,0,0,0,0,0,0,92,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,1,0,1,0
Ashley_Barnes,25,0,0,0,16,2,0,94,3,0,90,0,0,13,0,0,0,4,0,10,0,3,1,1,0,1,1,0
Ashley_Fletcher,0,0,0,0,0,0,0,95,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,2,2,0,0
Ashley_Westwood,8,0,0,1,6,0,0,94,0,0,14,0,0,13,0,0,0,2,0,10,0,0,1,0,0,1,1,0
Ashley_Williams,39,0,0,7,34,0,1,96,0,0,90,0,0,9,0,0,0,8,0,10,0,0,0,0,0,2,0,0
Ashley_Young,41,0,0,7,22,1,0,98,1,0,90,0,1,17,0,0,0,9,0,10,0,1,0,0,0,1,1,0
Asmir_Begovic,27,0,0,0,12,0,1,92,0,0,90,0,0,5,0,0,0,10,0,10,4,0,0,0,1,0,1,0
Axel_Tuanzebe,0,0,0,0,0,0,0,98,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,1,1,0
Ayoze_Pérez,31,0,0,1,25,0,0,94,0,2,75,1,0,4,0,0,0,3,0,10,0,1,0,0,0,1,0,0
Bakary_Sako,4,0,1,0,0,1,0,95,1,0,30,1,0,20,0,0,0,1,0,10,0,0,0,1,2,2,1,0
Bamidele_Alli,40,0,1,0,30,0,0,98,2,1,90,0,0,12,0,0,0,2,0,10,0,2,0,1,0,1,0,0
Benik_Afobe,26,0,0,1,21,2,0,92,0,0,73,0,0,5,0,0,0,3,0,10,0,0,0,0,1,0,1,0
Beni_Baningime,19,0,0,1,16,0,0,96,0,0,45,0,0,9,0,0,0,3,0,10,0,1,0,0,0,2,0,0
Benjamin_Chilwell,20,0,0,3,9,2,0,96,0,0,82,1,0,7,0,0,0,7,0,10,0,2,2,1,0,2,1,0
Benjamin_Mendy,0,0,0,0,0,0,0,100,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,3,2,0,0
Ben_Davies,32,0,0,9,21,0,0,98,2,3,90,0,0,12,0,0,0,3,0,10,0,0,1,0,0,1,0,0
Ben_Foster,28,0,0,1,13,0,0,100,0,0,90,0,0,11,0,0,0,10,0,10,2,0,0,0,3,2,1,0
Ben_Hamer,0,0,0,0,0,0,0,96,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,2,1,0
Ben_Mee,49,0,0,15,37,0,0,94,0,1,90,0,0,13,0,0,0,6,0,10,0,0,1,0,0,1,1,0
Ben_Watson,0,0,0,0,0,0,0,99,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,1,0,1,0
Ben_Woodburn,0,0,0,0,0,0,0,97,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,3,1,0
