name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,57,0,0,5,50,1,0,288,1,1,90,0,1,16,0,0,0,5,0,29,0,1,2,0,1,4,0,0
Aaron_Lennon,27,0,0,0,14,3,0,282,0,1,90,0,2,7,0,0,0,8,0,29,0,0,0,0,1,2,1,0
Aaron_Mooy,0,0,0,0,0,0,0,289,0,0,0,0,0,17,0,0,0,0,0,29,0,0,0,0,0,2,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,284,0,0,0,0,0,9,0,0,0,0,0,29,0,0,0,0,1,1,0,0
Aaron_Ramsey,0,0,0,0,0,0,0,281,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,1,2,0,0
Aaron_Wan-Bissaka,19,0,0,11,16,0,0,283,0,1,90,0,1,12,0,0,0,5,0,29,0,0,0,0,3,2,1,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,289,0,0,0,0,0,17,0,0,0,0,0,29,0,0,0,0,0,2,0,0
Abdoulaye_Doucouré,60,0,0,0,45,2,0,290,1,1,90,0,0,19,0,0,0,9,0,29,0,0,1,0,0,1,1,0
Adam_Federici,0,0,0,0,0,0,0,284,0,0,0,0,0,9,0,0,0,0,0,29,0,0,0,0,1,1,0,0
Adam_Lallana,15,0,0,0,13,0,0,285,0,0,16,1,0,13,0,0,0,1,0,29,0,1,0,0,0,2,1,0
Adam_Legzdins,0,0,0,0,0,0,0,282,0,0,0,0,0,7,0,0,0,0,0,29,0,0,0,0,1,2,1,0
Adam_Smith,34,0,0,4,24,1,0,284,1,0,90,0,1,9,0,0,0,6,0,29,0,2,0,0,1,1,0,0
Ademola_Lookman,0,0,0,0,0,0,0,282,0,0,0,0,0,4,0,0,0,0,0,29,0,0,0,0,1,2,0,0
Adrian_Mariappa,38,0,0,10,33,0,0,290,1,0,90,0,0,19,0,0,0,1,0,29,0,0,0,1,0,1,1,1
Adrien Sebastian_Perruchet Silva,37,0,0,1,26,0,0,284,1,0,58,0,0,2,0,0,0,1,0,29,0,0,1,1,1,1,1,1
Adrián_San Miguel del Castillo,23,0,0,3,9,0,0,288,0,0,90,0,0,16,0,0,0,8,0,29,3,0,0,0,1,4,0,0
Ahmed El-Sayed_Hegazi,32,0,0,9,16,0,0,290,2,0,90,0,0,18,0,0,0,4,0,29,0,0,2,0,0,1,0,0
Ahmed_Musa,0,0,0,0,0,0,0,284,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,1,1,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,282,0,0,0,0,0,7,0,0,0,0,0,29,0,0,0,0,1,2,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,281,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,1,2,0,0
Alberto_Moreno,0,0,0,0,0,0,0,285,0,0,0,0,0,13,0,0,0,0,0,29,0,0,0,0,0,2,1,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,284,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,1,1,1,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,286,0,0,0,0,0,5,0,0,0,0,0,29,0,0,0,0,0,1,1,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,285,0,0,0,0,0,10,0,0,0,0,0,29,0,0,0,0,0,2,0,0
Alexander_Sørloth,30,0,0,3,16,4,0,283,2,2,90,2,0,12,0,0,0,3,0,29,0,2,0,1,3,2,1,0
Alexandre_Lacazette,0,0,0,0,0,0,0,281,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,1,2,0,0
Alexis_Sánchez,73,0,0,0,52,5,0,283,2,1,90,0,0,6,0,0,0,5,0,29,0,8,0,0,3,2,0,0
Alex_Iwobi,37,0,0,0,32,0,1,281,1,0,73,0,0,3,0,0,0,2,0,29,0,5,0,0,1,2,0,0
