name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,21,0,0,6,17,0,443,0,15,0,954,4,90,0,14,0,0,0,2,0,2,0,0,0,0,2,3,945,0
Aaron_Lennon,0,0,0,0,0,0,153,0,20,0,664,0,0,0,11,0,0,0,0,0,2,0,0,0,0,1,1,98,0
Aaron_Mooy,57,0,0,6,48,1,172,0,18,0,683,0,90,0,13,0,0,0,6,0,2,0,2,0,0,0,1,64238,0
Aaron_Ramsey,82,0,1,0,72,1,18,0,16,3,529,0,90,0,15,0,0,0,8,0,2,0,4,4,0,0,1,89479,0
Abdoulaye_Doucouré,54,0,0,3,46,0,414,0,11,1,925,0,90,0,2,0,0,0,5,0,2,0,0,1,0,2,0,106746,0
Adam_Federici,0,0,0,0,0,0,31,0,11,0,542,0,0,0,18,0,0,0,0,0,2,0,0,0,0,2,0,3135,0
Adam_Lallana,0,0,0,0,0,0,228,0,14,0,739,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,401,0
Adam_Smith,34,0,0,5,28,1,35,0,11,2,546,0,90,0,18,0,0,0,4,0,2,0,0,1,0,2,0,404,0
Ademola_Lookman,0,0,0,0,0,0,157,0,20,0,668,0,0,0,11,0,0,0,0,0,2,0,0,0,0,1,1,154,0
Adrian_Mariappa,0,0,0,0,0,0,405,0,11,0,916,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,5621,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,438,0,15,0,949,0,0,0,14,0,0,0,0,0,2,0,0,0,0,2,3,219,0
Ahmed El-Sayed_Hegazi,11,0,0,12,6,0,468,0,12,0,979,0,90,0,4,0,0,0,2,0,2,0,0,0,0,1,0,290411,0
Ahmed_Musa,0,0,0,0,0,0,207,0,13,0,718,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,631,0
Alberto_Moreno,0,0,0,0,0,0,216,0,14,0,727,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,15541,0
Aleksandar_Kolarov,0,0,0,0,0,0,243,0,20,0,754,0,0,0,7,0,0,0,0,0,2,0,0,0,0,1,1,21,0
Aleksandar_Mitrovic,0,0,0,0,0,0,303,0,18,0,814,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1,3236,0
Alexandre_Lacazette,38,0,0,0,29,0,28,0,16,0,539,1,78,1,15,0,0,0,4,0,2,0,0,0,0,0,1,45981,0
Alexis_Sánchez,0,0,0,0,0,0,14,0,16,0,525,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,1,2326,0
Alex_Iwobi,24,0,0,0,22,0,21,0,16,0,532,0,11,0,15,0,0,0,2,0,2,0,0,1,0,0,1,1344,0
Alex_McCarthy,0,0,0,0,0,0,305,0,15,0,816,0,0,0,20,0,0,0,0,0,2,0,0,0,0,2,3,73,0
Alex_Oxlade-Chamberlain,49,1,0,6,44,7,19,0,16,0,530,3,90,1,15,0,0,0,9,0,2,0,3,0,1,0,1,24604,0
Alfie_Mawson,37,0,0,8,25,0,357,1,17,1,868,0,90,0,12,0,0,0,8,0,2,0,2,0,0,4,0,1426,0
