name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Lennon,20,0,0,0,15,1,153,0,201,0,11340,0,90,0,2,0,0,0,5,0,21,0,2,3,0,1,2,276,0
Aaron_Mooy,49,0,0,1,36,0,172,0,204,1,11359,0,90,0,4,0,0,0,7,0,21,0,1,0,0,0,0,17820,0
Aaron_Ramsdale,0,0,0,0,0,0,549,0,201,0,11682,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,2,366,0
Aaron_Ramsey,0,0,0,0,0,0,18,0,210,0,11205,0,0,0,19,0,0,0,0,0,21,0,0,0,0,1,1,334,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,579,0,203,0,11706,0,0,0,11,0,0,0,0,0,21,0,0,0,0,0,0,12,0
Abdelhamid_Sabiri,0,0,0,0,0,0,522,0,204,0,11659,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0,0,13,0
Abdoulaye_Doucouré,80,0,0,3,64,2,414,0,209,0,11580,1,90,1,16,0,0,0,12,0,21,0,3,5,2,2,1,74641,1
Adam_Federici,0,0,0,0,0,0,31,0,201,0,11218,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,2,201,0
Adam_Lallana,0,0,0,0,0,0,228,0,205,0,11415,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,2,263,0
Adam_Legzdins,0,0,0,0,0,0,545,0,204,0,11678,0,0,0,8,0,0,0,0,0,21,0,0,0,0,0,0,252,0
Adam_Smith,42,1,0,4,32,2,35,0,201,0,11222,3,90,0,7,0,0,0,2,0,21,0,2,2,0,1,2,284,0
Ademola_Lookman,0,0,0,0,0,0,157,0,201,0,11344,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,2,40,0
Adrian_Mariappa,0,0,0,0,0,0,405,0,209,0,11571,0,0,0,16,0,0,0,0,0,21,0,0,0,0,2,1,11156,0
Ahmed El-Sayed_Hegazi,25,0,0,7,20,0,468,0,210,0,11611,0,90,0,1,0,0,0,5,0,21,0,0,0,1,1,1,74187,0
Ahmed_Musa,0,0,0,0,0,0,207,0,205,0,11394,0,0,0,10,0,0,0,0,0,21,0,0,0,0,1,2,72,0
Ainsley_Maitland-Niles,38,0,0,1,31,1,546,0,210,1,11679,0,53,0,19,0,0,0,8,0,21,0,3,2,0,1,1,416,0
Alberto_Moreno,0,0,0,0,0,0,216,0,205,0,11403,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,2,100,0
Aleksandar_Dragovic,0,0,0,0,0,0,541,0,205,0,11674,0,0,0,10,0,0,0,0,0,21,0,0,0,0,1,2,51,0
Aleksandar_Kolarov,0,0,0,0,0,0,243,0,203,0,11430,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,6,0
Aleksandar_Mitrovic,0,0,0,0,0,0,303,0,207,0,11490,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,228,0
Alexandre_Lacazette,25,0,0,1,17,1,28,0,210,2,11215,1,90,0,19,0,0,0,1,0,21,0,2,0,1,1,1,25931,0
Alexis_Sánchez,59,0,0,0,43,3,14,0,210,0,11201,3,90,1,19,0,0,0,2,0,21,0,1,0,3,1,1,17954,0
Alex_Iwobi,54,0,0,0,47,0,21,0,210,0,11208,2,73,0,19,0,0,0,3,0,21,0,1,1,1,1,1,893,0
Alex_McCarthy,26,0,0,0,3,0,305,0,206,0,11492,0,90,0,12,0,0,0,10,0,21,3,0,0,0,0,0,26,0
