name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,10,0,0,0,9,0,443,0,9,0,443,0,9,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Aaron_Lennon,0,0,0,0,0,0,153,0,5,0,153,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Aaron_Mooy,52,0,0,5,41,0,172,0,4,0,172,3,90,0,6,0,0,0,5,0,1,0,2,0,0,3,0,0,0
Aaron_Ramsey,11,0,1,0,8,0,18,0,1,0,18,1,23,0,9,0,0,0,2,0,1,0,0,0,3,3,4,0,0
Abdoulaye_Doucouré,73,0,0,3,60,3,414,0,7,2,414,2,90,0,10,0,0,0,11,0,1,0,1,1,0,3,3,0,0
Adam_Federici,0,0,0,0,0,0,31,0,8,0,31,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Adam_Lallana,0,0,0,0,0,0,228,0,7,0,228,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Adam_Smith,6,0,0,1,6,0,35,0,8,0,35,0,10,0,19,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Ademola_Lookman,0,0,0,0,0,0,157,0,5,0,157,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Adrian_Mariappa,0,0,0,0,0,0,405,0,7,0,405,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,438,0,9,0,438,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Ahmed El-Sayed_Hegazi,25,0,0,12,18,0,468,0,8,1,468,1,90,0,2,0,0,0,3,0,1,0,0,0,1,0,1,0,0
Ahmed_Musa,0,0,0,0,0,0,207,0,1,0,207,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Alberto_Moreno,44,0,0,5,35,2,216,0,7,1,216,1,90,0,18,0,0,0,2,0,1,0,0,1,0,3,3,0,0
Aleksandar_Kolarov,0,0,0,0,0,0,243,0,2,0,243,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,303,0,10,0,303,0,0,0,17,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Alexandre_Lacazette,21,1,0,1,19,1,28,0,1,2,28,3,90,2,9,0,0,0,2,0,1,0,2,0,0,3,4,0,0
Alexis_Sánchez,0,0,0,0,0,0,14,0,1,0,14,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Alex_Iwobi,0,0,0,0,0,0,21,0,1,0,21,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Alex_McCarthy,0,0,0,0,0,0,305,0,6,0,305,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Alex_Oxlade-Chamberlain,51,0,0,7,40,8,19,0,1,1,19,2,90,0,9,0,0,0,10,0,1,0,2,3,2,3,4,0,0
Alfie_Mawson,41,0,0,9,36,0,357,0,6,0,357,0,90,0,14,0,0,0,2,0,1,0,0,0,0,0,0,0,0
Allan-Roméo_Nyom,26,0,0,3,19,0,422,0,8,0,422,0,90,0,2,0,0,0,7,0,1,0,1,2,0,0,1,0,0
Ander_Herrera,0,0,0,0,0,0,278,0,9,0,278,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Andreas_Christensen,46,0,0,2,42,1,470,0,3,0,470,1,73,0,4,0,0,0,4,0,1,0,0,0,0,3,2,0,0
Andreas_Pereira,0,0,0,0,0,0,476,0,9,0,476,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Andrew_Robertson,0,0,0,0,0,0,475,0,7,0,475,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Andrew_Surman,106,0,0,3,93,0,41,0,8,0,41,1,90,0,19,0,0,0,4,0,1,0,0,1,1,0,1,0,0
Andre_Gray,5,0,0,0,5,0,92,0,7,0,92,0,27,0,10,0,0,0,0,0,1,0,1,1,0,3,3,0,0
Andros_Townsend,14,1,0,0,8,3,131,0,4,0,131,2,45,0,8,0,0,0,1,0,1,0,2,2,0,3,0,0,0
André_Ayew,30,0,0,0,25,0,449,0,9,0,449,0,90,1,12,0,0,0,3,0,1,0,3,0,0,0,4,0,0
Andy_Carroll,0,0,0,0,0,0,457,0,9,0,457,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Andy_King,0,0,0,0,0,0,201,0,1,0,201,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Angelo_Ogbonna,44,0,0,9,35,0,444,0,9,0,444,0,90,0,12,0,0,0,4,0,1,0,0,0,0,0,4,0,1
Angel_Rangel,0,0,0,0,0,0,353,0,6,0,353,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Anthony_Knockaert,4,0,0,0,2,0,62,0,2,0,62,0,13,0,11,0,0,0,0,0,1,0,1,1,0,2,0,0,0
Anthony_Martial,7,0,0,0,6,1,280,0,9,0,280,1,10,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Antonio_Rüdiger,72,0,0,9,65,0,103,0,3,3,103,0,90,0,4,0,0,0,1,0,1,0,0,1,1,3,2,0,1
Antonio_Valencia,40,0,0,5,37,1,267,0,9,3,267,1,90,0,20,0,0,0,4,0,1,0,2,0,0,0,4,0,1
Arthur_Masuaku,24,0,0,6,21,0,446,1,9,1,446,0,80,0,12,0,0,0,4,0,1,0,0,3,0,0,4,0,0
Artur_Boruc,0,0,0,0,0,0,30,0,8,0,30,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ashley_Barnes,0,0,0,0,0,0,93,0,3,0,93,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Ashley_Fletcher,0,0,0,0,0,0,459,0,9,0,459,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Ashley_Westwood,0,0,0,0,0,0,88,0,3,0,88,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Ashley_Williams,35,0,0,7,35,0,143,0,5,2,143,0,45,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ashley_Young,0,0,0,0,0,0,277,0,9,0,277,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Asmir_Begovic,23,0,0,1,15,0,29,0,8,0,29,0,90,0,19,0,0,0,9,0,1,5,0,0,0,0,1,0,0
Axel_Tuanzebe,0,0,0,0,0,0,272,0,9,0,272,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Ayoze_Pérez,17,0,0,0,8,1,302,0,10,1,302,0,90,0,17,0,0,0,5,0,1,0,3,0,0,2,0,0,0
Bakary_Sako,0,0,0,0,0,0,130,0,4,0,130,0,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Bamidele_Alli,31,0,0,1,24,0,388,0,10,4,388,0,81,0,13,0,0,0,5,0,1,0,5,2,0,2,0,0,0
Benik_Afobe,6,0,0,1,6,0,49,0,8,0,49,1,63,0,19,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Benjamin_Chilwell,0,0,0,0,0,0,196,0,1,0,196,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Benjamin_Mendy,0,0,0,0,0,0,484,0,2,0,484,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Ben_Davies,75,0,0,4,68,0,381,0,10,2,381,2,90,0,13,0,0,0,5,0,1,0,2,1,0,2,0,0,1
Ben_Foster,20,0,0,0,6,0,421,0,8,0,421,0,90,0,2,0,0,0,10,0,1,2,0,0,0,0,1,0,0
Ben_Hamer,0,0,0,0,0,0,190,0,1,0,190,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Ben_Mee,34,0,0,9,27,0,77,0,3,1,77,0,90,0,5,0,0,0,2,0,1,0,0,1,0,3,2,0,1
Ben_Watson,0,0,0,0,0,0,486,0,7,0,486,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Ben_Woodburn,0,0,0,0,0,0,233,0,7,0,233,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Beram_Kayal,0,0,0,0,0,0,64,0,2,0,64,0,0,0,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Bernardo Mota_Veiga de Carvalho e Silva,14,0,0,0,12,0,256,0,2,0,256,0,7,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Boaz_Myhill,0,0,0,0,0,0,420,0,8,0,420,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bojan_Krkic Perez,23,0,0,0,20,1,344,0,5,1,344,1,71,0,7,0,0,0,5,0,1,0,2,0,1,0,1,0,0
Bradley_Smith,0,0,0,0,0,0,37,0,8,0,37,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Brahim_Diaz,0,0,0,0,0,0,493,0,2,0,493,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Brandon_Mason,0,0,0,0,0,0,406,0,7,0,406,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Bruno_Saltor Grau,24,0,0,7,18,1,58,0,2,0,58,0,90,0,11,0,0,0,8,0,1,0,0,1,0,2,0,0,0
Callum_Wilson,0,0,0,0,0,0,48,0,8,0,48,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Calum_Chambers,0,0,0,0,0,0,480,0,1,0,480,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Cameron_Carter-Vickers,0,0,0,0,0,0,511,0,10,0,511,0,0,0,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Carl_Jenkinson,0,0,0,0,0,0,9,0,1,0,9,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Cesc_Fàbregas,87,0,0,0,75,1,105,0,3,3,105,5,80,0,4,0,0,0,6,1,1,0,0,0,0,3,2,0,0
Chancel_Mbemba,14,0,0,6,13,0,494,0,10,0,494,0,56,0,17,0,0,0,4,0,1,0,0,1,0,2,0,0,0
Charlie_Adam,0,0,0,0,0,0,338,0,5,0,338,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Charlie_Austin,7,0,0,0,5,0,326,0,6,0,326,0,21,0,16,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Charlie_Daniels,70,0,0,1,57,0,34,0,8,0,34,0,90,0,19,0,0,0,6,0,1,0,0,0,0,0,1,0,0
Charlie_Taylor,0,0,0,0,0,0,81,0,3,0,81,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Charly_Musonda,0,0,0,0,0,0,471,0,3,0,471,0,1,0,4,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Cheikhou_Kouyaté,0,0,0,0,0,0,451,0,9,0,451,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Christian_Atsu,13,0,1,1,9,2,300,0,10,0,300,0,90,1,17,0,0,0,3,0,1,0,8,0,1,2,0,0,0
Christian_Benteke,19,0,1,1,10,0,134,0,4,1,134,0,90,0,8,0,0,0,0,0,1,0,2,0,2,3,0,0,0
Christian_Eriksen,67,1,0,1,61,1,387,0,10,0,387,3,90,0,13,0,0,0,1,0,1,0,0,0,2,2,0,0,0
Christian_Fuchs,29,0,0,5,17,0,192,0,1,0,192,1,90,0,1,0,0,0,4,0,1,0,2,0,0,3,4,0,0
Christian_Kabasele,0,0,0,0,0,0,403,0,7,0,403,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Christopher_Schindler,13,0,0,4,11,0,164,0,4,3,164,0,90,0,6,0,0,0,2,0,1,0,0,3,0,3,0,0,0
Chris_Brunt,27,1,0,2,8,0,434,0,8,1,434,3,90,0,2,0,0,0,6,0,1,0,1,3,0,0,1,0,0
Chris_Löwe,25,0,0,2,16,0,165,0,4,1,165,0,90,0,6,0,0,0,1,0,1,0,2,0,0,3,0,0,0
Chris_Smalling,0,0,0,0,0,0,263,0,9,0,263,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Chung-yong_Lee,0,0,0,0,0,0,128,0,4,0,128,0,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Ciaran_Clark,30,0,0,4,19,0,289,0,10,1,289,0,90,0,17,0,0,0,4,0,1,0,0,2,0,2,0,0,0
Claudio_Bravo,0,0,0,0,0,0,241,0,2,0,241,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Claudio_Yacob,17,0,0,8,16,0,429,0,8,2,429,0,90,0,2,0,0,0,5,0,1,0,0,0,2,0,1,0,1
Collin_Quaner,5,0,0,1,4,1,186,0,4,0,186,1,18,0,6,0,0,0,1,0,1,0,0,0,0,3,0,0,0
Connor_Goldson,0,0,0,0,0,0,61,0,2,0,61,0,0,0,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Connor_Wickham,0,0,0,0,0,0,133,0,4,0,133,0,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Costel_Pantilimon,0,0,0,0,0,0,396,0,7,0,396,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Craig_Cathcart,0,0,0,0,0,0,399,0,7,0,399,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Craig_Dawson,20,0,0,11,14,0,424,0,8,1,424,0,90,0,2,0,0,0,4,0,1,0,0,0,0,0,1,0,0
Cuco_Martina,21,0,0,4,14,0,464,0,5,1,464,1,45,0,15,0,0,0,2,0,1,0,2,1,0,0,1,0,1
Cédric_Soares,49,0,0,3,41,1,310,0,6,1,310,0,90,0,16,0,0,0,5,0,1,0,1,1,1,0,0,0,0
César_Azpilicueta,57,0,0,3,51,0,97,0,3,2,97,1,90,0,4,0,0,0,4,0,1,0,1,3,0,3,2,0,0
Daley_Blind,36,0,0,6,26,1,270,0,9,2,270,1,90,0,20,0,0,0,3,0,1,0,0,0,2,0,4,0,0
Dale_Stephens,19,0,0,6,14,0,63,0,2,3,63,0,90,0,11,0,0,0,6,0,1,0,1,0,0,2,0,0,0
Damian Emiliano_Martinez,0,0,0,0,0,0,3,0,1,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Damien_Delaney,0,0,0,0,0,0,121,0,4,0,121,0,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Daniel_Amartey,7,0,0,1,5,0,204,0,1,1,204,0,18,0,1,0,0,0,1,0,1,0,0,0,0,3,4,0,0
Daniel_Drinkwater,0,0,0,0,0,0,202,0,1,0,202,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Daniel_Sturridge,0,0,0,0,0,0,236,0,7,0,236,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Danilo Luiz_da Silva,38,0,0,1,34,0,483,0,2,0,483,0,67,0,3,0,0,0,4,0,1,0,2,1,1,2,0,0,0
Danny_Ings,0,0,0,0,0,0,237,0,7,0,237,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Danny_Rose,0,0,0,0,0,0,378,0,10,0,378,0,0,0,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Danny_Simpson,28,0,0,5,16,1,193,0,1,0,193,0,90,0,1,0,0,0,7,0,1,0,1,0,0,3,4,0,0
Danny_Welbeck,21,1,1,2,16,2,26,0,1,1,26,2,74,1,9,0,0,0,2,0,1,0,4,1,0,3,4,0,0
Danny_Williams,11,0,0,1,8,0,184,0,4,1,184,0,33,0,6,0,0,0,0,0,1,0,0,1,0,3,0,0,0
Dan_Gosling,0,0,0,0,0,0,43,0,8,0,43,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Darren_Fletcher,45,0,0,6,30,2,346,0,5,2,346,0,90,0,7,0,0,0,4,0,1,0,2,2,1,0,1,0,0
Darren_Randolph,0,0,0,0,0,0,439,0,9,0,439,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Daryl_Janmaat,8,0,0,1,6,0,404,0,7,1,404,0,17,0,10,0,0,0,2,0,1,0,0,1,0,3,3,0,0
Daryl_Murphy,0,0,0,0,0,0,304,0,10,0,304,0,0,0,17,0,0,0,0,0,1,0,0,0,0,2,0,0,0
David_de Gea,26,0,0,0,19,0,260,0,9,0,260,0,90,0,20,0,0,0,8,0,1,1,0,0,0,0,4,0,0
David_Luiz Moreira Marinho,44,0,0,8,39,0,101,0,3,2,101,0,90,0,4,0,0,0,5,0,1,0,1,0,2,3,2,0,1
David_Ospina,0,0,0,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
David_Silva,101,1,0,1,94,1,248,0,2,1,248,5,90,1,3,0,0,0,2,0,1,0,0,1,0,2,0,0,0
Davy_Klaassen,21,0,0,0,19,0,158,0,5,2,158,1,59,1,15,0,0,0,3,0,1,0,0,1,0,0,1,0,0
Davy_Pröpper,15,0,0,4,8,2,490,0,2,0,490,0,90,0,11,0,0,0,3,0,1,0,0,1,2,2,0,0,0
DeAndre_Yedlin,0,0,0,0,0,0,288,0,10,0,288,0,0,0,17,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Dean_Marney,0,0,0,0,0,0,83,0,3,0,83,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Dean_Whitehead,0,0,0,0,0,0,178,0,4,0,178,0,0,0,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Declan_Rice,23,0,0,2,22,0,510,0,9,0,510,0,29,0,12,0,0,0,1,0,1,0,0,0,0,0,4,0,0
Dejan_Lovren,68,0,0,7,56,0,215,0,7,0,215,1,90,0,18,0,0,0,3,0,1,0,0,1,0,3,3,0,0
Demarai_Gray,3,0,0,0,1,0,203,0,1,0,203,0,2,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Diafra_Sakho,6,0,1,0,4,0,458,0,9,0,458,0,30,0,12,0,0,0,0,0,1,0,1,0,1,0,4,0,0
Diego_Da Silva Costa,0,0,0,0,0,0,114,0,3,0,114,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Divock_Origi,2,0,0,0,1,0,238,0,7,0,238,0,9,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Dominic_Calvert-Lewin,17,1,0,2,14,0,159,0,5,1,159,2,90,1,15,0,0,0,4,0,1,0,2,0,1,0,1,0,0
Dominic_Solanke,0,0,0,0,0,0,239,0,7,0,239,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Dusan_Tadic,40,0,1,2,28,3,318,0,6,1,318,2,90,0,16,0,0,0,7,0,1,0,2,0,2,0,0,0,0
Dwight_Gayle,11,0,0,0,4,0,301,0,10,1,301,0,75,1,17,0,0,0,1,0,1,0,0,0,1,2,0,0,0
Eden_Hazard,0,0,0,0,0,0,104,0,3,0,104,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Ederson_Santana de Moraes,17,0,0,1,13,0,240,1,2,0,240,0,90,0,3,0,0,0,9,0,1,2,0,0,0,2,0,0,0
Edimilson_Fernandes,19,0,0,0,15,0,456,0,9,0,456,1,59,0,12,0,0,0,3,0,1,0,0,0,0,0,4,0,0
Eduardo_dos Reis Carvalho,0,0,0,0,0,0,95,0,3,0,95,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Eldin_Jakupovic,0,0,0,0,0,0,473,0,1,0,473,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Eliaquim_Mangala,0,0,0,0,0,0,502,0,2,0,502,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Elias_Kachunga,10,0,0,1,8,0,181,0,4,2,181,0,90,0,6,0,0,0,3,0,1,0,3,4,0,3,0,0,0
Emre_Can,41,0,0,2,33,0,227,0,7,3,227,1,90,0,18,0,0,0,4,0,1,0,1,3,0,3,3,0,0
Enner_Valencia,0,0,0,0,0,0,460,0,9,0,460,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Eric Maxim_Choupo-Moting,9,0,0,0,6,1,497,0,5,1,497,1,18,0,7,0,0,0,2,0,1,0,3,0,0,0,1,0,0
Eric_Bailly,53,0,0,5,43,0,271,0,9,2,271,0,90,0,20,0,0,0,8,0,1,0,0,0,0,0,4,0,1
Eric_Dier,89,0,0,3,80,1,384,0,10,0,384,0,90,0,13,0,0,0,5,0,1,0,0,0,0,2,0,0,0
Erik_Lamela,0,0,0,0,0,0,386,0,10,0,386,0,0,0,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Erik_Pieters,25,0,0,8,16,0,332,0,5,2,332,0,90,2,7,0,0,0,3,0,1,0,0,3,0,0,1,0,0
Etienne_Capoue,0,0,0,0,0,0,409,0,7,0,409,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Fabian_Delph,0,0,0,0,0,0,246,0,2,0,246,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Federico_Fernández,50,0,0,18,41,0,354,0,6,1,354,0,90,0,14,0,0,0,3,0,1,0,0,1,0,0,0,0,0
Fernando Francisco_Reges,0,0,0,0,0,0,251,0,2,0,251,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Fernando_Llorente,0,0,0,0,0,0,371,0,6,0,371,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fernando_Luiz Rosa,99,0,0,3,86,0,250,0,2,0,250,1,90,0,3,0,0,0,6,0,1,0,0,0,1,2,0,0,0
Fikayo_Tomori,0,0,0,0,0,0,503,0,3,0,503,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,2,0,0
Florian_Lejeune,10,0,0,2,6,0,294,0,10,0,294,0,33,0,17,0,0,0,2,0,1,0,0,0,0,2,0,0,0
Francisco_Femenía Far,31,0,0,3,24,1,407,0,7,0,407,0,72,0,10,0,0,0,1,0,1,0,1,1,0,3,3,0,0
Francis_Coquelin,0,0,0,0,0,0,20,0,1,0,20,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Fraser_Forster,14,0,0,0,7,0,306,0,6,0,306,0,90,0,16,0,0,0,4,0,1,0,0,0,0,0,0,0,0
Gabriel Armando_de Abreu,0,0,0,0,0,0,6,0,1,0,6,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,4,0,0
Gabriel Fernando_de Jesus,25,0,2,0,20,2,259,0,2,2,259,0,77,0,3,0,0,0,4,0,1,0,0,0,2,2,0,0,1
Gareth_Barry,0,0,0,0,0,0,151,0,5,0,151,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
