name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,19,0,0,3,13,0,0,360,0,0,90,1,0,11,0,0,0,1,0,36,0,0,2,0,4,1,1,0
Aaron_Lennon,13,0,0,2,11,0,0,351,0,0,71,0,0,3,0,0,0,3,0,36,0,1,0,0,0,0,1,0
Aaron_Mooy,76,0,0,0,69,0,0,353,2,0,90,0,0,7,0,0,0,9,0,36,0,0,1,0,2,0,1,0
Aaron_Ramsdale,0,0,0,0,0,0,0,357,0,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Aaron_Ramsey,0,0,0,0,0,0,0,355,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,352,0,0,0,0,0,9,0,0,0,0,0,36,0,0,0,0,0,5,1,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,353,0,0,0,0,0,7,0,0,0,0,0,36,0,0,0,0,2,0,1,0
Abdoulaye_Doucouré,42,0,0,2,36,3,0,359,1,1,90,0,0,17,0,0,0,9,0,36,0,5,0,0,0,2,0,0
Adam_Federici,0,0,0,0,0,0,0,357,0,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Adam_Lallana,0,0,0,0,0,0,0,354,0,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Adam_Legzdins,0,0,0,0,0,0,0,351,0,0,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Adam_Smith,0,0,0,0,0,0,0,357,0,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Ademola_Lookman,0,0,0,0,0,0,0,353,0,0,0,0,0,8,0,0,0,0,0,36,0,0,0,0,2,0,0,0
Adrian_Mariappa,43,0,0,6,31,0,0,359,1,0,90,0,0,17,0,0,0,6,0,36,0,1,3,0,0,2,0,0
Adrien Sebastian_Perruchet Silva,21,0,0,2,16,0,0,352,2,0,45,0,0,6,0,0,0,2,0,36,0,0,2,0,0,5,0,1
Adrián_San Miguel del Castillo,26,0,0,1,10,0,1,360,0,0,90,0,0,11,0,0,0,9,0,36,4,0,0,0,4,1,1,0
Ahmed El-Sayed_Hegazi,28,0,0,13,19,0,0,356,0,0,90,0,0,13,0,0,0,7,0,36,0,0,1,0,1,0,0,0
Ahmed_Musa,0,0,0,0,0,0,0,352,0,0,0,0,0,6,0,0,0,0,0,36,0,0,0,0,0,5,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,351,0,0,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Ainsley_Maitland-Niles,39,0,0,3,36,2,0,355,0,1,90,0,0,12,0,0,0,5,0,36,0,2,2,0,1,2,0,0
Alberto_Moreno,58,0,0,2,47,0,0,354,0,3,90,0,1,15,0,0,0,3,0,36,0,1,0,2,0,0,1,0
Aleksandar_Dragovic,26,0,0,3,24,0,0,352,0,0,39,0,0,6,0,0,0,2,0,36,0,0,0,0,0,5,0,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,360,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,4,1,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,356,0,0,0,0,0,19,0,0,0,0,0,36,0,0,0,0,1,0,1,0
Alexander_Sørloth,0,0,0,0,0,0,0,352,0,0,0,0,0,9,0,0,0,0,0,36,0,0,0,0,0,5,1,0
Alexandre_Lacazette,0,0,0,0,0,0,0,355,0,0,0,0,0,12,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Alexis_Sánchez,47,0,1,2,42,0,0,355,0,3,90,1,0,1,0,0,0,5,0,36,0,3,2,0,1,2,1,0
Alex_Iwobi,45,0,0,0,42,2,0,355,0,0,90,0,0,12,0,0,0,7,0,36,0,1,3,0,1,2,0,0
Alex_McCarthy,26,0,0,2,6,0,0,357,0,0,90,0,0,2,0,0,0,7,0,36,6,0,0,0,1,2,1,1
Alex_Oxlade-Chamberlain,0,0,0,0,0,0,0,354,0,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Alex_Palmer,0,0,0,0,0,0,0,356,0,0,0,0,0,13,0,0,0,0,0,36,0,0,0,0,1,0,0,0
Alex_Pritchard,43,1,0,1,32,1,0,353,1,3,90,0,0,7,0,0,0,7,0,36,0,4,0,0,2,0,1,0
Alfie_Mawson,75,0,0,9,66,3,0,358,2,0,90,0,0,5,0,0,0,9,0,36,0,0,0,0,1,0,1,0
Alfie_Whiteman,0,0,0,0,0,0,0,359,0,0,0,0,0,18,0,0,0,0,0,36,0,0,0,0,0,2,1,0
Ali_Gabr,0,0,0,0,0,0,0,356,0,0,0,0,0,13,0,0,0,0,0,36,0,0,0,0,1,0,0,0
Allan-Roméo_Nyom,35,0,0,4,25,1,0,356,1,0,90,0,0,13,0,0,0,4,0,36,0,1,2,0,1,0,0,1
Anders_Lindegaard,0,0,0,0,0,0,0,351,0,0,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Ander_Herrera,67,0,0,2,64,0,0,355,2,0,63,0,0,1,0,0,0,3,0,36,0,1,1,0,1,2,1,0
Andreas_Christensen,0,0,0,0,0,0,0,358,0,0,0,0,0,16,0,0,0,0,0,36,0,0,0,0,1,0,0,0
Andreas_Pereira,0,0,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,1,2,1,0
Andrew_Robertson,0,0,0,0,0,0,0,354,0,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Andrew_Surman,18,0,0,1,16,0,0,357,0,2,18,0,0,14,0,0,0,0,0,36,0,0,0,2,1,2,0,0
Andre_Gray,12,0,1,0,8,0,0,359,0,1,63,1,0,17,0,0,0,1,0,36,0,0,0,0,0,2,0,0
Andros_Townsend,42,0,0,0,35,0,0,352,0,1,85,0,0,9,0,0,0,7,0,36,0,2,0,1,0,5,1,0
André_Ayew,28,0,0,1,26,0,0,358,0,0,90,0,0,5,0,0,0,2,0,36,0,0,2,2,1,0,1,1
André_Carrillo,7,0,0,0,6,2,0,359,0,0,7,0,0,17,0,0,0,1,0,36,0,0,0,0,0,2,0,0
Andy_Carroll,0,0,0,0,0,0,0,360,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,4,1,1,0
Andy_King,43,0,0,0,40,0,0,358,0,0,57,0,0,5,0,0,0,1,0,36,0,0,0,0,1,0,1,0
Angelo_Ogbonna,26,0,0,8,20,0,0,360,1,0,90,0,0,11,0,0,0,8,0,36,0,0,0,0,4,1,1,0
Angel_Rangel,0,0,0,0,0,0,0,358,0,0,0,0,0,5,0,0,0,0,0,36,0,0,0,0,1,0,1,0
Anthony_Knockaert,33,0,0,1,29,0,0,351,0,2,90,0,0,4,0,0,0,5,0,36,0,1,1,2,0,0,0,0
Anthony_Martial,17,0,0,0,12,2,0,355,0,1,26,0,1,1,0,0,0,2,0,36,0,3,0,1,1,2,1,0
Antonio_Martinez Lopez,0,0,0,0,0,0,0,360,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,4,1,1,0
Antonio_Rüdiger,63,0,0,3,60,0,0,358,0,0,90,0,0,16,0,0,0,3,0,36,0,1,1,1,1,0,0,0
Antonio_Valencia,67,0,0,4,58,0,0,355,1,0,90,0,0,1,0,0,0,6,0,36,0,1,1,1,1,2,1,0
Arthur_Masuaku,4,0,0,1,4,0,0,360,0,0,24,0,1,11,0,0,0,1,0,36,0,2,0,0,4,1,1,0
Artur_Boruc,0,0,0,0,0,0,0,357,0,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Ashley_Barnes,13,0,0,1,7,1,0,351,0,1,90,3,0,3,0,0,0,0,0,36,0,4,1,0,0,0,1,0
Ashley_Fletcher,0,0,0,0,0,0,0,360,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,4,1,1,0
Ashley_Westwood,36,0,0,1,29,0,0,351,0,0,80,0,0,3,0,0,0,5,0,36,0,0,1,0,0,0,1,0
Ashley_Williams,0,0,0,0,0,0,0,353,0,0,0,0,0,8,0,0,0,0,0,36,0,0,0,0,2,0,0,0
Ashley_Young,55,0,0,3,46,0,0,355,4,3,90,0,3,1,0,0,0,9,0,36,0,3,0,0,1,2,1,0
Asmir_Begovic,21,0,0,0,18,0,0,357,0,0,90,0,0,14,0,0,0,12,0,36,4,0,0,0,1,2,0,0
Axel_Tuanzebe,0,0,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,1,2,1,0
Aymeric_Laporte,100,0,0,5,96,0,0,360,1,0,90,0,0,20,0,0,0,12,0,36,0,0,0,0,4,1,0,0
Ayoze_Pérez,29,1,0,1,24,0,0,356,0,2,77,0,1,19,0,0,0,1,0,36,0,2,1,0,1,0,1,0
Bakary_Sako,0,0,0,0,0,0,0,352,0,0,0,0,0,9,0,0,0,0,0,36,0,0,0,0,0,5,1,0
Bamidele_Alli,25,0,0,0,20,1,0,359,1,0,81,1,0,18,0,0,0,4,0,36,0,3,2,0,0,2,1,0
Benik_Afobe,0,0,0,0,0,0,0,357,0,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,1,2,0,0
Beni_Baningime,0,0,0,0,0,0,0,353,0,0,0,0,0,8,0,0,0,0,0,36,0,0,0,0,2,0,0,0
Benjamin_Chilwell,51,1,0,2,41,2,0,352,1,1,90,0,1,6,0,0,0,10,0,36,0,0,4,0,0,5,0,0
Benjamin_Mendy,0,0,0,0,0,0,0,360,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,4,1,0,0
Ben_Davies,45,0,0,5,38,0,0,359,1,1,90,0,0,18,0,0,0,3,0,36,0,1,2,0,0,2,1,0
Ben_Foster,39,0,0,0,16,0,0,356,0,0,90,0,0,13,0,0,0,8,0,36,2,0,0,0,1,0,0,0
Ben_Hamer,20,0,0,2,12,0,0,352,0,0,90,0,0,6,0,0,0,8,0,36,3,0,0,0,0,5,0,0
Ben_Johnson,0,0,0,0,0,0,0,360,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,4,1,1,0
Ben_Mee,0,0,0,0,0,0,0,351,0,0,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Ben_Watson,0,0,0,0,0,0,0,359,0,0,0,0,0,17,0,0,0,0,0,36,0,0,0,0,0,2,0,0
Ben_Woodburn,0,0,0,0,0,0,0,354,0,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,0,0,1,0
Beram_Kayal,40,0,0,0,31,0,0,351,2,1,90,0,0,4,0,0,0,10,0,36,0,0,1,0,0,0,0,0
Bernardo Mota_Veiga de Carvalho e Silva,0,0,0,0,0,0,0,360,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,4,1,0,0
