name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,47,0,0,1,38,0,0,190,1,5,90,0,0,13,0,0,0,2,0,19,0,0,0,0,3,2,1,0
Aaron_Lennon,9,0,0,4,6,0,0,184,1,1,45,0,0,5,0,0,0,1,0,19,0,2,0,0,0,0,1,0
Aaron_Mooy,41,0,0,3,29,0,0,187,1,0,90,0,0,14,0,0,0,9,0,19,0,0,0,1,1,1,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,186,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,4,0,0
Aaron_Ramsey,0,0,0,0,0,0,0,181,0,0,0,0,0,10,0,0,0,0,0,19,0,0,0,0,3,3,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,189,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,1,1,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,187,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,1,1,0,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,182,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,1,0,0
Adam_Federici,0,0,0,0,0,0,0,186,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,4,0,0
Adam_Lallana,0,0,0,0,0,0,0,181,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,3,3,0,0
Adam_Legzdins,0,0,0,0,0,0,0,183,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,3,0,1,0
Adam_Smith,20,0,0,9,14,2,0,186,3,0,90,0,0,11,0,0,0,5,0,19,0,2,3,0,0,4,0,1
Ademola_Lookman,0,0,0,0,0,0,0,184,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,1,0
Adrian_Mariappa,0,0,0,0,0,0,0,182,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,1,0,0
Adrián_San Miguel del Castillo,25,0,0,0,19,0,0,190,0,0,90,0,0,13,0,0,0,10,0,19,1,0,0,0,3,2,1,0
Ahmed El-Sayed_Hegazi,40,0,0,10,27,2,0,188,2,0,90,0,0,15,0,0,0,6,0,19,0,0,0,0,1,3,0,0
Ahmed_Musa,0,0,0,0,0,0,0,185,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,2,2,1,0
Ainsley_Maitland-Niles,43,0,0,3,38,0,0,181,0,0,90,0,0,10,0,0,0,5,0,19,0,2,0,0,3,3,1,0
Alberto_Moreno,0,0,0,0,0,0,0,181,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,3,3,0,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,185,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,2,2,1,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,186,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,4,1,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,190,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,3,2,0,0
Alexandre_Lacazette,21,1,0,1,13,0,0,181,0,2,90,1,0,10,0,0,0,1,0,19,0,8,1,0,3,3,1,0
Alexis_Sánchez,45,0,0,1,27,1,0,181,2,3,88,0,0,10,0,0,0,4,0,19,0,3,0,0,3,3,1,0
Alex_Iwobi,30,0,0,1,20,0,0,181,1,1,77,0,0,10,0,0,0,7,0,19,0,1,0,0,3,3,1,1
Alex_McCarthy,0,0,0,0,0,0,0,187,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,1,1,1,0
Alex_Oxlade-Chamberlain,6,0,0,1,3,0,0,181,0,0,6,0,0,1,0,0,0,1,0,19,0,1,0,0,3,3,0,0
Alex_Palmer,0,0,0,0,0,0,0,188,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,1,3,0,0
Alfie_Mawson,77,0,0,3,71,0,0,189,1,0,90,0,0,6,0,0,0,8,0,19,0,0,0,0,1,1,1,0
Alfie_Whiteman,0,0,0,0,0,0,0,183,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0,0,3,0,0,0
Allan-Roméo_Nyom,32,0,0,2,26,0,0,188,0,0,90,0,5,15,0,0,0,8,0,19,0,6,0,0,1,3,0,0
Anders_Lindegaard,0,0,0,0,0,0,0,183,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,3,0,1,0
Ander_Herrera,6,0,0,0,6,1,0,185,0,0,14,0,0,9,0,0,0,0,0,19,0,1,0,0,2,2,0,0
Andreas_Christensen,60,0,0,2,57,0,1,184,1,0,90,0,0,7,0,0,0,13,0,19,0,1,0,1,0,0,0,0
Andreas_Pereira,0,0,0,0,0,0,0,185,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,2,2,0,0
Andrew_Robertson,47,0,0,8,37,0,0,181,2,2,90,0,1,1,0,0,0,9,0,19,0,0,0,0,3,3,0,0
Andrew_Surman,34,0,0,2,27,0,0,186,0,0,90,0,0,11,0,0,0,5,0,19,0,0,0,0,0,4,0,0
Andre_Gray,15,0,0,0,11,0,0,182,2,0,77,0,0,3,0,0,0,0,0,19,0,2,0,0,0,1,0,0
