name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell,41,0,0,13,34,0,0,178,1,1,90,0,1,15,0,0,0,6,0,18,0,1,0,0,3,0,0
Aaron_Lennon,20,0,0,4,12,1,0,175,1,0,78,0,0,16,0,0,0,2,0,18,0,1,0,1,3,1,0
Aaron_Mooy,43,0,0,5,30,0,0,179,1,3,90,0,1,18,0,0,0,10,0,18,0,2,1,0,4,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,172,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,1,0
Aaron_Ramsey,0,0,0,0,0,0,0,171,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,1,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,176,0,0,0,0,0,9,0,0,0,0,0,18,0,0,0,0,3,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,179,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,4,0,0
Abdoulaye_Doucouré,57,0,0,3,48,3,0,179,2,2,90,0,0,8,1,0,0,2,0,18,0,1,0,0,1,1,1
Adam_Federici,0,0,0,0,0,0,0,172,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,1,0
Adam_Lallana,27,0,0,1,26,0,0,172,1,2,19,0,0,2,0,0,0,3,0,18,0,0,0,1,4,0,1
Adam_Legzdins,0,0,0,0,0,0,0,173,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0
Adam_Smith,49,0,0,0,40,2,0,172,0,1,90,0,0,10,0,0,0,4,0,18,0,1,0,0,0,1,0
Ademola_Lookman,6,0,0,0,4,3,0,175,0,0,11,0,0,16,0,0,0,1,0,18,0,1,0,0,3,1,0
Adrian_Mariappa,11,0,0,2,9,0,0,179,0,0,28,0,0,8,0,0,0,1,0,18,0,0,0,0,1,1,0
Adrián_San Miguel del Castillo,26,0,0,0,12,0,0,178,0,0,90,0,0,15,0,0,0,6,0,18,0,0,0,0,3,0,0
Ahmed El-Sayed_Hegazi,38,0,0,6,33,2,0,180,1,0,90,0,1,12,0,0,0,9,0,18,0,0,2,0,1,1,0
Ahmed_Musa,0,0,0,0,0,0,0,176,0,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,1,0
Ainsley_Maitland-Niles,63,0,0,5,55,3,0,171,2,0,90,0,0,13,0,0,0,4,0,18,0,1,0,2,1,1,0
Alberto_Moreno,0,0,0,0,0,0,0,172,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,4,0,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,176,0,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,1,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,177,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,4,1,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,171,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0
Alexandre_Lacazette,27,0,1,0,19,1,0,171,1,2,72,1,0,13,0,0,0,1,0,18,0,3,1,2,1,1,0
Alexis_Sánchez,55,0,0,2,39,1,0,171,2,2,88,0,0,13,0,0,0,4,0,18,0,4,0,3,1,1,0
Alex_Iwobi,49,1,0,1,45,5,0,171,1,4,71,0,0,13,0,0,0,5,0,18,0,2,0,1,1,1,0
Alex_McCarthy,0,0,0,0,0,0,0,174,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0
Alex_Oxlade-Chamberlain,53,0,0,3,44,2,0,172,1,4,90,0,2,2,0,0,0,11,0,18,0,2,1,2,4,0,0
