name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards
Aaron_Cresswell,40,0,0,4,30,0,0,67,1,2,90,0,2,16,0,0,0,5,0,7,0,3,2,0,1,1,0
Aaron_Lennon,0,0,0,0,0,0,0,69,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,1,0
Aaron_Mooy,26,0,0,4,19,0,0,63,0,0,60,0,0,17,0,0,0,4,0,7,0,1,4,0,0,1,0
Aaron_Ramsdale,0,0,0,0,0,0,0,61,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,1,0
Aaron_Ramsey,75,0,1,2,65,1,0,68,0,0,90,0,0,3,0,0,0,7,0,7,0,2,0,1,2,1,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,63,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,1,0
Abdoulaye_Doucouré,88,0,0,5,80,1,0,66,2,3,90,0,0,19,0,0,0,9,0,7,0,4,1,0,2,0,0
Adam_Federici,0,0,0,0,0,0,0,61,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,1,0
Adam_Lallana,0,0,0,0,0,0,0,70,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,0,0
Adam_Legzdins,0,0,0,0,0,0,0,69,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,1,0,0
Adam_Smith,59,0,0,4,50,0,0,61,0,2,90,0,0,9,0,0,0,6,0,7,0,0,0,0,0,1,0
Ademola_Lookman,0,0,0,0,0,0,0,69,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,1,0
Adrian_Mariappa,59,0,0,4,49,0,0,66,3,1,90,0,0,19,0,0,0,7,0,7,0,0,1,1,2,0,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,67,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,1,1,0
Ahmed El-Sayed_Hegazi,18,0,1,13,11,0,0,66,1,0,90,0,0,18,0,0,0,3,0,7,0,0,0,1,2,1,0
Ahmed_Musa,0,0,0,0,0,0,0,61,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,68,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,2,1,0
Alberto_Moreno,55,1,0,0,46,0,0,70,1,3,90,0,3,13,0,0,0,3,0,7,0,0,0,0,1,0,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,61,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
