name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,53,1,0,3,43,0,443,0,220,0,12183,1,75,0,19,0,0,0,7,0,22,0,1,1,1,1,2,101081,0
Aaron_Cresswell,0,0,0,0,0,0,443,0,208,0,12182,0,0,0,17,0,0,0,0,0,22,0,0,0,0,1,1,101081,0
Aaron_Lennon,6,0,0,0,4,0,153,0,214,0,11866,0,28,0,12,0,0,0,0,0,22,0,0,0,0,2,0,127,0
Aaron_Mooy,53,0,0,1,44,1,172,0,215,0,11885,0,90,0,9,0,0,0,9,0,22,0,2,0,0,0,3,13758,0
Aaron_Ramsdale,0,0,0,0,0,0,549,0,212,0,12316,0,0,0,3,0,0,0,0,0,22,0,0,0,0,2,2,368,0
Aaron_Ramsey,0,0,0,0,0,0,18,0,211,0,11731,0,0,0,5,0,0,0,0,0,22,0,0,0,0,2,2,201,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,579,0,217,0,12352,0,0,0,14,0,0,0,0,0,22,0,0,0,0,2,1,14,0
Abdelhamid_Sabiri,0,0,0,0,0,0,522,0,215,0,12285,0,0,0,9,0,0,0,0,0,22,0,0,0,0,0,3,7,0
Abdoulaye_Doucouré,37,0,0,5,31,0,414,0,216,3,12148,1,90,0,11,0,0,0,7,0,22,0,0,1,1,1,3,27823,0
Adam_Federici,0,0,0,0,0,0,31,0,212,0,11744,0,0,0,3,0,0,0,0,0,22,0,0,0,0,2,2,198,0
Adam_Lallana,43,0,0,1,35,1,228,0,213,1,11941,5,85,0,4,0,0,0,5,0,22,0,2,0,1,2,1,301,0
Adam_Legzdins,0,0,0,0,0,0,545,0,213,0,12312,0,0,0,10,0,0,0,0,0,22,0,0,0,0,2,1,246,0
Adam_Smith,35,0,0,6,31,3,35,0,212,1,11748,2,90,0,3,0,0,0,4,0,22,0,1,1,0,2,2,843,0
Ademola_Lookman,0,0,0,0,0,0,157,0,214,0,11870,0,0,0,12,0,0,0,0,0,22,0,0,0,0,2,0,17,0
Adrian_Mariappa,0,0,0,0,0,0,405,0,216,0,12139,0,0,0,11,0,0,0,0,0,22,0,0,0,0,1,3,4628,0
Adrien Sebastian_Perruchet Silva,6,0,0,0,6,0,589,0,215,0,12363,0,4,0,8,0,0,0,1,0,22,0,0,1,0,0,3,0,0
Adrián_San Miguel del Castillo,26,0,0,1,19,0,438,0,220,0,12173,0,90,0,19,0,0,0,7,0,22,2,0,0,0,1,2,74862,0
Adrián_San Miguel del Castillo,33,0,0,1,10,0,438,0,208,0,12172,0,90,0,17,0,0,0,9,0,22,7,0,0,0,1,1,74862,0
Ahmed El-Sayed_Hegazi,22,0,0,19,19,0,468,0,220,0,12225,0,90,0,20,0,0,0,2,0,22,0,0,0,0,1,2,35182,0
Ahmed_Musa,0,0,0,0,0,0,207,0,215,0,11920,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,3,65,0
Ainsley_Maitland-Niles,50,0,0,2,44,3,546,0,211,0,12313,1,90,0,5,0,0,0,5,0,22,0,1,0,0,2,2,452,0
Alberto_Moreno,0,0,0,0,0,0,216,0,213,0,11929,0,0,0,4,0,0,0,0,0,22,0,0,0,0,2,1,109,0
Aleksandar_Dragovic,21,0,0,5,18,0,541,0,215,0,12308,0,62,0,8,0,0,0,2,0,22,0,0,0,0,0,3,78,0
Aleksandar_Kolarov,0,0,0,0,0,0,243,0,216,0,11956,0,0,0,18,0,0,0,0,0,22,0,0,0,0,1,3,2,0
Aleksandar_Mitrovic,0,0,0,0,0,0,303,0,218,0,12016,0,0,0,15,0,0,0,0,0,22,0,0,0,0,1,0,168,0
Alexandre_Lacazette,24,0,1,1,19,0,28,0,211,2,11741,0,79,1,5,0,0,0,1,0,22,0,3,2,0,2,2,11762,0
Alexis_Sánchez,45,0,0,0,32,1,14,0,211,1,11727,1,90,0,5,0,0,0,1,0,22,0,4,0,1,2,2,12694,0
Alex_Iwobi,0,0,0,0,0,0,21,0,211,0,11734,0,0,0,5,0,0,0,0,0,22,0,0,0,0,2,2,710,0
Alex_McCarthy,20,0,0,0,9,0,305,0,217,0,12018,0,90,0,6,0,0,0,6,0,22,2,0,0,0,2,1,1955,0
Alex_Oxlade-Chamberlain,35,0,0,2,30,1,19,0,213,0,11732,3,90,0,4,0,0,0,4,0,22,0,1,0,0,2,1,5777,0
Alex_Palmer,0,0,0,0,0,0,557,0,220,0,12324,0,0,0,20,0,0,0,0,0,22,0,0,0,0,1,2,440,0
Alfie_Mawson,34,0,0,4,28,1,357,0,219,0,12071,0,90,1,17,0,0,0,6,0,22,0,0,0,1,2,0,735,0
Alfie_Whiteman,0,0,0,0,0,0,566,0,219,0,12335,0,0,0,16,0,0,0,0,0,22,0,0,0,0,2,0,204,0
Alfie_Whiteman,0,0,0,0,0,0,566,0,208,0,12334,0,0,0,20,0,0,0,0,0,22,0,0,0,0,1,1,204,0
Allan-Roméo_Nyom,0,0,0,0,0,0,422,0,220,0,12156,0,0,0,20,0,0,0,0,0,22,0,0,0,0,1,2,175,0
Anders_Lindegaard,0,0,0,0,0,0,554,0,213,0,12321,0,0,0,10,0,0,0,0,0,22,0,0,0,0,2,1,605,0
Ander_Herrera,96,0,0,2,86,0,278,0,214,1,11991,2,90,0,7,0,0,0,7,0,22,0,1,1,1,2,0,268,0
Andreas_Christensen,43,0,0,9,40,0,470,0,211,0,12227,0,90,0,1,0,0,0,6,0,22,0,0,0,0,2,2,6854,0
Andreas_Pereira,0,0,0,0,0,0,476,0,214,0,12233,0,0,0,7,0,0,0,0,0,22,0,0,0,0,2,0,2,0
Andrew_Robertson,0,0,0,0,0,0,475,0,213,0,12232,0,0,0,4,0,0,0,0,0,22,0,0,0,0,2,1,20666,0
Andrew_Surman,0,0,0,0,0,0,41,0,212,0,11754,0,0,0,3,0,0,0,0,0,22,0,0,0,0,2,2,3161,0
Andre_Gray,10,0,0,1,7,0,92,0,216,0,11805,1,90,1,11,0,0,0,1,0,22,0,2,0,0,1,3,1129,0
Andros_Townsend,32,0,0,2,29,5,131,0,217,2,11844,3,90,0,14,0,0,0,6,0,22,0,3,0,1,2,1,12021,0
André_Ayew,0,0,0,0,0,0,449,0,220,0,12195,0,0,0,19,0,0,0,0,0,22,0,0,0,0,1,2,4976,0
André_Ayew,15,0,1,0,12,1,449,0,208,0,12194,0,25,0,17,0,0,0,3,0,22,0,1,0,1,1,1,4976,0
André_Carrillo,28,1,0,0,18,5,527,0,216,0,12291,1,90,1,11,0,0,0,10,0,22,0,6,0,0,1,3,1215,0
Andy_Carroll,29,0,0,2,16,1,457,0,220,4,12211,2,90,0,19,0,0,0,3,0,22,0,1,0,2,1,2,5084,1
Andy_Carroll,3,0,0,1,2,0,457,0,208,0,12210,0,5,1,17,0,0,0,0,0,22,0,0,0,0,1,1,5084,1
Andy_King,0,0,0,0,0,0,201,0,215,0,11914,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,3,20719,0
Angelo_Ogbonna,44,0,0,11,38,0,444,0,220,1,12185,0,90,0,19,0,0,0,5,0,22,0,0,1,0,1,2,91585,0
Angelo_Ogbonna,14,0,0,14,10,0,444,0,208,0,12184,0,90,0,17,0,0,0,5,0,22,0,0,0,0,1,1,91585,0
Angel_Rangel,23,0,0,1,18,0,353,0,219,0,12067,0,52,0,17,0,0,0,4,0,22,0,1,2,0,2,0,7802,0
Anthony_Knockaert,30,0,1,3,24,4,62,0,212,1,11775,1,90,1,2,0,0,0,4,0,22,0,2,0,0,2,2,354,0
Anthony_Martial,26,1,0,0,21,0,280,0,214,0,11993,2,77,0,7,0,0,0,4,0,22,0,4,2,1,2,0,5205,0
Antonio_Martinez Lopez,0,0,0,0,0,0,567,0,220,0,12337,0,0,0,19,0,0,0,0,0,22,0,0,0,0,1,2,322,0
Antonio_Martinez Lopez,0,0,0,0,0,0,567,0,208,0,12336,0,0,0,17,0,0,0,0,0,22,0,0,0,0,1,1,322,0
Antonio_Rüdiger,0,0,0,0,0,0,103,0,211,0,11816,0,0,0,1,0,0,0,0,0,22,0,0,0,0,2,2,41020,0
Antonio_Valencia,0,0,0,0,0,0,267,0,214,0,11980,0,0,0,7,0,0,0,0,0,22,0,0,0,0,2,0,984,0
Arthur_Masuaku,20,0,0,0,18,2,446,0,220,5,12189,0,72,0,19,0,0,0,4,0,22,0,5,0,0,1,2,29657,1
Arthur_Masuaku,26,1,0,7,21,2,446,0,208,1,12188,1,90,0,17,0,0,0,10,0,22,0,4,0,0,1,1,29657,0
Artur_Boruc,0,0,0,0,0,0,30,0,212,0,11743,0,0,0,3,0,0,0,0,0,22,0,0,0,0,2,2,181,0
Ashley_Barnes,22,0,0,1,12,1,93,0,213,0,11806,1,90,0,10,0,0,0,9,0,22,0,1,1,3,2,1,5685,0
Ashley_Fletcher,0,0,0,0,0,0,459,0,220,0,12215,0,0,0,19,0,0,0,0,0,22,0,0,0,0,1,2,156,0
Ashley_Fletcher,0,0,0,0,0,0,459,0,208,0,12214,0,0,0,17,0,0,0,0,0,22,0,0,0,0,1,1,156,0
Ashley_Westwood,0,0,0,0,0,0,88,0,213,0,11801,0,0,0,10,0,0,0,0,0,22,0,0,0,0,2,1,153,0
Ashley_Williams,27,0,0,8,21,0,143,0,214,0,11856,1,90,0,12,0,0,0,3,0,22,0,1,1,1,2,0,1825,0
Ashley_Young,0,0,0,0,0,0,277,0,214,0,11990,0,0,0,7,0,0,0,0,0,22,0,0,0,0,2,0,15757,0
Asmir_Begovic,20,0,0,1,8,0,29,0,212,0,11742,0,90,0,3,0,0,0,8,0,22,4,0,0,0,2,2,4228,0
Axel_Tuanzebe,0,0,0,0,0,0,272,0,214,0,11985,0,1,0,7,0,0,0,0,0,22,0,0,0,0,2,0,3055,0
Ayoze_Pérez,23,1,0,4,18,0,302,0,218,2,12015,2,89,0,15,0,0,0,4,0,22,0,1,0,0,1,0,826,0
Bakary_Sako,8,0,0,0,5,0,130,0,217,1,11843,0,26,0,14,0,0,0,0,0,22,0,3,0,0,2,1,167,0
Bamidele_Alli,53,0,0,6,44,0,388,0,219,2,12115,1,90,0,16,0,0,0,9,0,22,0,4,0,2,2,0,265148,0
Bamidele_Alli,50,0,0,3,37,0,388,0,208,2,12114,4,90,0,20,0,0,0,7,0,22,0,4,0,3,1,1,265148,0
Benik_Afobe,16,0,0,1,12,0,49,0,212,0,11762,1,65,0,3,0,0,0,1,0,22,0,0,0,0,2,2,339,0
Beni_Baningime,0,0,0,0,0,0,563,0,214,0,12330,0,0,0,12,0,0,0,0,0,22,0,0,0,0,2,0,13,0
Benjamin_Chilwell,0,0,0,0,0,0,196,0,215,0,11909,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,3,638,0
Benjamin_Mendy,0,0,0,0,0,0,484,0,216,0,12242,0,0,0,18,0,0,0,0,0,22,0,0,0,0,1,3,24,0
Ben_Davies,79,0,0,4,71,2,381,0,219,0,12102,0,90,0,16,0,0,0,10,0,22,0,0,0,0,2,0,72513,0
Ben_Davies,71,0,0,4,55,0,381,0,208,0,12101,4,81,0,20,0,0,0,4,0,22,0,0,1,0,1,1,72513,0
Ben_Foster,26,0,0,2,16,0,421,0,220,0,12155,0,90,0,20,0,0,0,8,0,22,3,0,0,0,1,2,14772,0
Ben_Hamer,0,0,0,0,0,0,190,0,215,0,11903,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,3,45,0
Ben_Johnson,0,0,0,0,0,0,573,0,220,0,12345,0,0,0,19,0,0,0,0,0,22,0,0,0,0,1,2,37,0
Ben_Johnson,0,0,0,0,0,0,573,0,208,0,12344,0,0,0,17,0,0,0,0,0,22,0,0,0,0,1,1,37,0
Ben_Mee,49,0,0,8,39,0,77,0,213,0,11790,0,90,0,10,0,0,0,7,0,22,0,0,2,1,2,1,41970,0
Ben_Watson,15,0,0,3,9,0,486,0,216,2,12244,0,60,0,11,0,0,0,3,0,22,0,0,1,0,1,3,389,0
Ben_Woodburn,0,0,0,0,0,0,233,0,213,0,11946,0,0,0,4,0,0,0,0,0,22,0,0,0,0,2,1,1483,0
Beram_Kayal,0,0,0,0,0,0,64,0,212,0,11777,0,0,0,2,0,0,0,0,0,22,0,0,0,0,2,2,52,0
Bernardo Mota_Veiga de Carvalho e Silva,10,0,0,0,9,0,256,0,216,0,11969,1,11,0,18,0,0,0,1,0,22,0,0,0,0,1,3,2032,0
Boaz_Myhill,0,0,0,0,0,0,420,0,220,0,12154,0,0,0,20,0,0,0,0,0,22,0,0,0,0,1,2,7520,0
Bojan_Krkic Perez,0,0,0,0,0,0,344,0,218,0,12058,0,0,0,13,0,0,0,0,0,22,0,0,0,0,1,0,3,0
