name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,44,0,0,0,30,0,443,0,58,1,3091,0,90,0,17,0,0,0,4,0,6,0,6,2,0,3,2,6037,0
Aaron_Lennon,0,0,0,0,0,0,153,0,52,0,2801,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,2,184,0
Aaron_Mooy,56,0,0,1,46,0,172,0,51,1,2820,4,90,0,4,0,0,0,9,0,6,0,1,4,0,0,0,22496,0
Aaron_Ramsdale,0,0,0,0,0,0,549,0,52,0,3197,0,0,0,7,0,0,0,0,0,6,0,0,0,0,1,2,0,0
Aaron_Ramsey,60,0,0,0,46,1,18,0,60,1,2666,0,90,0,19,0,0,0,5,0,6,0,0,0,1,0,2,43226,0
Abdelhamid_Sabiri,24,0,0,0,16,1,522,0,51,2,3170,0,62,0,4,0,0,0,2,0,6,0,2,1,1,0,0,368,1
Abdoulaye_Doucouré,69,0,0,4,59,1,414,0,57,3,3062,1,90,0,16,0,0,0,9,0,6,0,2,0,0,2,1,114171,1
Adam_Federici,0,0,0,0,0,0,31,0,52,0,2679,0,0,0,7,0,0,0,0,0,6,0,0,0,0,1,2,981,0
Adam_Lallana,0,0,0,0,0,0,228,0,53,0,2876,0,0,0,9,0,0,0,0,0,6,0,0,0,0,3,2,111,0
Adam_Legzdins,0,0,0,0,0,0,545,0,51,0,3193,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,3347,0
Adam_Smith,39,0,0,3,34,1,35,0,52,2,2683,0,90,0,7,0,0,0,5,0,6,0,1,2,0,1,2,142,0
Ademola_Lookman,0,0,0,0,0,0,157,0,52,0,2805,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,2,53,0
Adrian_Mariappa,28,0,0,9,24,0,405,0,57,2,3053,0,90,0,16,0,0,0,3,0,6,0,0,0,0,2,1,4298,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,438,0,58,0,3086,0,0,0,17,0,0,0,0,0,6,0,0,0,0,3,2,211,0
Ahmed El-Sayed_Hegazi,28,0,0,10,25,1,468,0,60,1,3116,0,90,0,1,0,0,0,5,0,6,0,0,2,0,0,2,60308,0
Ahmed_Musa,0,0,0,0,0,0,207,0,53,0,2855,0,0,0,10,0,0,0,0,0,6,0,0,0,0,3,2,236,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,546,0,60,0,3194,0,1,0,19,0,0,0,0,0,6,0,0,0,0,0,2,154,0
Alberto_Moreno,41,0,0,8,32,0,216,0,53,2,2864,3,90,0,9,0,0,0,4,0,6,0,0,2,0,3,2,5416,0
Aleksandar_Dragovic,0,0,0,0,0,0,541,0,53,0,3189,0,0,0,10,0,0,0,0,0,6,0,0,0,0,3,2,126,0
Aleksandar_Kolarov,0,0,0,0,0,0,243,0,54,0,2891,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,5,6,0
Aleksandar_Mitrovic,0,0,0,0,0,0,303,0,59,0,2951,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,1,1539,0
Alexandre_Lacazette,21,0,1,2,15,4,28,0,60,0,2676,1,82,0,19,0,0,0,3,0,6,0,1,0,1,0,2,21908,0
Alexis_Sánchez,44,1,0,0,37,4,14,0,60,1,2662,2,82,0,19,0,0,0,3,0,6,0,5,1,2,0,2,14418,1
Alex_Iwobi,0,0,0,0,0,0,21,0,60,0,2669,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,2,3133,0
Alex_McCarthy,0,0,0,0,0,0,305,0,55,0,2953,0,0,0,12,0,0,0,0,0,6,0,0,0,0,1,0,80,0
