name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,30,0,0,5,21,0,0,191,2,1,90,0,0,2,0,0,0,5,0,20,0,0,0,0,3,3,0,1
Aaron_Lennon,7,0,0,0,5,0,0,200,1,0,29,0,0,19,0,0,0,0,0,20,0,1,0,0,0,0,0,0
Aaron_Mooy,81,0,0,0,62,0,0,194,1,4,90,0,0,15,0,0,0,13,0,20,0,7,0,0,1,1,1,0
Aaron_Ramsdale,0,0,0,0,0,0,0,191,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,3,3,1,0
Aaron_Ramsey,0,0,0,0,0,0,0,193,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,0,3,2,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,193,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,3,2,1,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,194,0,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,1,1,1,0
Abdoulaye_Doucouré,48,0,0,6,33,0,0,199,0,0,90,0,0,9,0,0,0,10,0,20,0,1,1,2,1,2,1,0
Adam_Federici,0,0,0,0,0,0,0,191,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,3,3,1,0
Adam_Lallana,21,0,0,0,17,2,0,195,0,0,21,0,0,16,0,0,0,1,0,20,0,1,0,1,0,5,1,0
Adam_Legzdins,0,0,0,0,0,0,0,196,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,2,2,0,0
Adam_Smith,43,0,0,5,37,0,0,191,1,0,90,0,0,20,0,0,0,6,0,20,0,0,3,0,3,3,1,0
Ademola_Lookman,0,0,0,0,0,0,0,200,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,199,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,1,2,1,0
Adrián_San Miguel del Castillo,28,0,0,2,13,0,0,191,0,0,90,0,0,2,0,0,0,8,0,20,7,0,0,0,3,3,0,0
Ahmed El-Sayed_Hegazi,24,0,0,8,17,0,0,200,0,0,90,0,0,7,0,0,0,5,0,20,0,0,0,0,0,0,1,0
Ahmed_Musa,0,0,0,0,0,0,0,199,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,1,2,0,0
