name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,38,0,0,4,27,0,0,341,0,0,90,0,0,1,0,0,0,7,0,35,0,0,0,0,1,4,0,0
Aaron_Lennon,22,0,0,0,19,0,0,348,0,0,78,0,0,15,0,0,0,2,0,35,0,3,0,0,1,1,0,0
Aaron_Ramsey,59,1,0,2,50,4,0,341,0,3,90,0,0,20,0,0,0,5,0,35,0,3,0,2,1,4,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,349,0,0,0,0,0,18,0,0,0,0,0,35,0,0,0,0,0,0,0,0
Abdoulaye_Doucouré,51,0,0,8,40,0,0,349,1,0,90,0,0,6,0,0,0,13,0,35,0,0,1,1,0,0,1,1
Adam_Lallana,0,0,0,0,0,0,0,350,0,0,0,0,0,19,0,0,0,0,0,35,0,0,0,0,2,2,0,0
Adam_Legzdins,0,0,0,0,0,0,0,348,0,0,0,0,0,15,0,0,0,0,0,35,0,0,0,0,1,1,0,0
Ademola_Lookman,0,0,0,0,0,0,0,345,0,0,0,0,0,13,0,0,0,0,0,35,0,0,0,0,0,1,1,0
Adrian_Mariappa,29,0,0,6,20,0,0,349,5,1,90,0,0,6,0,0,0,9,0,35,0,1,0,1,0,0,1,1
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,341,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,1,4,0,0
Ahmed El-Sayed_Hegazi,24,0,0,6,17,0,0,350,1,0,90,0,0,10,0,0,0,1,0,35,0,0,0,1,2,2,1,0
Aiden_O'Neill,0,0,0,0,0,0,0,348,0,0,0,0,0,15,0,0,0,0,0,35,0,0,0,0,1,1,0,0
Ainsley_Maitland-Niles,44,0,0,1,38,1,0,341,1,1,45,0,0,20,0,0,0,4,0,35,0,0,0,0,1,4,1,1
Alberto_Moreno,43,0,0,4,33,1,0,350,1,0,90,0,0,19,0,0,0,5,0,35,0,0,1,0,2,2,0,1
Aleksandar_Kolarov,0,0,0,0,0,0,0,347,0,0,0,0,0,16,0,0,0,0,0,35,0,0,0,0,0,5,1,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,345,0,0,0,0,0,7,0,0,0,0,0,35,0,0,0,0,0,1,0,0
Alexander_Sørloth,0,0,0,0,0,0,0,349,0,0,0,0,0,18,0,0,0,0,0,35,0,0,0,0,0,0,0,0
Alexandre_Lacazette,31,0,0,1,24,2,0,341,3,1,90,0,1,20,0,0,0,1,0,35,0,2,0,0,1,4,1,0
Alex_Iwobi,44,0,0,0,37,1,0,341,1,1,69,0,0,20,0,0,0,5,0,35,0,1,1,0,1,4,1,0
Alex_Oxlade-Chamberlain,7,1,0,0,7,1,0,350,0,3,24,0,1,19,0,0,0,0,0,35,0,3,0,0,2,2,0,0
Alex_Palmer,0,0,0,0,0,0,0,350,0,0,0,0,0,10,0,0,0,0,0,35,0,0,0,0,2,2,1,0
Alfie_Mawson,23,0,0,5,20,1,1,347,0,0,90,0,0,11,0,0,0,2,0,35,0,1,0,1,0,5,0,0
Ali_Gabr,0,0,0,0,0,0,0,350,0,0,0,0,0,10,0,0,0,0,0,35,0,0,0,0,2,2,1,0
Allan-Roméo_Nyom,41,0,0,6,35,1,0,350,2,0,90,0,0,10,0,0,0,8,0,35,0,1,2,1,2,2,1,0
Anders_Lindegaard,0,0,0,0,0,0,0,348,0,0,0,0,0,15,0,0,0,0,0,35,0,0,0,0,1,1,0,0
Andrew_Robertson,0,0,0,0,0,0,0,350,0,0,0,0,0,19,0,0,0,0,0,35,0,0,0,0,2,2,0,0
Andre_Gray,3,0,0,1,3,0,0,349,0,1,11,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,1,0
Andros_Townsend,20,0,0,0,15,0,0,349,1,1,90,1,1,18,0,0,0,2,0,35,0,4,1,0,0,0,0,0
André_Ayew,18,0,0,1,15,1,0,347,1,0,90,1,0,11,0,0,0,7,0,35,0,1,0,0,0,5,0,0
André_Carrillo,0,0,0,0,0,0,0,349,0,0,0,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,1,0
Andy_Carroll,2,0,0,0,1,0,0,341,0,0,4,0,0,1,0,0,0,0,0,35,0,0,0,0,1,4,0,0
Andy_King,16,0,0,3,11,0,0,347,0,0,90,0,0,11,0,0,0,3,0,35,0,0,0,0,0,5,0,0
Angelo_Ogbonna,23,0,0,6,19,0,0,341,0,0,90,0,0,1,0,0,0,3,0,35,0,0,0,0,1,4,0,0
Angel_Rangel,0,0,0,0,0,0,0,347,0,0,0,0,0,11,0,0,0,0,0,35,0,0,0,0,0,5,0,0
Antonio_Martinez Lopez,0,0,0,0,0,0,0,341,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,1,4,0,0
Arthur_Masuaku,27,0,0,3,17,2,0,341,0,0,85,0,0,1,0,0,0,5,0,35,0,1,1,0,1,4,0,0
Ashley_Barnes,17,0,0,1,12,0,0,348,2,0,73,0,0,15,0,0,0,2,0,35,0,0,0,1,1,1,0,1
Ashley_Fletcher,0,0,0,0,0,0,0,341,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,1,4,0,0
Ashley_Westwood,71,0,0,4,57,0,0,348,0,2,90,0,1,15,0,0,0,12,0,35,0,3,1,0,1,1,0,0
Ashley_Williams,0,0,0,0,0,0,0,345,0,0,0,0,0,13,0,0,0,0,0,35,0,0,0,0,0,1,1,0
Aymeric_Laporte,130,0,0,5,122,0,0,347,0,0,90,0,0,16,0,0,0,13,0,35,0,0,1,0,0,5,1,0
Ayoze_Pérez,23,0,1,1,15,1,0,345,3,0,90,0,0,7,0,0,0,9,0,35,0,2,1,2,0,1,0,0
Bakary_Sako,0,0,0,0,0,0,0,349,0,0,0,0,0,18,0,0,0,0,0,35,0,0,0,0,0,0,0,0
Beni_Baningime,0,0,0,0,0,0,0,345,0,0,0,0,0,13,0,0,0,0,0,35,0,0,0,0,0,1,1,0
Benjamin_Mendy,18,0,0,0,13,0,0,347,0,0,15,0,0,16,0,0,0,2,0,35,0,1,1,0,0,5,1,0
Ben_Foster,30,0,0,0,12,0,0,350,0,0,90,0,0,10,0,0,0,12,0,35,1,0,0,0,2,2,1,0
Ben_Johnson,0,0,0,0,0,0,0,341,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,1,4,0,0
