name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards
Aaron_Cresswell,34,0,0,3,29,0,0,119,0,0,90,0,0,18,0,0,0,4,0,12,0,1,0,1,0,2,0,0
Aaron_Lennon,11,0,0,3,10,1,0,115,0,0,75,0,1,6,0,0,0,3,0,12,0,2,0,0,2,2,0,0
Aaron_Mooy,79,0,0,1,66,0,0,112,1,3,90,0,3,2,0,0,0,12,0,12,0,1,1,1,0,4,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,112,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,4,1,0
Aaron_Ramsey,37,0,0,3,27,0,1,111,2,1,90,0,0,17,0,0,0,7,0,12,0,2,3,0,0,2,1,0
Abdelhamid_Sabiri,14,0,0,0,10,0,0,112,0,0,29,0,0,2,0,0,0,0,0,12,0,0,0,1,0,4,0,0
Abdoulaye_Doucouré,90,0,0,1,85,1,0,119,1,1,90,0,0,20,0,0,0,13,0,12,0,1,0,1,0,2,1,0
Adam_Federici,0,0,0,0,0,0,0,112,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,4,1,0
Adam_Lallana,0,0,0,0,0,0,0,117,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,3,1,0
Adam_Legzdins,0,0,0,0,0,0,0,114,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,2,1,0
Adam_Smith,5,0,0,6,3,0,0,112,1,0,47,0,0,8,0,0,0,1,0,12,0,0,2,0,0,4,1,0
Ademola_Lookman,4,0,0,2,4,1,0,115,3,0,45,0,0,6,0,0,0,2,0,12,0,0,1,1,2,2,0,0
Adrian_Mariappa,53,0,0,5,44,0,0,119,1,0,90,0,0,20,0,0,0,3,0,12,0,0,0,0,0,2,1,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,119,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,2,0,0
Ahmed El-Sayed_Hegazi,43,0,0,5,37,1,0,120,1,0,90,0,0,5,0,0,0,5,0,12,0,1,0,1,4,0,1,0
Ahmed_Musa,0,0,0,0,0,0,0,116,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,2,0,1,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,111,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0,2,1,0
Alberto_Moreno,51,0,0,5,48,0,0,117,1,1,90,0,0,14,0,0,0,5,0,12,0,1,0,1,0,3,1,0
Aleksandar_Dragovic,0,0,0,0,0,0,0,116,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,2,0,1,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,116,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,2,0,0,0
Aleksandar_Mitrovic,13,0,0,0,9,0,0,118,0,0,19,0,0,12,0,0,0,0,0,12,0,1,1,0,1,4,0,0
Alexandre_Lacazette,21,1,0,0,16,1,0,111,1,1,72,1,0,17,0,0,0,3,0,12,0,1,0,1,0,2,1,0
