name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,553,3,1,21,455,7,1,270,11,16,90,3,4,9,0,0,0,72,0,27,4,18,3,9,3,1,1,7
Aaron_Lennon_83,216,1,0,58,133,6,0,263,9,7,0,4,2,17,0,0,0,51,0,27,5,15,4,3,2,1,1,4
Aaron_Mooy_199,481,0,0,46,380,7,0,269,7,3,90,0,3,15,0,0,0,55,1,27,10,14,3,1,0,0,0,1
Aaron_Ramsey_14,581,2,1,36,477,14,1,261,7,10,62,3,3,16,0,0,0,52,0,27,4,15,7,4,2,1,0,5
Aaron_Wan-Bissaka_145,289,2,0,65,209,6,0,267,14,5,0,1,1,11,0,0,0,57,0,27,4,21,5,2,4,0,1,5
Abdoulaye_Doucouré_390,576,4,0,50,479,9,1,264,11,10,90,1,2,5,0,0,0,74,0,27,4,20,4,4,5,0,2,7
Aboubakar_Kamara_189,475,0,1,48,391,11,0,270,11,5,0,3,2,19,0,0,0,69,0,27,4,24,6,2,1,0,1,5
Adama_Traoré_500,467,0,0,26,352,9,0,262,15,8,13,3,2,2,2,0,0,70,0,27,2,21,3,5,1,0,5,2
Adam_Lallana_250,568,0,0,16,480,11,0,268,17,6,0,1,0,14,0,0,0,60,0,27,3,18,10,4,0,0,3,1
Adam_Smith_29,372,1,2,49,272,11,0,262,10,7,90,1,4,20,1,1,0,52,0,27,1,21,7,5,1,1,4,3
Adrien Sebastian_Perruchet Silva_231,538,0,0,24,457,14,0,267,7,21,0,0,6,7,1,0,0,62,0,27,1,14,14,10,1,1,2,5
Alexis_Sánchez_295,320,1,1,39,234,5,0,268,15,6,47,3,1,12,0,0,0,54,0,27,1,18,7,1,0,1,1,3
Alex_McCarthy_328,343,1,1,52,245,5,0,261,14,6,0,1,5,1,0,0,0,50,0,27,3,14,7,3,0,0,0,4
Alex_Smithies_89,315,1,1,32,207,10,0,264,10,8,0,3,1,18,0,0,0,70,0,27,2,14,5,5,1,1,1,5
Alfie_Whiteman_538,505,1,0,31,401,16,0,263,12,14,0,0,6,4,0,0,0,57,0,27,2,11,6,5,1,0,3,6
Antonio_Barreca_588,547,3,2,23,456,4,0,269,11,26,0,0,6,10,0,0,0,63,0,27,1,10,9,11,2,1,2,12
