name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,459,2,2,51,400,22,1,380,10,9,0,1,1,18,0,0,0,63,0,38,7,18,4,5,4,0,0,5
Aaron_Lennon_83,343,0,1,40,265,6,0,372,11,12,0,4,4,1,0,0,0,61,0,38,3,11,5,6,1,1,5,3
Aaron_Mooy_199,390,1,1,37,252,4,0,378,6,6,90,2,2,16,0,0,0,63,0,38,2,13,7,4,1,0,1,2
Aaron_Ramsey_14,533,3,2,37,461,4,0,372,3,13,0,0,3,4,0,0,0,57,0,38,3,15,5,4,3,0,1,3
Aaron_Wan-Bissaka_145,428,3,1,39,341,3,0,373,11,14,90,4,0,2,0,0,0,57,0,38,5,19,6,7,5,1,3,4
Abdoulaye_Doucouré_390,418,1,1,17,338,5,0,380,10,10,90,4,2,19,1,0,0,60,1,38,5,15,4,2,1,1,1,7
Aboubakar_Kamara_189,764,0,0,20,690,9,0,374,6,9,0,1,3,15,0,0,0,59,0,38,2,15,6,8,0,1,1,2
Adama_Traoré_500,422,2,2,36,323,2,2,376,11,7,10,1,0,12,0,0,0,74,0,38,3,18,6,4,0,0,2,2
Adam_Lallana_250,601,2,1,27,508,7,0,376,3,7,0,3,3,20,0,0,0,74,0,38,2,13,8,5,2,1,0,3
Adam_Smith_29,514,3,2,40,425,11,0,373,8,15,90,1,2,7,0,0,0,60,0,38,4,16,8,6,3,0,0,5
Addji Keaninkin Marc-Israel_Guehi_624,535,1,1,29,464,13,0,375,8,13,0,2,2,11,0,0,0,63,0,38,3,16,6,7,0,0,1,4
Ademola_Lookman_170,436,1,2,31,357,4,0,379,13,12,25,1,5,17,0,0,0,62,0,38,1,21,7,4,2,0,2,7
Adrien Sebastian_Perruchet Silva_231,470,0,0,37,407,17,1,375,9,6,0,1,1,6,0,0,0,60,0,38,4,12,8,4,0,1,0,3
Alexis_Sánchez_295,618,3,3,29,526,12,0,377,9,22,0,3,1,5,1,0,0,66,0,38,2,16,8,10,0,1,3,10
Alex_McCarthy_328,452,1,1,24,330,13,0,378,8,8,0,1,2,10,0,0,0,60,0,38,2,25,6,3,1,1,0,2
Alex_Smithies_89,225,1,0,38,131,7,0,377,6,8,0,0,0,14,0,0,0,65,0,38,10,16,7,6,2,0,3,2
Alfie_Whiteman_538,540,0,0,31,449,7,0,379,10,7,0,2,0,8,0,0,0,62,0,38,7,19,8,5,2,1,0,1
Alireza_Jahanbakhsh_476,245,1,0,55,176,4,1,371,12,4,66,1,2,13,0,0,0,54,0,38,5,15,3,3,1,1,0,1
Antonio_Barreca_588,359,2,1,55,282,4,0,374,8,9,0,1,1,9,0,0,0,62,0,38,2,12,4,6,4,0,0,2
Arijanet_Muric_529,792,2,1,18,734,11,0,371,8,15,0,1,1,3,0,0,0,57,0,38,1,17,8,3,4,0,0,5
