name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,484,1,0,35,375,22,0,188,3,11,90,2,1,16,0,0,0,78,0,19,4,25,14,6,2,0,0,3
Aaron_Lennon_83,405,1,1,25,276,2,2,182,11,6,0,2,4,8,1,0,0,58,0,19,1,8,5,6,1,1,2,2
Aaron_Mooy_199,335,2,1,47,245,7,0,187,13,8,0,4,3,14,0,0,0,67,0,19,7,14,5,7,1,0,1,1
Aaron_Ramsey_14,711,1,0,23,636,8,0,181,4,7,28,1,0,3,0,0,0,55,0,19,2,17,6,1,1,0,1,3
Aaron_Wan-Bissaka_145,487,0,0,24,399,12,1,183,9,26,90,0,3,5,0,0,0,51,0,19,4,22,4,12,0,1,0,5
Abdoulaye_Doucouré_390,390,1,2,26,304,10,0,190,15,7,90,0,4,6,1,0,0,61,0,19,2,12,8,5,1,1,1,1
Aboubakar_Kamara_189,286,0,0,45,203,9,0,184,9,9,72,0,3,20,0,0,0,58,0,19,4,20,5,5,1,1,2,3
Adama_Traoré_500,686,0,0,18,586,11,1,184,6,10,45,2,5,9,0,0,0,71,0,19,3,16,8,7,1,0,1,4
Adam_Lallana_250,729,3,1,23,630,4,1,186,7,11,0,1,3,15,0,0,0,59,0,19,2,14,4,4,4,1,0,4
Adam_Smith_29,448,2,2,17,365,2,0,189,8,13,0,3,5,17,0,0,0,57,0,19,2,12,8,6,0,0,1,4
Ademola_Lookman_170,417,1,0,40,303,12,0,182,19,8,0,2,1,4,0,0,0,55,0,19,2,16,5,3,5,0,4,1
Adrien Sebastian_Perruchet Silva_231,325,2,2,54,230,5,0,185,5,8,0,1,2,13,0,0,0,57,0,19,3,17,5,4,2,1,2,3
Alexis_Sánchez_295,634,1,1,28,530,10,0,187,9,11,0,1,1,10,0,0,0,55,0,19,1,28,5,2,3,1,1,7
Alex_McCarthy_328,407,1,2,48,313,16,0,188,10,7,90,4,3,19,0,0,0,72,0,19,3,20,9,3,1,1,2,4
Alex_Smithies_89,301,1,1,75,201,5,0,183,11,7,0,3,4,7,0,0,0,48,0,19,5,10,0,4,0,0,3,4
Alfie_Whiteman_538,596,2,1,31,521,12,0,189,4,8,0,1,1,2,0,0,0,62,0,19,4,18,5,2,5,1,2,2
Alireza_Jahanbakhsh_476,323,0,0,37,239,1,0,181,10,9,0,1,4,1,0,0,0,58,0,19,3,7,9,8,1,1,2,2
Andreas_Christensen_119,731,3,2,18,646,17,0,190,5,10,0,2,2,18,0,0,0,72,0,19,1,18,2,5,2,0,0,2
Arijanet_Muric_529,616,2,1,19,536,11,1,185,8,10,0,3,0,11,0,0,0,66,1,19,3,23,4,4,1,0,2,3
Ayoze_Pérez_326,228,1,1,59,143,9,0,186,9,4,0,1,4,12,1,0,0,52,0,19,4,8,7,4,0,0,0,2
