name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,372,2,2,54,276,3,0,252,9,5,90,1,2,7,0,0,0,60,0,26,4,16,2,1,1,0,0,3
Aaron_Lennon_83,250,1,1,69,149,2,0,251,7,5,0,0,0,3,0,0,0,54,0,26,5,10,4,2,3,0,1,2
Aaron_Mooy_199,485,2,2,25,381,7,0,254,17,10,90,2,1,1,0,0,0,72,0,26,2,19,5,6,1,1,3,5
Aaron_Ramsey_14,411,2,1,47,295,9,1,254,12,7,0,1,2,10,0,0,0,84,0,26,5,25,11,4,2,0,2,2
Aaron_Wan-Bissaka_145,481,4,4,31,396,9,0,252,12,17,90,4,6,19,1,0,0,65,0,26,3,21,3,10,1,1,3,4
Abdoulaye_Doucouré_390,324,2,1,44,220,2,0,259,21,5,90,0,1,8,0,0,0,59,0,26,4,22,8,3,1,1,2,1
Aboubakar_Kamara_189,502,2,3,40,391,12,3,253,14,7,0,2,3,14,1,0,0,72,0,26,4,11,5,7,0,1,3,3
Adama_Traoré_500,623,2,2,30,502,11,1,260,7,16,9,1,6,15,0,0,0,81,0,26,2,21,4,8,1,1,1,5
Adam_Lallana_250,707,5,4,37,629,5,0,255,14,18,0,1,2,2,0,0,0,66,0,26,2,12,5,6,3,1,2,6
Adam_Smith_29,362,0,0,46,278,11,0,255,6,7,90,2,2,12,0,0,0,59,0,26,6,23,5,5,0,0,2,2
Ademola_Lookman_170,422,0,0,50,315,14,0,259,10,6,0,6,5,18,0,0,0,66,1,26,1,22,8,4,0,0,0,4
Adrien Sebastian_Perruchet Silva_231,436,3,3,39,351,11,0,258,4,19,0,5,5,17,0,1,0,58,0,26,2,14,5,9,1,0,1,9
Alexis_Sánchez_295,484,0,1,38,378,13,2,253,9,10,20,3,1,9,0,0,0,67,0,26,3,21,2,4,3,0,2,4
Alex_McCarthy_328,540,1,1,29,429,13,0,257,15,11,90,0,1,5,0,0,0,63,0,26,1,15,10,5,1,1,3,6
Alex_Smithies_89,270,0,0,35,157,2,0,257,12,4,0,3,2,16,0,0,0,68,0,26,6,18,5,3,2,0,3,1
Alfie_Whiteman_538,498,2,0,23,420,8,0,258,11,9,0,7,3,11,1,0,1,59,0,26,9,12,7,2,3,1,3,2
Alireza_Jahanbakhsh_476,518,1,0,21,409,6,0,251,8,12,24,1,8,4,1,0,0,50,0,26,2,11,4,4,1,1,1,5
Andreas_Christensen_119,533,1,1,19,472,14,0,256,13,10,0,1,1,13,1,0,0,43,0,26,3,14,8,3,0,0,2,4
Antonio_Barreca_588,434,0,0,53,322,7,1,260,9,8,0,1,4,20,0,0,0,76,0,26,5,15,5,2,1,0,3,2
Arijanet_Muric_529,681,4,3,39,629,10,0,256,9,10,0,2,3,6,0,0,0,52,0,26,4,23,2,5,6,1,1,3
