name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,294,2,2,64,219,7,2,60,11,5,0,2,2,6,0,0,0,67,0,6,6,8,5,4,0,1,2,1
Aaron_Lennon_83,355,1,0,53,243,1,0,53,17,8,90,1,4,2,0,0,0,52,0,6,6,9,5,3,4,1,2,1
Aaron_Mooy_199,359,1,1,27,262,5,0,57,16,5,90,0,2,11,0,0,0,63,0,6,5,24,6,5,1,0,1,1
Aaron_Ramsey_14,554,1,0,36,459,6,0,51,17,7,79,1,3,8,0,0,0,54,0,6,6,21,5,1,2,1,2,3
Aaron_Wan-Bissaka_145,479,1,1,23,378,14,1,55,8,8,90,2,4,15,0,0,0,63,0,6,3,27,22,7,0,1,1,4
Abdoulaye_Doucouré_390,338,2,2,48,221,4,0,56,9,6,90,6,1,9,0,0,0,71,0,6,2,14,3,4,1,0,1,5
Aboubakar_Kamara_189,526,3,2,45,401,4,1,56,11,13,0,5,3,18,0,0,0,79,0,6,5,11,8,6,1,1,2,2
Adama_Traoré_500,380,2,2,50,281,7,0,59,17,9,15,2,1,14,0,0,0,78,0,6,5,16,6,3,1,0,1,7
Adam_Lallana_250,749,0,0,25,647,8,0,58,7,4,0,4,1,16,0,0,0,66,0,6,1,20,9,5,3,1,0,1
Adam_Smith_29,602,1,1,41,498,11,0,53,6,14,77,2,3,4,0,0,0,60,0,6,1,15,3,5,0,0,0,6
Ademola_Lookman_170,317,2,3,48,237,12,0,51,12,8,0,2,6,1,0,0,0,55,0,6,3,19,7,2,0,0,1,6
Adrien Sebastian_Perruchet Silva_231,591,3,1,38,506,5,0,57,10,15,0,1,3,10,0,0,0,62,0,6,1,11,9,7,3,1,2,5
Alexis_Sánchez_295,683,0,0,18,580,8,0,59,5,9,62,3,2,20,0,0,0,64,0,6,7,13,6,3,1,1,1,5
Alex_McCarthy_328,478,0,0,55,387,2,1,58,10,5,90,1,2,12,0,0,0,69,0,6,1,16,4,1,0,0,2,1
Alex_Smithies_89,219,0,0,44,147,2,0,54,6,2,0,2,1,13,0,0,0,50,0,6,5,14,3,0,0,1,1,2
Alfie_Whiteman_538,657,2,1,29,582,5,0,52,9,13,0,0,4,3,0,0,0,48,0,6,3,13,10,5,2,0,1,5
Alireza_Jahanbakhsh_476,253,1,1,30,187,4,0,52,15,6,17,2,1,17,1,0,0,53,0,6,5,18,4,3,1,1,2,3
Andreas_Christensen_119,757,3,3,16,663,7,0,60,9,16,0,3,4,19,0,0,0,59,0,6,1,22,0,6,0,0,1,6
Arijanet_Muric_529,800,3,3,21,726,5,0,54,4,15,0,1,6,5,0,0,0,51,0,6,2,15,10,4,5,0,1,5
Ayoze_Pérez_326,297,0,0,55,204,2,2,55,11,5,80,1,2,7,0,0,0,59,0,6,4,30,9,3,0,0,1,3
